Loc PackedFile
Key	Text	Tooltip
quotes_people_quote_person_onscreen_aenarion	Aenarion the Defender	true
quotes_people_quote_person_onscreen_grail_vow	The Grail Vow	true
quotes_people_quote_person_onscreen_tyrion	Prince Tyrion, Defender of Ulthuan 	true
quotes_people_quote_person_onscreen_albrecht_of_nuln	Albrecht of Nuln	true
quotes_people_quote_person_onscreen_fontaine	Marc de la Fontaine, Bretonnian historian and Wood Elf expert	true
quotes_people_quote_person_onscreen_danric_hattsvainn	Danric Hattsvainn, Keeper of the Holy Texts of the Cult of Ulric	true
quotes_people_quote_person_onscreen_keress	Keress, Witch Elf	true
quotes_people_quote_person_onscreen_magnus	Magnus the Pious	true
quotes_people_quote_person_onscreen_verena	Records kept within the Temple of Verena in Marienburg	true
quotes_people_quote_person_onscreen_menlui	Lady Menlui of the Witherhold	true
quotes_people_quote_person_onscreen_black_ruyrecht	Black Ruyrecht, veteran of the Vampire Wars	true
quotes_people_quote_person_onscreen_daean_everqueen	Passage from Paean to the Everqueen	true
quotes_people_quote_person_onscreen_albert_du_maurier	Albert du Maurier, Chief Farrier to the Carcasonne Stables	true
quotes_people_quote_person_onscreen_allurian	Allurian, Elven War Studies, page 3	true
quotes_people_quote_person_onscreen_durek_hewstone	Durek Hewstone, Head Prospector, Karaz-a-Karak	true
quotes_people_quote_person_onscreen_fleetfoot	Lecai Fleetfoot, Deepwood Scout and would-be philosopher	true
quotes_people_quote_person_onscreen_markus_leibniz	Markus Leibniz, General of the 4th Wissenland Division	true
quotes_people_quote_person_onscreen_sotek_prophecy	Extract from the Prophecy of Sotek	true
quotes_people_quote_person_onscreen_wulfrick	Wulfrik the Wanderer, to Dwarf King Thurbad Stonebeard, in perfect Khazalid	true
quotes_people_quote_person_onscreen_kaspar_von_kelten	Kaspar Von Kelten	true
quotes_people_quote_person_onscreen_sheidhaal	Gunter Sheidhaal, Stevedore of Marienburg	true
quotes_people_quote_person_onscreen_ingeheim	Witch Hunter von Ingeheim	true
quotes_people_quote_person_onscreen_skarsnik	Skarsnik, Warlord of the Eight Peaks	true
quotes_people_quote_person_onscreen_khemrian_heretic	From a heretical text written by an unknown Khemrian author	true
quotes_people_quote_person_onscreen_djubti	Djubti, Liche Priest of Lybaras	true
quotes_people_quote_person_onscreen_tyrkel	Lord Tyrkel von Hargelfels, Admiral of the Nordland fleet	true
quotes_people_quote_person_onscreen_virtue_of_duty	Virtue of Duty	true
quotes_people_quote_person_onscreen_sonderbit	Memoirs of a Lustrian adventurer, a personal account of Fleugweiner Sonderblit	true
quotes_people_quote_person_onscreen_virtue_of_heroism	Virtue of Heroism	true
quotes_people_quote_person_onscreen_khatep	Grand Hierophant Khatep	true
quotes_people_quote_person_onscreen_virtue_of_noble_disdain	Virtue of Noble Disdain	true
quotes_people_quote_person_onscreen_gregor_schmidt	Final words of Gregor Schmidt, Sewer Jack Captain	true
quotes_people_quote_person_onscreen_narshift	Narshift, Warlock Engineer of Clan Skryre	true
quotes_people_quote_person_onscreen_charoi	Charoi Everwatcher, Chief Wildwood Ranger	true
quotes_people_quote_person_onscreen_gregoire	Grégoire du Haut Chateau, Nobleman, Peasant-Hater	true
quotes_people_quote_person_onscreen_virtue_of_knightly_temper	Virtue of Knightly Temper	true
quotes_people_quote_person_onscreen_damrik	Saga of Damrik Ulgriksson	true
quotes_people_quote_person_onscreen_noctilus	Count Noctilus	true
quotes_people_quote_person_onscreen_vlad_von_carstein	Vlad von Carstein	true
quotes_people_quote_person_onscreen_kouran	Kouran, Captain of the Black Guard	true
quotes_people_quote_person_onscreen_greebitz	Greebitz, Goblin lackey of Warboss Ugg	true
quotes_people_quote_person_onscreen_petrus_staveheart	Petrus Staveheart, Official Scribe of the Holy Order of the Templars of Sigmar	true
quotes_people_quote_person_onscreen_eolaran_greyhawk	Eolaran Greyhawk, Seamaster	true
quotes_people_quote_person_onscreen_magda_freyadotter	Magda Freyadotter, Priestess of Valaya and Counsel of Prince Belegar of Karak Eight Peaks	true
quotes_people_quote_person_onscreen_malekith_assassin	Malekith's words to the assassin he sent to murder Caledor I	true
quotes_people_quote_person_onscreen_skreelin_thurntik	Skreelin Thurntik, Grey Seer	true
quotes_people_quote_person_onscreen_alaric	Alaric, High Theogonist of Sigmar	true
quotes_people_quote_person_onscreen_khemri_obelisk	Inscription on the Great Obelisk of Khemri	true
quotes_people_quote_person_onscreen_sarathai	Sarathai Spiritwalker, Second Spellsinger to the Guard of Isha	true
quotes_people_quote_person_onscreen_oldor_greybeard	Oldor Greybeard, Prospector	true
quotes_people_quote_person_onscreen_khalida_neferata	Khalida Neferher, speaking of Neferata	true
quotes_people_quote_person_onscreen_zalesh	Zalesh, Chaos Chosen	true
quotes_people_quote_person_onscreen_aranessa	Captain Aranessa Saltspite	true
quotes_people_quote_person_onscreen_neferata	Neferata, Vampire Queen of Lahmia	true
quotes_people_quote_person_onscreen_manannite	Manannite Prayer	true
quotes_people_quote_person_onscreen_lafayette_taureau	Lafayette du Taureau, Commander of the Couronne Garrison.	true
quotes_people_quote_person_onscreen_grizgutz	Grizgutz Badax, Orc Warlord	true
quotes_people_quote_person_onscreen_harkon	Luthor Harkon	true
quotes_people_quote_person_onscreen_gnawdwell	Warlord Gnawdwell, Lord of Clan Mors	true
quotes_people_quote_person_onscreen_rittlehof	Oskar Rittlehof, Veteran Huntsman	true
quotes_people_quote_person_onscreen_zacharias_the_everlasting	Zacharias the Everliving	true
quotes_people_quote_person_onscreen_durgrim_redman	Durgrim Redman, Dwarf Hammerer	true
quotes_people_quote_person_onscreen_ludwig_nusbaum	Ratcatcher Ludwig Nusbaum	true
quotes_people_quote_person_onscreen_lorenz	Lorenz, a mountaineer, discussing the Great Eagles	true
quotes_people_quote_person_onscreen_gabber	Gabber, Orc	true
quotes_people_quote_person_onscreen_albrecht_valdorf	Sir Albrecht Valdorf, Preceptor of the Righteous Lance	true
quotes_people_quote_person_onscreen_virtue_of_empathy	Virtue of Empathy	true
quotes_people_quote_person_onscreen_alarielle	Alarielle the Radiant, before the Battle of Finuval Plain	true
quotes_people_quote_person_onscreen_behram	Behram Gundarson, Dwarf Skaven-Hunter	true
quotes_people_quote_person_onscreen_reiksmarshal_trenkenhoff	Reiksmarshal Trenkenhoff	true
quotes_people_quote_person_onscreen_malekith	Malekith, Witch King of Naggaroth 	true
quotes_people_quote_person_onscreen_virtue_of_the_penitent	Virtue of the Penitent	true
quotes_people_quote_person_onscreen_arkhan	Arkhan the Black, loyal servant of Nagash	true
quotes_people_quote_person_onscreen_eisner	The Trial of Helmut Eisner	true
quotes_people_quote_person_onscreen_ingrid	Ingrid Höelstaff, Wife of Captain Höelstaff of the Redoubt	true
quotes_people_quote_person_onscreen_dwarf_engineer	Advice from a Dwarf Master Engineer to an apprentice.	true
quotes_people_quote_person_onscreen_orc_giant_quote	An Orc Big Boss, talking about his tribe's Giant	true
quotes_people_quote_person_onscreen_imperial_soldier	An Imperial soldier, describing Morathi	true
quotes_people_quote_person_onscreen_jason_le_wallier	Jason le Wallier, Chief Gestour to King Louen Leoncoeur	true
quotes_people_quote_person_onscreen_grimoire	Grimoire Necronium, Chapter XII, from the Book of W'soran	true
quotes_people_quote_person_onscreen_heinstern	Father Roubet Heinstern, Priest of Verena	true
quotes_people_quote_person_onscreen_settra	Settra, the Eternal King of Nehekhara	true
quotes_people_quote_person_onscreen_malus_darkblade	Malus Darkblade	true
quotes_people_quote_person_onscreen_bestiarie	Bestiarie Malificent	true
quotes_people_quote_person_onscreen_kurt_helborg	Kurt Helborg, The Reiksmarshal	true
quotes_people_quote_person_onscreen_liber_necris	Extract from the Liber Necris, translated by Mannfred von Carstein	true
quotes_people_quote_person_onscreen_cartographer	Anonymous cartographer	true
quotes_people_quote_person_onscreen_arbaal_the_undefeated	Arbaal the Undefeated, at the Siege of Praag	true
quotes_people_quote_person_onscreen_gurnisson_inhabitant	Gotrek Gurnisson, former inhabitant of Karak Eight Peaks	true
quotes_people_quote_person_onscreen_questing_vow	The Questing Vow	true
quotes_people_quote_person_onscreen_boris_kraus_of_nuln	Boris Kraus of Nuln, Chief Engineer	true
quotes_people_quote_person_onscreen_yinlinsson	Traditional Yinlinsson war cry	true
quotes_people_quote_person_onscreen_ritual_vow	Ritual vow of a Knight of the Realm	true
quotes_people_quote_person_onscreen_wanted_poster	From a wanted poster by General Blackheart. Note ye well - Hobgoblins need not apply	true
quotes_people_quote_person_onscreen_numas	Inscription carved into a Tomb Scorpion of Numas	true
quotes_people_quote_person_onscreen_gurnisson_glorious	Gotrek Gurnisson, former inhabitant of Karak Eight Peaks, speaking of its glorious aspect	true
quotes_people_quote_person_onscreen_mirrenburg	Von Mirrenburg, accounting the tale of the infamous Long Drong and his Slayer pirates	true
quotes_people_quote_person_onscreen_zar_sezask	Zar Sezask, Kurgan Chieftain	true
quotes_people_quote_person_onscreen_stirlander_proverb	Stirlander Proverb	true
quotes_people_quote_person_onscreen_stonesplitter	Bolgrun Stonesplitter, leader of the First Expeditionary Dwarfen Force to Athel Loren	true
quotes_people_quote_person_onscreen_branchclimber	Minaith Branchclimber of the Deepwood Scouts	true
quotes_people_quote_person_onscreen_blackheart	Accounts of Captain Blackheart and his Lustrian adventure	true
quotes_people_quote_person_onscreen_silverwing	Treiya Silverwing, Spellsinger	true
quotes_people_quote_person_onscreen_queek	Warlord Queek Head-Taker	true
quotes_people_quote_person_onscreen_virtue_of_stoicism	Virtue of Stoicism	true
quotes_people_quote_person_onscreen_festus_the_leechlord	Festus the Leechlord	true
quotes_people_quote_person_onscreen_peasant_vows	Vows of the Peasants unto their Bretonnian Lord	true
quotes_people_quote_person_onscreen_korhein_ironglaive	Korhein Ironglaive, former Captain of the White Lions	true
quotes_people_quote_person_onscreen_frau_wilchers	Frau Wilchers of Unterbaum	true
quotes_people_quote_person_onscreen_suli	Trader Suli, Extract from the Tales from the Oasis	true
quotes_people_quote_person_onscreen_anon	Anonymous	true
quotes_people_quote_person_onscreen_imrik	Imrik, Dragon Prince of Caledor	true
quotes_people_quote_person_onscreen_karak_azul	The Karak Azul Book of Grudges	true
quotes_people_quote_person_onscreen_virtue_of_audacity	Virtue of Audacity	true
quotes_people_quote_person_onscreen_koureth_blackheart	Koureth Blackheart, Dreadlord of Har Ganeth	true
quotes_people_quote_person_onscreen_haggle_master	Clan Moulder Haggle-Master	true
quotes_people_quote_person_onscreen_black_tower_annals	An extract from the Annals of the Black Tower	true
quotes_people_quote_person_onscreen_scyla	Scyla Anfingrimm	true
quotes_people_quote_person_onscreen_udolf	Gunnery Captain Udolf Herzelman, his last words	true
quotes_people_quote_person_onscreen_skarsnik_bickenstadt	Skarsnik, as he commands the playwright Bickenstadt to write the story of his life	true
quotes_people_quote_person_onscreen_karl_althaus	Karl Althaus, Imperial Pikeman 	true
quotes_people_quote_person_onscreen_spell_doom	From the Spell of Doom	true
quotes_people_quote_person_onscreen_metrious_null	Metrious Null from "The Quest for My Heart"	true
quotes_people_quote_person_onscreen_liber_malefic	Liber Malefic, concerning Horrors of Tzeentch	true
quotes_people_quote_person_onscreen_knightly_vow	The Knight's Vow	true
quotes_people_quote_person_onscreen_dwarf_proverb	Dwarf proverb	true
quotes_people_quote_person_onscreen_storm	Proverb meaning 'A nasty storm is coming.'	true
quotes_people_quote_person_onscreen_marienburger	Walter van Hoik, Marienburger Captain	true
quotes_people_quote_person_onscreen_man_flayer	Man-Flayer, of Clan Mors	true
quotes_people_quote_person_onscreen_roth	Captain Jaego Roth	true
quotes_people_quote_person_onscreen_louen_king	Louen Leoncoeur, King of Bretonnia, Grail Knight	true
quotes_people_quote_person_onscreen_nowl	Blind Nowl, the Seer of Parravon	true
quotes_people_quote_person_onscreen_kharrahtut	Kharrahtut, Liche Priest of Quatar	true
quotes_people_quote_person_onscreen_isabella_von_carstein	Isabella von Carstein	true
quotes_people_quote_person_onscreen_zar_uzelek	Zar Uzelek, Yusak Chieftain	true
quotes_people_quote_person_onscreen_andreas_halldenstadt	Andreas Halldenstadt, Head Scribe at the Great Library of Altdorf	true
quotes_people_quote_person_onscreen_herwig_algnar	Extract from 'A Man Among the Elves', by Herwig Algnar	true
quotes_people_quote_person_onscreen_book_of_days	Extract from the Book of Days	true
quotes_people_quote_person_onscreen_peasants_duty	The Peasant's Duty	true
quotes_people_quote_person_onscreen_alith_anar	Alith Anar, Shadow King	true
quotes_people_quote_person_onscreen_skaven_phrase	A common Skaven phrase alluding to the nexus of the Under-Empire	true
quotes_people_quote_person_onscreen_vilitreska	Vilitreska, Lord of the Flux	true
quotes_people_quote_person_onscreen_gunnarsson	Red Brokk Gunnarsson	true
quotes_people_quote_person_onscreen_black_amos	Black Amos, Pirate	true
quotes_people_quote_person_onscreen_malfeasant	The Strange Tale of Doctor Malfeasant	true
quotes_people_quote_person_onscreen_jellbas_expedition	Extract from Ibn Jellba's Expedtion to Zlatlan, circa. 1150 IC	true
quotes_people_quote_person_onscreen_slann_second	An unnamed 2nd Generation Slann, his only words in living memory	true
quotes_people_quote_person_onscreen_horned_rat_lessons	A Fable from the Lessons of the Horned Rat	true
quotes_people_quote_person_onscreen_teilancarr	Teilancarr, Druchii Corsair	true
quotes_people_quote_person_onscreen_essen_ford_survivor	Survivor of the Battle of Essen Ford (Nameless)	true
quotes_people_quote_person_onscreen_fregnus_the_pallid	Fregnus the Pallid	true
quotes_people_quote_person_onscreen_gorduz_backstabber	Gorduz Backstabber	true
quotes_people_quote_person_onscreen_skarsnik_life	The Life of Skarsnik	true
quotes_people_quote_person_onscreen_mannfred_von_carstein	Mannfred von Carstein	true
quotes_people_quote_person_onscreen_bort_the_mad	Bort the Mad	true
quotes_people_quote_person_onscreen_rineheart_prinzbild	Rinehart Prinzbild, Official Portraitist to the Imperial Court	true
quotes_people_quote_person_onscreen_fassbinder	Fassbinder the Strong, Halfling Mercenary	true
quotes_people_quote_person_onscreen_belegar_ironhammer	Belegar Ironhammer, King of Karak Eight Peaks	true
quotes_people_quote_person_onscreen_eckhart_blitz	Eckhart Blitz, Captain, Ostermark Garrison	true
quotes_people_quote_person_onscreen_virtue_of_confidence	Virtue of Confidence	true
quotes_people_quote_person_onscreen_pirate_maxim	Pirate maxim	true
quotes_people_quote_person_onscreen_lord_huinitenuchli	According to his most senior Skink Priest attendant, these words were said by Lord Huinitenuchli when the first Elves to enter Lustria were brought before him	true
quotes_people_quote_person_onscreen_bel_shanaar	The Lament of Bel Shanaar	true
quotes_people_quote_person_onscreen_virtue_of_the_ideal	Virtue of the Ideal	true
quotes_people_quote_person_onscreen_lancelot_pondrecoq	Lancelot Pondrecoq, Questing Knight	true
quotes_people_quote_person_onscreen_lord_adana	Lord Adana, Swordmaster of Hoeth	true
quotes_people_quote_person_onscreen_witch_hunter_motto	Witch Hunter motto	true
quotes_people_quote_person_onscreen_warlord_hroth	Warlord Hroth	true
quotes_people_quote_person_onscreen_casket_souls	Inscribed on the Casket of Souls within the tomb of King Setep	true
quotes_people_quote_person_onscreen_clan_ullek	War cry of Clan Ullek	true
quotes_people_quote_person_onscreen_gialar_kunst	Gialar Kunst, Dwarf Loremaster	true
quotes_people_quote_person_onscreen_lustrian_adventure	Memoirs of a Lustrian Adventure	true
quotes_people_quote_person_onscreen_lord_xltep	Archival transcript of the words of Lord Xltep	true
quotes_people_quote_person_onscreen_virtue_of_discipline	Virtue of Discipline	true
quotes_people_quote_person_onscreen_woodwhisper	Elui Woodwhisper, Prophet and Scribe to the Phoenix King	true
quotes_people_quote_person_onscreen_talgatha_the_fallen	Tal'gatha the Fallen	true
quotes_people_quote_person_onscreen_lord_kroak	Translation from ancient plaques atributed to Venerable Lord Kroak	true
quotes_people_quote_person_onscreen_prophecy_of_demise	Excerpt from the Prophecy of Demise	true
quotes_people_quote_person_onscreen_marcelle_du_nottin	Marcelle du Nottin, Scholar of the Grail	true
quotes_people_quote_person_onscreen_celeste_verite_damsel	Celeste Vérité, Damsel of the Lady	true
quotes_people_quote_person_onscreen_konrad_von_carstein	Konrad von Carstein	true
quotes_people_quote_person_onscreen_lost_waaagh	Accounts of the Lost Waaagh!	true
quotes_people_quote_person_onscreen_virtue_of_the_joust	Virtue of the Joust	true
quotes_people_quote_person_onscreen_empire_soldiers_song	Empire Soldiers' Song	true
quotes_people_quote_person_onscreen_thederic_de_maronz	Lord Thederic de Maronz, to a captured outlaw	true
quotes_people_quote_person_onscreen_christof_gamboldini	Christof Gamboldini, Official Chronicler of the Vespero's Vendetta Free Company of Tilea	true
quotes_people_quote_person_onscreen_bilgarim_whitestar	Lord Bilgarim Whitestar	true
quotes_people_quote_person_onscreen_malekith_witch_king	Malekith, Witch King of Naggaroth	true
quotes_people_quote_person_onscreen_deadeye_drock	Deadeye Drock, Master Gunner	true
quotes_people_quote_person_onscreen_morglum_necksnapper	Morglum Necksnapper	true
quotes_people_quote_person_onscreen_settras_guard	Hieroglyphic inscription over the sarcophagi of Settra's Tomb Guard	true
quotes_people_quote_person_onscreen_knights_vow	The Knight's Vow	true
quotes_people_quote_person_onscreen_amenemhetum	Translations from inscriptions in the tomb of King Amenemhetum of Zandri	true
quotes_people_quote_person_onscreen_gunthar_klaus	Warrior Priest Gunthar Klaus	true
quotes_people_quote_person_onscreen_lord_xuatep	Archival transcript of the words of Lord Xuatep	true
quotes_people_quote_person_onscreen_orc	Orc War Chant	true
quotes_people_quote_person_onscreen_ammelie_meyer	Ammelie Meyer, Priestess of Verena	true
quotes_people_quote_person_onscreen_khatep_names	Names and titles of Khatep, Liche High Priest of Khemri	true
