character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
wh2_skill_vmp_necrarch_battle_slavering_charge	wh2_main_effect_vmp_cavalry_dogs_rank7_melee_defence	general_to_force_own	1	5
wh2_skill_vmp_necrarch_battle_soul_reapers	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_battle_soul_reapers	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_battle_soul_reapers	wh2_main_effect_vmp_wraiths_rank7_melee_damage	general_to_force_own	1	12
wh2_skill_vmp_necrarch_battle_soul_reapers	wh2_main_effect_vmp_wraiths_rank7_melee_attack	general_to_force_own	1	5
wh2_skill_vmp_necrarch_battle_soul_reapers	wh2_main_effect_vmp_wraiths_rank7_charge_bonus	general_to_force_own	1	10
wh2_skill_vmp_necrarch_battle_soul_reapers	wh2_main_effect_vmp_wraiths_enable_flaming_attacks	general_to_force_own	1	1
wh2_skill_vmp_necrarch_battle_barrow_guardians	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_battle_barrow_guardians	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_battle_barrow_guardians	wh2_main_effect_vmp_skellingtons_rank7_melee_damage	general_to_force_own	1	12
wh2_skill_vmp_necrarch_battle_barrow_guardians	wh2_main_effect_vmp_skellingtons_rank7_physical_resistance	general_to_force_own	1	10
wh2_skill_vmp_necrarch_battle_barrow_guardians	wh2_main_effect_vmp_skellingtons_rank7_melee_attack	general_to_force_own	1	10
wh2_skill_vmp_necrarch_the_awakening	wh2_main_effect_vmp_raised_inf_replenishment_bonus	general_to_force_own	1	15
wh2_skill_vmp_necrarch_master_of_the_black_arts	wh2_main_effect_enable_fatigue_immune_vmp_all_raised	general_to_force_own	1	1
wh2_skill_vmp_necrarch_the_awakening	wh2_main_effect_magic_vampires_reduce_wom_cost_invocation_of_nehek_upgraded	character_to_character_own	1	-2
wh2_skill_vmp_necrarch_the_awakening	wh2_main_effect_magic_vampires_reduce_wom_cost_invocation_of_nehek	character_to_character_own	1	-2
wh2_skill_vmp_necrarch_thrall_master	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts	character_to_province_own	1	2
wh2_skill_vmp_necrarch_nehekharas_noble_blood	wh_main_effect_technology_research_points	character_to_faction	1	10
wh2_skill_vmp_necrarch_unholy_cynosure	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	1	15
wh_main_skill_mount_vmp_necrarch_barded_nightmare	wh_main_effect_enable_mount_barded_nightmare	character_to_character_own	1	1
wh_main_skill_mount_vmp_necrarch_hellsteed	wh_main_effect_enable_mount_hellsteed	character_to_character_own	1	1
wh_main_skill_mount_vmp_necrarch_zombie_dragon	wh_main_effect_enable_mount_zombie_dragon	character_to_character_own	1	1
wh_main_skill_mount_vmp_necrarch_barded_nightmare	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_necrarch_barded_nightmare	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_necrarch_hellsteed	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_necrarch_hellsteed	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_necrarch_zombie_dragon	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_necrarch_zombie_dragon	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_nehekharas_noble_blood	wh2_main_effect_vmp_raised_inf_upkeep	general_to_force_own	1	-15
wh2_skill_vmp_necrarch_master_of_the_dead	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_master_of_the_dead	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_master_of_the_dead	wh_main_effect_ability_enable_master_of_the_dead	character_to_character_own	1	1
wh2_skill_vmp_necrarch_master_of_the_dead	wh2_main_effect_magic_death_reduce_wom_cost_soulblight	character_to_character_own	1	-2
wh2_skill_vmp_necrarch_master_of_the_dead	wh2_main_effect_magic_death_reduce_wom_cost_soulblight_upgraded	character_to_character_own	1	-2
wh2_skill_vmp_necrarch_master_of_the_dead	wh2_main_effect_magic_death_reduce_wom_cost_the_fate_of_bjuna	character_to_character_own	1	-2
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	1	5
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_technology_research_points	character_to_faction	1	5
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	2	12
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_technology_research_points	character_to_faction	2	10
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	3	20
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_technology_research_points	character_to_faction	3	15
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_skill_vmp_necrarch_ancient_wisdom	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	1	3
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	2	8
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	3	15
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	2	-1
wh2_skill_vmp_necrarch_undying_horde	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	3	-1
wh2_skill_vmp_necrarch_undying_horde	wh2_main_effect_replenishment_lords	general_to_force_own	3	30
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_raise_dead_recruitment_cost_mod	character_to_character_own	1	-5
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_raise_dead_recruitment_cost_mod	character_to_character_own	2	-10
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_raise_dead_recruitment_cost_mod	character_to_character_own	3	-15
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_economy_gdp_mod_all	character_to_region_own	2	10
wh2_skill_vmp_necrarch_uncanny_prescience	wh_main_effect_economy_gdp_mod_all	character_to_region_own	3	15
wh2_skill_vmp_necrarch_lord_of_the_undeath	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_necrarch_lord_of_the_undeath	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_necrarch_lord_of_the_undeath	wh_main_effect_force_all_campaign_experience_base_all	character_to_character_own	1	1
wh2_skill_vmp_necrarch_lord_of_the_undeath	wh_main_effect_unit_recruitment_points	force_to_province_own	1	1
wh_main_skill_vmp_vampire_countess_starting_spells	wh_main_effect_magic_death_enable_spirit_leech	character_to_character_own	1	1
wh_main_skill_vmp_vampire_countess_starting_spells	wh_main_effect_magic_vampires_enable_invocation_of_nehek	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_quickblood	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_quickblood	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_quickblood	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	1	20
wh2_skill_vmp_vampire_countess_the_dead_walk_fast	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_the_dead_walk_fast	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_the_dead_walk_fast	wh_dlc03_effect_tech_movement_speed_all	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_the_dead_walk_fast	wh_main_effect_character_stat_mod_charge_bonus	general_to_force_own	1	15
wh2_skill_vmp_vampire_countess_plots_within_plots	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_plots_within_plots	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_plots_within_plots	wh_pro02_effect_vampire_heroes_isabella_trait_attack	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_plots_within_plots	wh_main_effect_agent_action_success_chance	region_to_character_own_text	1	10
wh2_skill_vmp_vampire_countess_plots_within_plots	wh_main_effect_agent_defence_wound_chance_mod	character_to_character_regionwide	1	10
wh2_skill_vmp_vampire_countess_innocence_lost	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_innocence_lost	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_innocence_lost	wh_main_effect_force_unit_stat_morale_attacking	general_to_force_own	1	15
wh2_skill_vmp_vampire_countess_innocence_lost	wh_main_effect_force_unit_stat_melee_damage_attacking	character_to_character_own	1	10
wh2_skill_vmp_vampire_countess_innocence_lost	wh_main_effect_general_aura_mod_all_during_attack	character_to_character_own	1	30
wh2_skill_vmp_vampire_countess_seduction	wh_effect_enable_ability_vampire_countess_passive_seduction	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_seduction	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_seduction	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_barded_nightmare	wh_main_effect_enable_mount_barded_nightmare	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_hellsteed	wh_main_effect_enable_mount_hellsteed	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_coven_throne	wh2_main_effect_character_mount_coven_throne_dummy	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_barded_nightmare	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_vampire_countess_barded_nightmare	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_hellsteed	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_vampire_countess_hellsteed	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_coven_throne	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_vmp_vampire_countess_coven_throne	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_immortal_will	wh_main_effect_ability_enable_immortal_will	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_immortal_will	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_immortal_will	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_domination	wh_effect_disable_ability_vampire_countess_beguile	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_domination	wh_effect_enable_ability_vampire_countess_domination	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_domination	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_domination	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_beguile	wh_effect_enable_ability_vampire_countess_beguile	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_beguile	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_beguile	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_vmp_vampire_countess_coven_throne	wh2_main_effect_character_mount_coven_throne_info	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_midnights_children	wh2_main_effect_vmp_flying_rank7_melee_attack	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_midnights_children	wh2_main_effect_vmp_flying_rank7_melee_damage	general_to_force_own	1	15
wh2_skill_vmp_vampire_countess_midnights_children	wh2_main_effect_vmp_flying_rank7_leadership	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_the_ravening_beast	wh2_main_effect_vmp_ground_monsters_rank7_charge_bonus	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_the_ravening_beast	wh2_main_effect_vmp_ground_monsters_rank7_missile_resistance	general_to_force_own	1	15
wh2_skill_vmp_vampire_countess_the_ravening_beast	wh2_main_effect_vmp_ground_monsters_rank7_melee_attack	general_to_force_own	1	10
wh2_skill_vmp_vampire_countess_midnights_children	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_midnights_children	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_the_ravening_beast	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_the_ravening_beast	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	1	5
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	10
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	3	15
wh2_skill_vmp_vampire_countess_supernatural_speed	wh_main_effect_unit_enable_attribute_strider	character_to_character_own	3	1
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	1	5
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	1	5
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	2	10
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	2	10
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	2	10
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh2_main_vampire_diplomacy_mod_men	faction_to_faction_own_unseen	1	10
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh2_main_vampire_diplomacy_mod_men	faction_to_faction_own_unseen	2	20
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_economy_trade_tariff_mod	character_to_faction_unseen	2	10
wh2_skill_vmp_vampire_countess_blood_is_power	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	1	5
wh2_skill_vmp_vampire_countess_loyal_handmaidens	wh_main_effect_economy_trade_tariff_mod	character_to_faction_unseen	1	5
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh2_main_effect_non_vampire_territory_attrition_immunity	general_to_force_own	2	1
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	1	-10
wh2_skill_vmp_vampire_countess_shadow_in_the_night	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	2	-20
wh2_skill_vmp_blood_knight_blademaster	wh2_main_effect_vmp_blood_knight_lord_melee_defence	character_to_character_own	1	8
wh2_skill_vmp_blood_knight_blademaster	wh2_main_effect_vmp_blood_knight_lord_melee_attack	character_to_character_own	1	8
wh2_skill_vmp_blood_knight_doomrider	wh2_main_effect_vmp_blood_knight_lord_barded_nightmare_melee_defence	character_to_character_own	1	8
wh2_skill_vmp_blood_knight_doomrider	wh2_main_effect_vmp_blood_knight_lord_barded_nightmare_melee_attack	character_to_character_own	1	8
wh2_skill_vmp_blood_knight_blademaster	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_blood_knight_blademaster	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_blood_knight_doomrider	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_blood_knight_doomrider	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_blood_knight_strength_of_steel	wh2_main_effect_vmp_blood_knight_lord_melee_damage	character_to_character_own	1	15
wh2_skill_vmp_blood_knight_strength_of_steel	wh2_main_effect_vmp_blood_knight_lord_charge_bonus	character_to_character_own	1	10
wh2_skill_vmp_blood_knight_strength_of_steel	wh2_main_effect_vmp_blood_knight_lord_bonus_v_small	character_to_character_own	1	8
wh2_skill_vmp_blood_knight_strength_of_steel	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_blood_knight_strength_of_steel	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_blood_knight_might_of_arm	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_skill_vmp_blood_knight_might_of_arm	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_skill_vmp_blood_knight_might_of_arm	wh2_main_effect_vmp_blood_knight_lord_barded_nightmare_melee_damage	character_to_character_own	1	10
wh2_skill_vmp_blood_knight_might_of_arm	wh2_main_effect_vmp_blood_knight_lord_barded_nightmare_charge_bonus	character_to_character_own	1	12
wh2_skill_vmp_blood_knight_might_of_arm	wh2_main_effect_vmp_blood_knight_lord_barded_nightmare_bonus_v_large	character_to_character_own	1	15
wh2_skill_vmp_blood_knight_battle_ancient_warriors	wh2_main_effect_vmp_skellingtons_rank7_melee_defence	general_to_force_own	1	8
wh2_skill_vmp_blood_knight_battle_ancient_warriors	wh2_main_effect_vmp_skellingtons_rank7_melee_attack	general_to_force_own	1	8
wh2_skill_vmp_blood_knight_battle_ancient_warriors	wh2_main_effect_vmp_skellingtons_rank7_armour	general_to_force_own	1	12
