character_skills_tables	5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
mount_hellsteed.png	wh_main_skill_mount_vmp_vampire_countess_shadow_hellsteed			11	false	false	false	0	0
mount_cauldron_of_blood.png	wh_main_skill_mount_vmp_vampire_countess_shadow_coven_throne			24	false	false	false	0	0
siege_attack.png	wh_main_skill_vmp_blood_knight_pontus_fixatus			0	false	false	false	0	0
icon_stat_damage_character.png	wh2_skill_chs_shaggoth_champion_self_mountain_of_muscle_and_fury			0	false	false	false	0	0
icon_stat_armour_character.png	wh2_skill_chs_shaggoth_champion_self_toughened_skin			0	false	false	false	0	0
icon_stat_attack_character.png	wh2_skill_chs_shaggoth_champion_self_vicious_assault			0	false	false	false	0	0
icon_stat_defence_character.png	wh2_skill_chs_shaggoth_champion_self_dark_horror			0	false	false	false	0	0
wh_main_lord_abilities_lord_of_the_storm.png	wh2_skill_chs_shaggoth_champion_self_raging_storm			0	false	false	false	0	0
icon_stat_charge_bonus.png	wh2_skill_chs_lord_battle_fuelled_by_war			0	false	false	false	0	0
icon_stat_attack.png	wh2_skill_chs_lord_battle_hulks_of_death			0	false	false	false	0	0
icon_stat_damage.png	wh2_skill_chs_lord_battle_freakish_mutations			0	false	false	false	0	0
icon_stat_charge_bonus.png	wh2_skill_chs_lord_battle_riders_of_destruction			0	false	false	false	0	0
icon_stat_defence.png	wh2_skill_chs_lord_battle_beasts_of_chaos			0	false	false	false	0	0
icon_stat_defence.png	wh2_skill_chs_lord_battle_wake_the_storm			0	false	false	false	0	0
icon_stat_attack.png	wh2_skill_chs_lord_battle_spawns_of_chaos			0	false	false	false	0	0
icon_stat_charge_bonus.png	wh2_skill_chs_lord_battle_malformed_monsters			0	false	false	false	0	0
icon_stat_armour.png	wh2_skill_chs_lord_battle_prowling_menace			0	false	false	false	0	0
ward_save.png	wh2_skill_chs_shaggoth_champion_unique_storm_rage			15	false	false	false	0	0
chaos_corruption.png	wh2_skill_chs_shaggoth_champion_campaign_corruption			0	false	false	false	0	0
experience.png	wh2_skill_chs_shaggoth_champion_campaign_hordemaster			0	false	false	false	0	0
causes_terror.png	wh2_skill_nor_fimir_warlord_self_unseen_lurker			0	false	false	false	0	0
vanguard_deployment.png	wh2_skill_nor_fimir_warlord_self_out_of_the_mist			0	false	false	false	0	0
icon_stat_armour_character.png	wh2_skill_nor_fimir_warlord_special_miasma_of_despair			0	false	false	false	0	0
icon_stat_morale.png	wh2_skill_nor_fimir_warlord_rank7_fearsome_warriors			0	false	false	false	0	0
icon_stat_damage.png	wh2_skill_nor_fimir_warlord_rank7_monster_horde			0	false	false	false	0	0
icon_stat_defence.png	wh2_skill_nor_fimir_warlord_rank7_malformed_monsters			0	false	false	false	0	0
icon_stat_armour.png	wh2_skill_nor_fimir_warlord_rank7_prowling_menace			0	false	false	false	0	0
icon_stat_charge_bonus.png	wh2_skill_nor_fimir_warlord_fervent_creatures			0	false	false	false	0	0
item_arcane_item.png	wh_main_skill_nor_shaman_sorcerer_lord_self_spirit_wanderer			0	false	false	false	0	0
magic_character.png	wh_main_skill_nor_shaman_sorcerer_lord_self_sorcery_of_the_eagle			0	false	false	false	0	0
mount_warhorse.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_death_norscan_warhorse			7	false	false	false	0	0
mount_chaos_chariot.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_death_marauder_chariot			11	false	false	false	0	0
mount_manticore.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_death_manticore			19	false	false	false	0	0
mount_mammoth.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_death_mammoth_warshrine			24	false	false	false	0	0
mount_warhorse.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_fire_norscan_warhorse			7	false	false	false	0	0
mount_chaos_chariot.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_fire_marauder_chariot			11	false	false	false	0	0
mount_manticore.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_fire_manticore			19	false	false	false	0	0
mount_mammoth.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_fire_mammoth_warshrine			24	false	false	false	0	0
mount_warhorse.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_metal_norscan_warhorse			7	false	false	false	0	0
mount_chaos_chariot.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_metal_marauder_chariot			11	false	false	false	0	0
mount_manticore.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_metal_manticore			19	false	false	false	0	0
mount_mammoth.png	wh_main_skill_mount_nor_shaman_sorcerer_lord_metal_mammoth_warshrine			24	false	false	false	0	0
poison_character.png	wh_main_skill_nor_shaman_sorcerer_lord_self_plague_of_the_crow			0	false	false	false	0	0
chaos_corruption.png	wh_main_skill_nor_shaman_sorcerer_lord_campaign_corruption			0	false	false	false	0	0
