character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_chs_shaggoth_champion_army_2	0	wh_main_skill_node_chs_shaggoth_champion_army_1_5	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_2	0	wh_main_skill_node_chs_shaggoth_champion_army_1_6	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_3_1	0	wh_main_skill_node_chs_shaggoth_champion_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_3_2	0	wh_main_skill_node_chs_shaggoth_champion_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_3_3	0	wh_main_skill_node_chs_shaggoth_champion_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_3_4	0	wh_main_skill_node_chs_shaggoth_champion_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_4	0	wh_main_skill_node_chs_shaggoth_champion_army_3_1	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_4	0	wh_main_skill_node_chs_shaggoth_champion_army_3_2	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_4	0	wh_main_skill_node_chs_shaggoth_champion_army_3_3	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_chs_shaggoth_champion_army_4	0	wh_main_skill_node_chs_shaggoth_champion_army_3_4	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_02	0	wh_main_skill_node_nor_fimir_warlord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_03	0	wh_main_skill_node_nor_fimir_warlord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_04	0	wh_main_skill_node_nor_fimir_warlord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_05	0	wh_main_skill_node_nor_fimir_warlord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_06	0	wh_main_skill_node_nor_fimir_warlord_self_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_06	0	wh_main_skill_node_nor_fimir_warlord_self_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_06	0	wh_main_skill_node_nor_fimir_warlord_self_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_06	0	wh_main_skill_node_nor_fimir_warlord_self_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_07	0	wh_main_skill_node_nor_fimir_warlord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_08	0	wh_main_skill_node_nor_fimir_warlord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_09	0	wh_main_skill_node_nor_fimir_warlord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_10	0	wh_main_skill_node_nor_fimir_warlord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_11	0	wh_main_skill_node_nor_fimir_warlord_self_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_11	0	wh_main_skill_node_nor_fimir_warlord_self_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_11	0	wh_main_skill_node_nor_fimir_warlord_self_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_self_11	0	wh_main_skill_node_nor_fimir_warlord_self_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_02	0	wh_main_skill_node_nor_fimir_warlord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_03	0	wh_main_skill_node_nor_fimir_warlord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_04	0	wh_main_skill_node_nor_fimir_warlord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_05	0	wh_main_skill_node_nor_fimir_warlord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_06	0	wh_main_skill_node_nor_fimir_warlord_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_06	0	wh_main_skill_node_nor_fimir_warlord_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_06	0	wh_main_skill_node_nor_fimir_warlord_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_06	0	wh_main_skill_node_nor_fimir_warlord_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_07	0	wh_main_skill_node_nor_fimir_warlord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_08	0	wh_main_skill_node_nor_fimir_warlord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_09	0	wh_main_skill_node_nor_fimir_warlord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_10	0	wh_main_skill_node_nor_fimir_warlord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_11	0	wh_main_skill_node_nor_fimir_warlord_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_11	0	wh_main_skill_node_nor_fimir_warlord_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_11	0	wh_main_skill_node_nor_fimir_warlord_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_campaign_11	0	wh_main_skill_node_nor_fimir_warlord_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_1	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_2	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_3	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_4	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_5	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_1_6	0	wh_main_skill_node_nor_fimir_warlord_army_0	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_1	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_2	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_3	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_4	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_5	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_2	0	wh_main_skill_node_nor_fimir_warlord_army_1_6	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_3_1	0	wh_main_skill_node_nor_fimir_warlord_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_3_2	0	wh_main_skill_node_nor_fimir_warlord_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_3_3	0	wh_main_skill_node_nor_fimir_warlord_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_3_4	0	wh_main_skill_node_nor_fimir_warlord_army_2	1	1	0	0	REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_4	0	wh_main_skill_node_nor_fimir_warlord_army_3_1	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_4	0	wh_main_skill_node_nor_fimir_warlord_army_3_2	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_4	0	wh_main_skill_node_nor_fimir_warlord_army_3_3	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_fimir_warlord_army_4	0	wh_main_skill_node_nor_fimir_warlord_army_3_4	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_a_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_battle_b_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_07	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_08	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_09	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_10	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_01	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_09	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_09	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_self_a_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_2	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_1	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_3	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_2	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_4	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_mount_3	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_07	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_08	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_09	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_10	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_11	0	wh_main_skill_node_nor_shaman_sorcerer_lord_fire_magic_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_06	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_a_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_02	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_03	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_04	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_01	1	1	0	0	REQUIRED
wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_05	0	wh_main_skill_node_nor_shaman_sorcerer_lord_death_battle_b_01	1	1	0	0	REQUIRED
