character_skill_level_to_effects_junctions_tables	1
character_skill_key	effect_key	effect_scope	level	value
wh_main_skill_mount_wef_spellweaver_great_eagle	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_wef_spellweaver_great_eagle	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_wef_spellweaver_great_eagle	wh_dlc05_effect_enable_mount_great_eagle	character_to_character_own	1	1
wh_main_skill_wef_spellweaver_ancients_protection	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_spellweaver_ancients_protection	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_spellweaver_ancients_protection	wh_effect_enable_ability_spellweaver_passive_ancients_protection	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_whirling_death	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_shadowdancers_whirling_death	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_whirling_death	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	1	15
wh_main_skill_wef_shadowdancers_whirling_death	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	1	5
wh_main_skill_wef_shadowdancers_whirling_death	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	10
wh_main_skill_wef_shadowdancers_storm_of_blades	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_shadowdancers_storm_of_blades	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_storm_of_blades	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_storm_of_blades	wh_main_effect_character_stat_enable_poison_attacks	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_storm_of_blades	wh_main_effect_force_unit_stat_melee_attack	character_to_character_own	1	5
wh_main_skill_wef_shadowdancers_shadows_coil	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_shadowdancers_shadows_coil	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_shadows_coil	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	1	15
wh_main_skill_wef_shadowdancers_shadows_coil	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	1	15
wh_main_skill_wef_shadowdancers_shadows_coil	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	1	10
wh_main_skill_wef_shadowdancers_talismanic_tattoos	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_shadowdancers_talismanic_tattoos	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_talismanic_tattoos	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	1	10
wh_main_skill_wef_shadowdancers_pathfinder	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_wef_shadowdancers_pathfinder	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_pathfinder	wh_main_effect_agent_movement_range_mod	agent_to_parent_army_general_own	1	5
wh_main_skill_wef_shadowdancers_pathfinder	wh_main_effect_unit_enable_attribute_strider	character_to_character_own	1	1
wh_main_skill_wef_shadowdancers_pathfinder	wh_dlc05_effect_tech_army_campaign_worldroot_evasion_chance	agent_to_parent_army_general_own	1	5
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_enable_mount_warhorse	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	wh_main_effect_enable_mount_barded_warhorse	character_to_character_own	2	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_pegasus	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_pegasus	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_pegasus	wh_main_effect_enable_mount_imperial_pegasus	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_griffon	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_griffon	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_beasts_griffon	wh_main_effect_enable_mount_imperial_griffon	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_enable_mount_warhorse	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	wh_main_effect_enable_mount_barded_warhorse	character_to_character_own	2	1
wh_main_skill_mount_emp_cha_wizard_lord_light_pegasus	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_light_pegasus	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_pegasus	wh_main_effect_enable_mount_imperial_pegasus	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_luminark	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_emp_cha_wizard_lord_light_luminark	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_emp_cha_wizard_lord_light_luminark	wh_main_effect_enable_mount_luminark_of_hysh	character_to_character_own	1	1
wh2_main_skill_all_magic_light_dummy_shems_burning_gaze_light_of_battle	wh_main_effect_magic_light_enable_shems_burning_gaze	character_to_character_own	1	1
wh2_main_skill_all_magic_light_dummy_shems_burning_gaze_light_of_battle	wh_main_effect_magic_light_enable_light_of_battle	character_to_character_own	1	1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh2_main_effect_magic_light_enable_light_of_battle_upgraded	character_to_character_own	1	1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh2_main_effect_magic_light_enable_light_of_battle_upgraded	character_to_character_own	2	1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_magic_light_cooldown_light_of_battle	character_to_character_own	1	-30
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh2_main_effect_magic_light_miscast_reduction_light_of_battle_upgraded	character_to_character_own	2	-15
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle	character_to_character_own	2	-1
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh2_main_effect_magic_light_reduce_wom_cost_light_of_battle_upgraded	character_to_character_own	2	-2
wh_main_skill_all_magic_light_04_light_of_battle_lord	wh_main_effect_magic_light_cooldown_light_of_battle	character_to_character_own	2	-50
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_magic_light_enable_banishment	character_to_character_own	1	1
wh_main_skill_all_magic_light_09_banishment_lord	wh2_main_effect_magic_light_enable_banishment_upgraded	character_to_character_own	1	1
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_magic_light_enable_banishment	character_to_character_own	2	1
wh_main_skill_all_magic_light_09_banishment_lord	wh2_main_effect_magic_light_enable_banishment_upgraded	character_to_character_own	2	1
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_magic_light_cooldown_banishment	character_to_character_own	1	-30
wh_main_skill_all_magic_light_09_banishment_lord	wh2_main_effect_magic_light_miscast_reduction_banishment_upgraded	character_to_character_own	2	-15
wh_main_skill_all_magic_light_09_banishment_lord	wh2_main_effect_magic_light_reduce_wom_cost_banishment	character_to_character_own	2	-1
wh_main_skill_all_magic_light_09_banishment_lord	wh2_main_effect_magic_light_reduce_wom_cost_banishment_upgraded	character_to_character_own	2	-2
wh_main_skill_all_magic_light_09_banishment_lord	wh_main_effect_magic_light_cooldown_banishment	character_to_character_own	2	-50
wh_main_skill_all_emp_battle_colleges_finest	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_colleges_finest	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_battle_colleges_finest	wh2_main_effect_emp_luminark_ror_reload	general_to_force_own	1	10
wh_main_skill_all_emp_battle_colleges_finest	wh_dlc08_effect_luminark_ammo	general_to_force_own	1	10
wh_main_skill_all_emp_battle_colleges_finest	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_emp_battle_colleges_finest	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_emp_battle_colleges_finest	wh2_main_effect_emp_luminark_ror_reload	general_to_force_own	2	20
wh_main_skill_all_emp_battle_colleges_finest	wh_dlc08_effect_luminark_ammo	general_to_force_own	2	20
wh_main_skill_all_emp_battle_divine_sanction	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_divine_sanction	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_battle_divine_sanction	wh2_main_effect_emp_flagellants_rank7_melee_attack	general_to_force_own	1	5
wh_main_skill_all_emp_battle_divine_sanction	wh2_main_effect_emp_flagellants_rank7_missile_resistance	general_to_force_own	1	15
wh_main_skill_all_emp_battle_divine_sanction	wh2_main_effect_emp_flagellants_rank7_melee_damage	general_to_force_own	1	12
wh_main_skill_all_emp_battle_divine_sanction	wh2_main_effect_emp_flagellants_rank7_speed	general_to_force_own	1	10
wh_main_skill_all_emp_battle_colleges_finest	wh2_main_effect_emp_luminark_ror_magic_resistance	general_to_force_own	1	5
wh_main_skill_all_emp_battle_colleges_finest	wh2_main_effect_emp_luminark_ror_magic_resistance	general_to_force_own	2	15
wh_main_skill_all_emp_battle_gunnery_schools_finest	wh2_main_effect_emp_artillery_rank7_missile_damage	general_to_force_own	1	12
wh_main_skill_all_emp_battle_gunnery_schools_finest	wh2_main_effect_emp_artillery_rank7_ammo	general_to_force_own	1	20
wh_main_skill_all_emp_battle_gunnery_schools_finest	wh2_main_effect_emp_artillery_rank7_magic_resistance	general_to_force_own	1	15
wh_main_skill_all_emp_battle_gunnery_schools_finest	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_gunnery_schools_finest	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_battle_elite_regiments	wh2_main_effect_emp_state_troops_rank7_melee_defence	general_to_force_own	1	5
wh_main_skill_all_emp_battle_elite_regiments	wh2_main_effect_emp_state_troops_rank7_charge_bonus	general_to_force_own	1	10
wh_main_skill_all_emp_battle_elite_regiments	wh2_main_effect_emp_state_troops_rank7_melee_damage	general_to_force_own	1	12
wh_main_skill_all_emp_battle_elite_regiments	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_elite_regiments	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_battle_veteran_marksmen	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_veteran_marksmen	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_battle_veteran_marksmen	wh2_main_effect_emp_missile_rank7_reload	general_to_force_own	1	10
wh_main_skill_all_emp_battle_veteran_marksmen	wh2_main_effect_emp_missile_rank7_ammo	general_to_force_own	1	15
wh_main_skill_all_emp_battle_veteran_marksmen	wh2_main_effect_emp_missile_rank7_speed	general_to_force_own	1	10
wh_main_skill_all_emp_battle_heroic_knightly_orders	wh2_main_effect_emp_knights_rank7_charge_bonus	general_to_force_own	1	10
wh_main_skill_all_emp_battle_heroic_knightly_orders	wh2_main_effect_emp_knights_rank7_melee_damage	general_to_force_own	1	15
wh_main_skill_all_emp_battle_heroic_knightly_orders	wh2_main_effect_emp_knights_rank7_melee_attack	general_to_force_own	1	5
wh_main_skill_all_emp_battle_heroic_knightly_orders	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_battle_heroic_knightly_orders	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_ability_enable_exorcism	character_to_character_own	1	1
wh_main_skill_all_magic_light_03_exorcism_lord	wh_main_effect_ability_enable_exorcism	character_to_character_own	2	1
wh_main_skill_all_magic_light_03_exorcism_lord	wh_effect_enable_ability_light_wizard_passive_light_of_purity	character_to_character_own	2	1
wh_main_skill_all_magic_light_03_exorcism_lord	wh2_main_effect_fighting_versus_undead_morale	general_to_force_own	2	5
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_dlc03_effect_ability_enable_wild_heart	character_to_character_own	1	1
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_dlc03_effect_ability_enable_wild_heart	character_to_character_own	2	1
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_dlc05_effect_force_army_battle_melee_attack_during_forest	general_to_force_own	2	5
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_effect_enable_ability_amber_wizard_passive_the_beast_unleashed	character_to_character_own	2	1
wh_dlc03_skill_magic_beasts_wild_heart_lord	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	2	10
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_ability_enable_kindleflame	character_to_character_own	1	1
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_ability_enable_kindleflame	character_to_character_own	2	1
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh_dlc05_effect_unit_stat_mod_ward_save_fire	general_to_force_own	2	30
wh_main_skill_all_magic_fire_04_kindleflame_lord	wh2_main_effect_character_stat_enable_flaming_attacks	general_to_force_own	2	1
wh_main_skill_all_emp_campaign_magister	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_campaign_magister	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_campaign_magister	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1	1
wh_main_skill_all_emp_campaign_magister	wh2_main_effect_battle_magic_all_cooldown_rate	character_to_character_own	1	-30
wh_main_skill_all_emp_campaign_magister	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	1	15
wh_main_skill_all_emp_campaign_magister	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	1	-10
wh_main_skill_all_emp_campaign_magister	wh_main_name_dummy_magister	character_to_character_own	1	1
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	1	5
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_technology_research_points	character_to_faction	1	5
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	2	12
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_technology_research_points	character_to_faction	2	10
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	3	20
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_technology_research_points	character_to_faction	3	15
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh_main_skill_all_emp_campaign_scholar	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh_main_skill_mount_grn_savage_orc_warboss_wyvern	wh_main_effect_enable_mount_wyvern	character_to_character_own	1	1
wh_main_skill_mount_grn_savage_orc_warboss_boar	wh_main_effect_enable_mount_war_boar	character_to_character_own	1	1
wh_main_skill_mount_grn_savage_orc_warboss_wyvern	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_grn_savage_orc_warboss_wyvern	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_mount_grn_savage_orc_warboss_boar	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_mount_grn_savage_orc_warboss_boar	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh_main_skill_grn_army_real_savages	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh_main_skill_grn_army_real_savages	wh_dlc06_effect_attack_increase_savage_orcs	general_to_force_own	1	5
wh_main_skill_grn_army_real_savages	wh_dlc06_effect_attack_increase_savage_orcs	general_to_force_own	2	10
wh_main_skill_grn_army_real_savages	wh_dlc06_effect_attack_increase_savage_orcs	general_to_force_own	3	16
wh_main_skill_grn_army_real_savages	wh_dlc06_effect_charge_increase_savage_orcs	general_to_force_own	2	11
wh_main_skill_grn_army_real_savages	wh_dlc06_effect_charge_increase_savage_orcs	general_to_force_own	3	22
wh_main_skill_grn_army_da_savage_boyz	wh2_main_effect_grn_melee_savage_rank7_melee_damage	general_to_force_own	1	12
wh_main_skill_grn_army_da_savage_boyz	wh2_main_effect_grn_melee_savage_rank7_magic_resistance	general_to_force_own	1	15
wh_main_skill_grn_army_da_savage_boyz	wh2_main_effect_grn_melee_savage_rank7_bonus_vs_infantry	general_to_force_own	1	5
wh_main_skill_grn_army_da_savage_boyz	wh2_main_effect_grn_melee_savage_rank7_speed	general_to_force_own	1	10
wh_main_skill_grn_army_da_savage_boyz	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_grn_army_da_savage_boyz	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_brutish_beasts	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_grn_army_brutish_beasts	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_shoot_fasta	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh_main_skill_grn_army_shoot_fasta	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh_main_skill_grn_army_shoot_fasta	wh2_main_effect_grn_missile_savage_rank7_reload	general_to_force_own	1	12
wh_main_skill_grn_army_shoot_fasta	wh2_main_effect_grn_missile_savage_rank7_ammo	general_to_force_own	1	15
wh_main_skill_grn_army_shoot_fasta	wh2_main_effect_grn_missile_savage_rank7_speed	general_to_force_own	1	10
wh_main_skill_grn_army_shoot_fasta	wh2_main_effect_grn_missile_savage_rank7_melee_attack	general_to_force_own	1	5
wh_main_skill_grn_army_brutish_beasts	wh2_main_effect_grn_beasts_rank7_physical_resistance	general_to_force_own	1	10
wh_main_skill_grn_army_brutish_beasts	wh2_main_effect_grn_beasts_rank7_morale	general_to_force_own	1	5
wh_main_skill_grn_army_brutish_beasts	wh2_main_effect_grn_beasts_rank7_charge_bonus	general_to_force_own	1	12
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh2_main_effect_grn_cavalry_savage_rank7_weapon_damage	general_to_force_own	1	10
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh2_main_effect_grn_cavalry_savage_rank7_speed	general_to_force_own	1	10
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh2_main_effect_grn_cavalry_savage_rank7_magic_resistance	general_to_force_own	1	15
wh_main_skill_grn_army_da_red_wuns_go_fasta	wh2_main_effect_grn_cavalry_savage_rank7_fatigue_resistance	general_to_force_own	1	-15
wh_main_skill_mount_grn_savage_orc_shaman_wyvern	wh_main_effect_enable_mount_wyvern	character_to_character_own	1	1
wh_main_skill_mount_grn_savage_orc_shaman_boar	wh_main_effect_enable_mount_war_boar	character_to_character_own	1	1
wh_main_skill_mount_grn_savage_orc_shaman_wyvern	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
