campaign_character_art_sets_tables	6
champion	wh2_main_art_set_dwf_giant_slayer_2	wh_main_dwf_dwarfs			false	true	dwf_giant_slayer	1
champion	wh2_main_art_set_dwf_giant_slayer_3	wh_main_dwf_dwarfs			false	true	dwf_giant_slayer	1
champion	wh2_main_art_set_dwf_giant_slayer_4	wh_main_dwf_dwarfs			false	true	dwf_giant_slayer	1
general	wh2_main_art_set_bst_doombull_1	wh_dlc03_bst_beastmen			false	true	bst_doombull	1
general	wh2_main_art_set_bst_doombull_2	wh_dlc03_bst_beastmen			false	true	bst_doombull	1
general	wh2_main_art_set_bst_doombull_3	wh_dlc03_bst_beastmen			false	true	bst_doombull	1
general	wh2_main_art_set_wef_darkweaver_1	wh_dlc05_wef_wood_elves			false	true	wef_darkweaver	1
general	wh2_main_art_set_wef_darkweaver_2	wh_dlc05_wef_wood_elves			false	true	wef_darkweaver	1
general	wh2_main_art_set_wef_darkweaver_3	wh_dlc05_wef_wood_elves			false	true	wef_darkweaver	1
general	wh2_main_art_set_wef_highweaver_1	wh_dlc05_wef_wood_elves			false	true	wef_highweaver	1
general	wh2_main_art_set_wef_highweaver_2	wh_dlc05_wef_wood_elves			false	true	wef_highweaver	1
general	wh2_main_art_set_wef_highweaver_3	wh_dlc05_wef_wood_elves			false	true	wef_highweaver	1
general	wh2_main_art_set_wef_spellweaver_1	wh_dlc05_wef_wood_elves			false	true	wef_spellweaver	1
general	wh2_main_art_set_wef_spellweaver_2	wh_dlc05_wef_wood_elves			false	true	wef_spellweaver	1
general	wh2_main_art_set_wef_spellweaver_3	wh_dlc05_wef_wood_elves			false	true	wef_spellweaver	1
general	wh2_main_art_set_wef_spellweaver_4	wh_dlc05_wef_wood_elves			false	true	wef_spellweaver	1
general	wh2_main_art_set_wef_spellweaver_5	wh_dlc05_wef_wood_elves			false	true	wef_spellweaver	1
general	wh2_main_art_set_vmp_necrarch_1	wh_main_vmp_vampire_counts			false	true	vmp_necrarch	1
general	wh2_main_art_set_vmp_necrarch_2	wh_main_vmp_vampire_counts			false	true	vmp_necrarch	1
general	wh2_main_art_set_vmp_necrarch_3	wh_main_vmp_vampire_counts			false	true	vmp_necrarch	1
general	wh2_main_art_set_vmp_vampire_countess_1	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess	1
general	wh2_main_art_set_vmp_vampire_countess_2	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess	1
general	wh2_main_art_set_vmp_vampire_countess_3	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess	1
general	wh2_main_art_set_vmp_vampire_countess_4	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess	1
general	wh2_main_art_set_vmp_vampire_countess_5	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess	1
general	wh2_main_art_set_vmp_vampire_countess_shadow_1	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess_shadow	1
general	wh2_main_art_set_vmp_vampire_countess_shadow_2	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess_shadow	1
general	wh2_main_art_set_vmp_vampire_countess_shadow_3	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess_shadow	1
general	wh2_main_art_set_vmp_vampire_countess_shadow_4	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess_shadow	1
general	wh2_main_art_set_vmp_vampire_countess_shadow_5	wh_main_vmp_vampire_counts			false	true	vmp_vampire_countess_shadow	1
general	wh2_main_art_set_vmp_blood_knight_lord_1	wh_main_vmp_vampire_counts			false	true	vmp_blood_knight_lord	1
general	wh2_main_art_set_vmp_blood_knight_lord_2	wh_main_vmp_vampire_counts			false	true	vmp_blood_knight_lord	1
general	wh2_main_art_set_vmp_blood_knight_lord_3	wh_main_vmp_vampire_counts			false	true	vmp_blood_knight_lord	1
general	wh2_main_art_set_chs_shaggoth_champion_1	wh_main_chs_chaos			false	true	chs_shaggoth_champion	0.46
general	wh2_main_art_set_chs_shaggoth_champion_2	wh_main_chs_chaos			false	true	chs_shaggoth_champion	0.46
general	wh2_main_art_set_chs_shaggoth_champion_3	wh_main_chs_chaos			false	true	chs_shaggoth_champion	0.46
general	wh2_main_art_set_nor_fimir_warlord_1				false	true	nor_fimir_warlord	1
general	wh2_main_art_set_nor_fimir_warlord_2				false	true	nor_fimir_warlord	1
general	wh2_main_art_set_nor_fimir_warlord_3				false	true	nor_fimir_warlord	1
general	wh2_main_art_set_nor_fimir_warlord_4				false	true	nor_fimir_warlord	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_death_1				false	true	nor_shaman_sorcerer_lord_death	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_death_2				false	true	nor_shaman_sorcerer_lord_death	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_death_3				false	true	nor_shaman_sorcerer_lord_death	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_fire_1				false	true	nor_shaman_sorcerer_lord_fire	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_fire_2				false	true	nor_shaman_sorcerer_lord_fire	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_fire_3				false	true	nor_shaman_sorcerer_lord_fire	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_metal_1				false	true	nor_shaman_sorcerer_lord_metal	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_metal_2				false	true	nor_shaman_sorcerer_lord_metal	1
general	wh2_main_art_set_nor_shaman_sorcerer_lord_metal_3				false	true	nor_shaman_sorcerer_lord_metal	1
