character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_wef_darkweaver_campaign_06	0	wh_main_skill_node_wef_darkweaver_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_07	0	wh_main_skill_node_wef_darkweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_08	0	wh_main_skill_node_wef_darkweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_09	0	wh_main_skill_node_wef_darkweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_9_1	0	wh_main_skill_node_wef_darkweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_10	0	wh_main_skill_node_wef_darkweaver_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_10	0	wh_main_skill_node_wef_darkweaver_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_10	0	wh_main_skill_node_wef_darkweaver_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_campaign_10	0	wh_main_skill_node_wef_darkweaver_campaign_9_1	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_02	0	wh_main_skill_node_wef_darkweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_03	0	wh_main_skill_node_wef_darkweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_04	0	wh_main_skill_node_wef_darkweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_05	0	wh_main_skill_node_wef_darkweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_06	0	wh_main_skill_node_wef_darkweaver_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_06	0	wh_main_skill_node_wef_darkweaver_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_06	0	wh_main_skill_node_wef_darkweaver_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_06	0	wh_main_skill_node_wef_darkweaver_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_07	0	wh_main_skill_node_wef_darkweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_08	0	wh_main_skill_node_wef_darkweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_09	0	wh_main_skill_node_wef_darkweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_10	0	wh_main_skill_node_wef_darkweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_magic_11	0	wh_main_skill_node_wef_darkweaver_magic_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_11	0	wh_main_skill_node_wef_darkweaver_magic_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_11	0	wh_main_skill_node_wef_darkweaver_magic_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_magic_11	0	wh_main_skill_node_wef_darkweaver_magic_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_unique_02	0	wh_main_skill_node_wef_darkweaver_unique_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_unique_03	0	wh_main_skill_node_wef_darkweaver_unique_02	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_1	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_2	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_3	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_4	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_5	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_1_6	0	wh2_main_skill_node_wef_darkweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_5	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_2	0	wh2_main_skill_node_wef_darkweaver_army_1_6	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_3_1	0	wh2_main_skill_node_wef_darkweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_3_2	0	wh2_main_skill_node_wef_darkweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_3_3	0	wh2_main_skill_node_wef_darkweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_3_4	0	wh2_main_skill_node_wef_darkweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_darkweaver_army_4	0	wh2_main_skill_node_wef_darkweaver_army_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_4	0	wh2_main_skill_node_wef_darkweaver_army_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_4	0	wh2_main_skill_node_wef_darkweaver_army_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_darkweaver_army_4	0	wh2_main_skill_node_wef_darkweaver_army_3_4	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_02	0	wh_main_skill_node_wef_darkweaver_death_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_03	0	wh_main_skill_node_wef_darkweaver_death_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_04	0	wh_main_skill_node_wef_darkweaver_death_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_05	0	wh_main_skill_node_wef_darkweaver_death_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_06	0	wh_main_skill_node_wef_darkweaver_death_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_06	0	wh_main_skill_node_wef_darkweaver_death_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_06	0	wh_main_skill_node_wef_darkweaver_death_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_06	0	wh_main_skill_node_wef_darkweaver_death_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_07	0	wh_main_skill_node_wef_darkweaver_death_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_07	0	wh_main_skill_node_wef_darkweaver_death_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_07	0	wh_main_skill_node_wef_darkweaver_death_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_death_magic_07	0	wh_main_skill_node_wef_darkweaver_death_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_02	0	wh_main_skill_node_wef_darkweaver_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_03	0	wh_main_skill_node_wef_darkweaver_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_04	0	wh_main_skill_node_wef_darkweaver_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_05	0	wh_main_skill_node_wef_darkweaver_fire_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_06	0	wh_main_skill_node_wef_darkweaver_fire_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_06	0	wh_main_skill_node_wef_darkweaver_fire_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_06	0	wh_main_skill_node_wef_darkweaver_fire_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_06	0	wh_main_skill_node_wef_darkweaver_fire_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_07	0	wh_main_skill_node_wef_darkweaver_fire_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_07	0	wh_main_skill_node_wef_darkweaver_fire_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_07	0	wh_main_skill_node_wef_darkweaver_fire_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_darkweaver_fire_magic_07	0	wh_main_skill_node_wef_darkweaver_fire_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_02	0	wh_main_skill_node_wef_highweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_03	0	wh_main_skill_node_wef_highweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_04	0	wh_main_skill_node_wef_highweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_05	0	wh_main_skill_node_wef_highweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_06	0	wh_main_skill_node_wef_highweaver_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_06	0	wh_main_skill_node_wef_highweaver_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_06	0	wh_main_skill_node_wef_highweaver_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_06	0	wh_main_skill_node_wef_highweaver_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_07	0	wh_main_skill_node_wef_highweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_08	0	wh_main_skill_node_wef_highweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_09	0	wh_main_skill_node_wef_highweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_9_1	0	wh_main_skill_node_wef_highweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_campaign_10	0	wh_main_skill_node_wef_highweaver_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_10	0	wh_main_skill_node_wef_highweaver_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_10	0	wh_main_skill_node_wef_highweaver_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_campaign_10	0	wh_main_skill_node_wef_highweaver_campaign_9_1	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_02	0	wh_main_skill_node_wef_highweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_03	0	wh_main_skill_node_wef_highweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_04	0	wh_main_skill_node_wef_highweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_05	0	wh_main_skill_node_wef_highweaver_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_06	0	wh_main_skill_node_wef_highweaver_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_06	0	wh_main_skill_node_wef_highweaver_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_06	0	wh_main_skill_node_wef_highweaver_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_06	0	wh_main_skill_node_wef_highweaver_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_07	0	wh_main_skill_node_wef_highweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_08	0	wh_main_skill_node_wef_highweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_09	0	wh_main_skill_node_wef_highweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_10	0	wh_main_skill_node_wef_highweaver_magic_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_magic_11	0	wh_main_skill_node_wef_highweaver_magic_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_11	0	wh_main_skill_node_wef_highweaver_magic_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_11	0	wh_main_skill_node_wef_highweaver_magic_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_magic_11	0	wh_main_skill_node_wef_highweaver_magic_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_unique_02	0	wh_main_skill_node_wef_highweaver_unique_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_unique_03	0	wh_main_skill_node_wef_highweaver_unique_02	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_1	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_2	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_3	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_4	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_5	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_1_6	0	wh2_main_skill_node_wef_highweaver_army_0	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_4	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_5	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_2	0	wh2_main_skill_node_wef_highweaver_army_1_6	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_3_1	0	wh2_main_skill_node_wef_highweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_3_2	0	wh2_main_skill_node_wef_highweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_3_3	0	wh2_main_skill_node_wef_highweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_3_4	0	wh2_main_skill_node_wef_highweaver_army_2	1	1	0	0	REQUIRED
wh2_main_skill_node_wef_highweaver_army_4	0	wh2_main_skill_node_wef_highweaver_army_3_1	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_4	0	wh2_main_skill_node_wef_highweaver_army_3_2	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_4	0	wh2_main_skill_node_wef_highweaver_army_3_3	1	1	0	0	SUBSET_REQUIRED
wh2_main_skill_node_wef_highweaver_army_4	0	wh2_main_skill_node_wef_highweaver_army_3_4	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_02	0	wh_main_skill_node_wef_highweaver_life_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_03	0	wh_main_skill_node_wef_highweaver_life_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_04	0	wh_main_skill_node_wef_highweaver_life_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_05	0	wh_main_skill_node_wef_highweaver_life_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_06	0	wh_main_skill_node_wef_highweaver_life_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_06	0	wh_main_skill_node_wef_highweaver_life_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_06	0	wh_main_skill_node_wef_highweaver_life_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_06	0	wh_main_skill_node_wef_highweaver_life_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_07	0	wh_main_skill_node_wef_highweaver_life_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_07	0	wh_main_skill_node_wef_highweaver_life_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_07	0	wh_main_skill_node_wef_highweaver_life_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_life_magic_07	0	wh_main_skill_node_wef_highweaver_life_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_02	0	wh_main_skill_node_wef_highweaver_light_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_03	0	wh_main_skill_node_wef_highweaver_light_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_04	0	wh_main_skill_node_wef_highweaver_light_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_05	0	wh_main_skill_node_wef_highweaver_light_magic_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_06	0	wh_main_skill_node_wef_highweaver_light_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_06	0	wh_main_skill_node_wef_highweaver_light_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_06	0	wh_main_skill_node_wef_highweaver_light_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_06	0	wh_main_skill_node_wef_highweaver_light_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_07	0	wh_main_skill_node_wef_highweaver_light_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_07	0	wh_main_skill_node_wef_highweaver_light_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_07	0	wh_main_skill_node_wef_highweaver_light_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_highweaver_light_magic_07	0	wh_main_skill_node_wef_highweaver_light_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_02	0	wh_main_skill_node_wef_spellweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_03	0	wh_main_skill_node_wef_spellweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_04	0	wh_main_skill_node_wef_spellweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_05	0	wh_main_skill_node_wef_spellweaver_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_06	0	wh_main_skill_node_wef_spellweaver_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_06	0	wh_main_skill_node_wef_spellweaver_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_06	0	wh_main_skill_node_wef_spellweaver_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_06	0	wh_main_skill_node_wef_spellweaver_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_07	0	wh_main_skill_node_wef_spellweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_08	0	wh_main_skill_node_wef_spellweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_09	0	wh_main_skill_node_wef_spellweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_9_1	0	wh_main_skill_node_wef_spellweaver_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_wef_spellweaver_campaign_10	0	wh_main_skill_node_wef_spellweaver_campaign_07	1	1	0	0	SUBSET_REQUIRED
