Loc PackedFile	1
battle_set_piece_armies_army_onscreen_name_wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	Pilgrims	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player	Sigvald	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_3	Da Tunnel Mob	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_2	Da Bridge Mob	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_1	Nobnails Backbiter	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_5	Da Tunnel Mob	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_4	Da Bridge Mob	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_01	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_03	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_02	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_04	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_defender_01	Har Ganeth	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc11_qb_cst_harkon_quest_for_slann_gold_defender_01	Lizardmen	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_6_ally	The Great Mawherd of Bloodfjord	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	Trolls	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3	Trolls	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	Giants	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_4	Trolls	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_khalida_player	Lybaras	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_1	Chaos Lord	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_3	Reinforcements	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_2	Reinforcements	true
battle_set_piece_armies_army_onscreen_name_wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	Bad Company	true
battle_set_piece_armies_army_onscreen_name_wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	Rogue Knight's Retinue	true
battle_set_piece_armies_army_onscreen_name_wh_dlc03_qb_bst_the_final_battle_player	Khazrak	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc12_great_vortex_lord_kroak_stage_3_player_reinforcements	Lord Kroak	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_4	Vampires	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1	Leopold Harkon	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_2	Vampires	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_3	Vampires	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_hef_alith_anar_stage_4_the_moon_bow_attacker_02	Nagarythe Reinforcements	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_khatep_2	Exiles of Nehek	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_hef_alith_anar_stage_4_the_moon_bow_attacker_01	Nagarythe	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_broken_leg_gully_defender_1	23rd Company	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_broken_leg_gully_defender_2	Engineer Detachment	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khalida_venom_staff_stage_3_ash_river_attacker_02	Undead	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khalida_venom_staff_stage_3_ash_river_attacker_03	Undead	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khalida_venom_staff_stage_3_ash_river_attacker_01	Waldakir's Legions	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khalida_venom_staff_stage_3_ash_river_attacker_04	Undead	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_ai_skv_defender_reinforcements	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player_ally	Altdorf	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_3	Cult of Ulric	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_2	Cult of Ulric	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_1	Cult of Ulric	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_hef_alith_anar_stage_4_the_moon_bow_defender_01	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_hef_alith_anar_stage_4_the_moon_bow_defender_02	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_def_ally	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_hef_ally	High Elves	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_2	Badtoof's Mercs	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_3	Badtoof's Mercs	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_1	Badtoof's Raidas	true
battle_set_piece_armies_army_onscreen_name_wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	Khazrak	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_lzd_ally	Lizardmen	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_throgg_monster_hunt_army_high	Throgg	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_attacker_03	Cult of Pleasure	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_attacker_02	Cult of Pleasure	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_attacker_01	Beastmen	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc11_qb_cst_harkon_quest_for_slann_gold_attacker_01	Vampire Coast	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_1	The Hellfire Legion	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_2	The Hellfire Legion	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_3	The Hellfire Legion	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_4	Greenskins	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_3	Greenskins	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_2	Greenskins	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1	Gilbert Grimfang	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_player	Heinrich Kemmler	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_def_ally_morathi	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_final_battle_reinforcement	Chaos Followers	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_fon_arkhan_player	Followers of Nagash	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_attacker_01	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_2	Chaos	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_1	Chaos	true
battle_set_piece_armies_army_onscreen_name_wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_defender_1	Cult of Seduction	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford_player	Azhag's Army	true
battle_set_piece_armies_army_onscreen_name_wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_player	Archaon	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_player	Karl Franz	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	Volkmar the Grim	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	Hildegard Draesca	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_3	Hildegard Draesca	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_2	Hildegard Draesca	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_arkhan	Followers of Nagash	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_wulfrik_sword_of_torgald_player	Wulfrik the Wanderer	true
battle_set_piece_armies_army_onscreen_name_wh_dlc03_qb_bst_the_final_battle_player_ally	Warherd of the One Eye	true
battle_set_piece_armies_army_onscreen_name_wh_dlc05_qb_wef_mini_silver_spire_player_ally	Wood Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_settra_1	Khemri	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_final_battle_settra_2	Khemri	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_bst_final_battle_reinforcement	Chaos Followers	true
battle_set_piece_armies_army_onscreen_name_wh_dlc07_qb_brt_errantry_war_badlands_stage_1_knights_errant	Knights Errant	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_attacker_02_ally	Lizardmen	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_3	Worshipper of Nagash	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_2	Worshipper of Nagash	true
battle_set_piece_armies_army_onscreen_name_wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_1	Worshipper of Nagash	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_04_bat_01	Great Bat	true
battle_set_piece_armies_army_onscreen_name_wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	Wurrzag Da Great Green Prophet	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave_defender_2	Lothar Jaegar	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_player	Karl Franz	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_throgg_monster_hunt_army_low	Throgg	true
battle_set_piece_armies_army_onscreen_name_wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player_alt	Grombrindal	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1	Badtoof's Raidas	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_grn_grimgor_ironhide_intro_subterranean_player	Grimgor Ironhide	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_ai_lzd_defender_reinforcements	Lizardmen	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_tretch_craventail_lucky_skullhelm_stage_5_mushroom_cave_defender_4	Agents of the Council XIII	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_tretch_craventail_lucky_skullhelm_stage_5_mushroom_cave_defender_1	Madmoonz Mercenaries	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_tretch_craventail_lucky_skullhelm_stage_5_mushroom_cave_defender_3	Agents of the Council XIII	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_tretch_craventail_lucky_skullhelm_stage_5_mushroom_cave_defender_2	Madmoonz Mercenaries	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	Thorgrim Grudgebearer	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_ai_def_attacker_reinforcements	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_ai_hef_attacker_reinforcements	High Elves	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_player	Army of Ungrim Ironfist	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_02	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_01	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khatep_the_liche_staff_stage_5_pits_of_zardok_defender_02	Beastmen Ambushers	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khatep_the_liche_staff_stage_5_pits_of_zardok_defender_03	Beastmen Ambushers	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc09_qb_tmb_khatep_the_liche_staff_stage_5_pits_of_zardok_defender_01	Beastmen Ambushers	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_player	Mannfred von Carstein	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc11_qb_def_lokhir_fellheart_helm_of_the_kraken_attacker_01	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1	Karl Franz	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_1_reinforcement	Salzenmund's Warherd	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_3_reinforcement	Nest of Karak Azul	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_5_reinforcement	Ancient Protectors	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_6_reinforcement	Ironhammer's Throng	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_8_reinforcement	Champions of the Flame	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_9_reinforcement	Protectors of Gargantulzan	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_hef_alarielle_star_of_avelorn_stage_5_defender_02	Chaos Brigands	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_hef_alarielle_star_of_avelorn_stage_5_defender_03	Chaos Brigands	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc10_hef_alarielle_star_of_avelorn_stage_5_defender_01	Chaos Brigands	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_01	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_02	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_03	Dark Elves	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_defender_1	The Osterland Expedition	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_final_battle_skv_frontend_player	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_2	Anath Raema Champion	true
battle_set_piece_armies_army_onscreen_name_wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_3	Anath Raema Champion	true
battle_set_piece_armies_army_onscreen_name_wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_1	Champion of Anath Raema	true
battle_set_piece_armies_army_onscreen_name_wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_player	Malagor	true
battle_set_piece_armies_army_onscreen_name_wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player	Malagor	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc11_qb_cst_final_battle_attacker_01	Reinforcements of the Blessed Dread	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_03	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_02	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_01	Skaven	true
battle_set_piece_armies_army_onscreen_name_wh2_dlc11_qb_cst_final_battle_cylostra_reinforcement	The Drowned	true
battle_set_piece_armies_army_onscreen_name_wh_dlc08_qb_nor_monster_hunt_10_reinforcement	Fangs of Raema	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3_player	Balthasar Gelt	true
battle_set_piece_armies_army_onscreen_name_wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_player	Balthasar Gelt	true
