Loc PackedFile	1
ui_text_replacements_localised_text_agent_action_name_colonise_ruins	Colonise Ruins	true
ui_text_replacements_localised_text_hp_campaign_title_settlement_types_link	If an enemy settlement cannot be occupied then this is indicated on the settlement tooltip when a controlled army is selected.	true
ui_text_replacements_localised_text_hp_battle_point_4_wizards	Wizards are usually vulnerable to physical attack.	true
ui_text_replacements_localised_text_hp_campaign_description_pieces_of_eight	Pieces of Eight are cursed trinkets that have so completely twisted and altered the minds of those that first found them that their fate is now tied to the coins. By securing one of the Pieces of Eight, the services of the warriors bound to them may be secured also.	true
ui_text_replacements_localised_text_hp_campaign_description_slaves	[[sl:campaign_dark_elves]]Dark Elves[[/sl]] terrorise their enemies and bolster their economies by capturing [[img:icon_slaves]][[/img]]slaves in [[sl:campaign_battles]]battle[[/sl]]. Those unfortunate enough to survive a defeat by the Dark Elves know their fate is to be worked to death in one of the many mines of Naggaroth.	true
ui_text_replacements_localised_text_hp_battle_point_1_wizards	Wizard and other [[img:icon_hero]][[/img]]Hero units contain a single character, without any accompanying troops	true
ui_text_replacements_localised_text_hp_battle_point_3_wizards	The spells available to a Wizard are shown on the [[sl_tooltip:battle_winds_of_magic_panel]]Winds of Magic panel[[/sl_tooltip]] when the wizard is [[sl:battle_unit_selection]]selected[[/sl]].	true
ui_text_replacements_localised_text_hp_campaign_title_bestial_rage	[[sl_tooltip:campaign_bestial_rage_link]]Bestial Rage[[/sl_tooltip]]	true
ui_text_replacements_localised_text_hp_battle_point_2_wizards	Wizards are often also the [[img:icon_general]][[/img]][[sl:battle_the_general]]Lord[[/sl]] of the [[sl:battle_armies]]army[[/sl]], or a [[img:icon_hero]][[/img]]Hero from the campaign map.	true
ui_text_replacements_localised_text_hp_campaign_description_skaven	The verminous Skaven are a [[sl:campaign_races]]race[[/sl]] of malevolent and self-serving ratmen. From their [[sl:campaign_skaven_underworld]]Under-Empire cities[[/sl]], they fight tooth and claw against the other races – and each other – to further their personal standing within the Skaven hierarchy and to serve their diabolical god, the Horned Rat.	true
ui_text_replacements_localised_text_wh_event_feed_string_conquest_province_secured_description_wh_main_sc_nor_norsca	We have attained complete control of this [[url:script_link_campaign_provinces]][[tooltip:{{tt:tooltip_campaign_provinces}}]]province[[/tooltip]][[/url]].	true
ui_text_replacements_localised_text_hp_campaign_point_7_devastation	[[sl:campaign_armies]]Armies[[/sl]], [[img:icon_raiding_stance]][[/img]][[sl:campaign_raiding]]Raiding[[/sl]]	true
ui_text_replacements_localised_text_hp_campaign_point_5_pre_battle_panel	If the battle is a siege then the [[sl:campaign_siege_panel]]Siege panel[[/sl]] is shown instead.	true
ui_text_replacements_localised_text_rome2_tltip_right_clk_attack_settlement_left_clk_select_inspection	Right-click to attack the settlement\nLeft-click to inspect	true
ui_text_replacements_localised_text_statistics_captives_executed_wh_dlc03_sc_bst_beastmen	Captives killed:	true
ui_text_replacements_localised_text_hp_campaign_title_rogue_pirates	Rogue Pirates	true
ui_text_replacements_localised_text_hp_campaign_title_unit_recruitment_link	Recruitment for a unit that's already enqueued may be cancelled by left-clicking on its card on the Army panel.	true
ui_text_replacements_localised_text_hp_campaign_description_power_of_nature	Alarielle, the High Elf champion of the Earth-Goddess, radiates life magic, which invigorates the lands through which she travels. When she crosses controlled territory it will receive bonuses.	true
ui_text_replacements_localised_text_hp_campaign_title_dwarfs	Dwarfs	true
ui_text_replacements_localised_text_hp_battle_title_camera_controls	Camera Controls	true
ui_text_replacements_localised_text_hp_campaign_description_chivalry	Acts of [[img:icon_chivalry]][[/img]]Chivalry exemplify the Knightly Order for [[sl:campaign_bretonnia]]Bretonnian factions[[/sl]]. Great benefits are bestowed upon those who follow the Grail Companions' code.	true
ui_text_replacements_localised_text_ritual_currency_description_wh2_main_sc_def_dark_elves	The number of [[img:ui/skins/warhammer2/icon_ritual_currency.png]][[/img]]Scrolls of Hekarti this settlement produces per turn.	true
ui_text_replacements_localised_text_hp_battle_point_1_terrain	Most [[sl:battle_unit_types]]troop-types[[/sl]] can be hidden in forests.	true
ui_text_replacements_localised_text_hp_battle_point_2_terrain	Units with the high ground enjoy a significant advantage when fighting on sloped terrain.	true
ui_text_replacements_localised_text_hp_battle_point_3_terrain	Steep slopes are impassable, and may be used to cover the [[sl:battle_flanking]]flank[[/sl]] of an [[sl:battle_armies]]army[[/sl]].	true
ui_text_replacements_localised_text_hp_battle_point_4_terrain	Hills and other terrain features can obscure visibility, allowing units to hide from their enemy’s line of sight.	true
ui_text_replacements_localised_text_hp_campaign_description_empire	The Empire is the largest of all the domains of men, defended against the various evils that face it by the discipline and bravery of its [[sl:campaign_armies]]armies[[/sl]]. The [[sl:campaign_settlements]]burghs and cities[[/sl]] of the Empire stand as beacons of civilisation in a savage world.	true
ui_text_replacements_localised_text_hp_campaign_point_4_post_battle_options	Sacking a settlement does not capture it but strips it of all its valuables. [[sl:campaign_razing]]Razing[[/sl]] a settlement will destroy it and no-one shall own it.	true
ui_text_replacements_localised_text_hp_campaign_point_2_post_battle_options	The tooltip on each option button shows information about that option and the consequences it carries.	true
ui_text_replacements_localised_text_hp_campaign_point_3_post_battle_options	Occupying or looting a settlement will transfer its ownership to the victor.	true
ui_text_replacements_localised_text_hp_campaign_point_1_post_battle_options	More options are available if the winners and losers are of the same [[sl:campaign_races]]race[[/sl]].	true
ui_text_replacements_localised_text_wh2_dlc12_tehenhauin_sacrifice_tier1_banner_description	Sacrifice of Xahutec\n\n[[col:green]]Unlocks a random Banner	true
ui_text_replacements_localised_text_wh2_dlc12_tehenhauin_sacrifice_tier2_banner_description	Sacrifice of Quetza\n\n[[col:green]]Unlocks a random Banner	true
ui_text_replacements_localised_text_wh2_dlc12_tehenhauin_sacrifice_tier3_banner_description	Sacrifice of Qu'ittax\n\n[[col:green]]Unlocks a random Banner	true
ui_text_replacements_localised_text_wh2_dlc12_tehenhauin_sacrifice_tier4_banner_description	Sacrifice of Aymara\n\n[[col:green]]Unlocks a random Banner	true
ui_text_replacements_localised_text_hp_campaign_point_4_pre_battle_panel	The strength of the [[sl:campaign_winds_of_magic]]Winds of Magic[[/sl]] is indicated on the Pre-Battle panel if a user of magic is present.	true
ui_text_replacements_localised_text_wh2_main_qb_final_battle_hef_ai_def_description	The greatest of all fears has come true, the Druchii have enacted their final ritual. The legions of the Witch King defile Ulthuan’s heart. Malekith intends to step into the Vortex and claim its power, which will surely mean the end of the Asur! You must immediately muster on the cursed shores of the island that anchors the Vortex, make temporary alliances with your most bitter of enemies, and stop the Dark Elves from claiming victory!	true
ui_text_replacements_localised_text_hp_campaign_title_offices	[[sl_tooltip:campaign_offices_link]]Offices[[/sl_tooltip]]	true
ui_text_replacements_localised_text_event_feed_summary_events_military_companion_army_dispands_wh_dlc03_sc_bst_beastmen	Brayherds Disbanded	true
ui_text_replacements_localised_text_unit_immunity_text_very_low_wh_dlc03_sc_bst_beastmen	Very low [[img:icon_bestial_rage]][[/img]]bestial rage	true
ui_text_replacements_localised_text_hp_campaign_description_chaos_corruption	The followers of [[sl:campaign_chaos]]Chaos[[/sl]] spread [[img:icon_corruption_chs]][[/img]]Chaos corruption where they pillage and [[img:icon_raiding_stance]][[/img]][[sl:campaign_raiding]]raid[[/sl]]. This [[sl:campaign_corruption]]corruption[[/sl]] despoils the land, making it unsuitable for those who have not given themselves to the Ruinous Powers.	true
ui_text_replacements_localised_text_hp_battle_description_leadership	The [[img:icon_morale]][[/img]]leadership level of a [[sl:battle_units]]unit[[/sl]] is a measure of its will to continue fighting. If the [[img:icon_morale]][[/img]]leadership level of a unit drops too low then the troops will rout from the [[sl:battle_battlefield]]battlefield[[/sl]] and stop responding to orders.	true
ui_text_replacements_localised_text_hp_campaign_description_oathgold	[[img:icon_oathgold]][[/img]]Oathgold is a precious ore gathered by the [[sl:campaign_dwarfs]]Dwarfs[[/sl]] to bind the Winds of Magic, used primarily to [[sl:campaign_forging_magic_items]]forge[[/sl]] magic [[sl:campaign_character_details]]items[[/sl]].	true
ui_text_replacements_localised_text_hp_campaign_description_treasury_wh_main_sc_vmp_vampire_counts	The available {{tr:icon_treasury}}Dark Magic is displayed at the top of the screen on the campaign interface.	true
ui_text_replacements_localised_text_hp_battle_description_visibility	Hills and other [[sl:battle_terrain]]terrain[[/sl]] features that block line-of-sight can be used to conceal [[sl:battle_units]]units[[/sl]] from the enemy. An [[sl:battle_armies]]army[[/sl]] must have line-of-sight to an enemy in order for it to be visible.	true
ui_text_replacements_localised_text_receive_slaves_tooltip	Receive [[img:icon_slaves]][[/img]]slaves||When [[img:icon_slaves]][[/img]]slaves are captured in battle, this province will receive its normal share.	true
ui_text_replacements_localised_text_foreign_slot_building_constructed	Foreign Slot Building Complete	true
ui_text_replacements_localised_text_hp_campaign_title_army_panel_link	Select an army on the Forces drop-down list to zoom to it and open its Army panel.	true
ui_text_replacements_localised_text_hp_campaign_point_2_money_wh_main_sc_vmp_vampire_counts	[[sl:campaign_unit_recruitment]]Recruitment[[/sl]] of new [[sl:campaign_units]]units[[/sl]], the upkeep of existing units and the construction of [[sl:campaign_buildings]]buildings[[/sl]] all deplete Dark Magic.	true
ui_text_replacements_localised_text_hp_campaign_food_term_wh_dlc05_sc_wef_wood_elves	Amber	true
ui_text_replacements_localised_text_mis_activity_research_tech_type	Research the following technology:	true
ui_text_replacements_localised_text_hp_campaign_title_amanar	Amanar	true
ui_text_replacements_localised_text_how_they_play_wood_elves_council	[[url:script_link_campaign_elven_council]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Elven Council[[/tooltip]][[/url]]\nA variety of benefits may be gained by appointing [[img:icon_general]][[/img]]Lords to the Elven Council.	true
ui_text_replacements_localised_text_hp_campaign_title_confederation	Confederation	true
ui_text_replacements_localised_text_hp_battle_title_capture_points	Capture Points	true
ui_text_replacements_localised_text_hp_campaign_title_fortifications	[[sl_tooltip:campaign_fortifications_link]]Fortifications[[/sl_tooltip]]	true
ui_text_replacements_localised_text_hp_battle_title_flanking	Flanking	true
ui_text_replacements_localised_text_set_waaagh_target_wh_dlc03_sc_bst_beastmen	Set brayherd target	true
ui_text_replacements_localised_text_tooltip_campaign_upkeep_effect_description_wh_main_sc_nor_norsca	The more warbands you field, the harder it becomes to maintain them all. As supply lines become more complex, gold and supplies will ‘go missing’ -  the chieftains having little idea where they may have gone...	true
ui_text_replacements_localised_text_hp_campaign_title_offices_link	A [[img:icon_general]][[/img]]Lord may be removed from a position by clicking the Remove from Office button on the Offices panel.	true
ui_text_replacements_localised_text_hp_campaign_point_4_revolts_wh_main_sc_brt_bretonnia	Crushing the incursion will not solve the underlying [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} problem, which must be tackled separately.	true
ui_text_replacements_localised_text_wh2_main_qb_final_battle_def_ai_skv_description	The Skaven have enacted their final ritual. The hordes of Queek Headtaker swarm onto the Isle of the Dead where they will attempt to take control of the Great Vortex. The vermin think to rob us of our vengeance and to claim the Vortex before you. They must be purged from hated Ulthuan. You must immediately muster on the cursed shores of the island that anchors the Vortex, make temporary alliances with your most bitter of enemies, and stop the Skaven from claiming victory!	true
ui_text_replacements_localised_text_hp_campaign_point_1_vampire_coast	The most infamous pirates may seize [[img:icon_shanty]][[/img]]verses of the [[sl:campaign_sea_shanties]]Lost Sea Shanty[[/sl]], which can be used to defeat [[sl:campaign_amanar]]Amanar[[/sl]] in the Eye of the Vortex campaign.	true
ui_text_replacements_localised_text_hp_campaign_point_2_vampire_coast	Pirate [[img:icon_general]][[/img]]Lords may be appointed to positions of [[sl:campaign_fleet_office]]Fleet Office[[/sl]] to grant them extra authority and bonuses.	true
ui_text_replacements_localised_text_hp_campaign_point_3_vampire_coast	Pirates may upgrade their ships at sea, and construct [[img:icon_cove]][[/img]][[sl:campaign_pirate_coves]]Pirate Coves[[/sl]] in enemy [[img:icon_port]][[/img]]ports.	true
ui_text_replacements_localised_text_hp_campaign_point_4_vampire_coast	Undead pirates spread [[img:icon_corruption_vmp]][[/img]][[sl:campaign_corruption]]Vampiric corruption[[/sl]] where they settle. Vampires will suffer [[img:icon_attrition]][[/img]][[sl:campaign_attrition]]attritional casualties[[/sl]] when moving through land areas not afflicted by Vampiric corruption.	true
ui_text_replacements_localised_text_hp_campaign_point_5_vampire_coast	Vampiric pirates can [[sl:campaign_raising_dead]]raise the dead[[/sl]], allowing them to quickly build massive armies.	true
ui_text_replacements_localised_text_morale_button_decimate	Quell Animosity||Bash the mob's heads together in order to restore some [[img:icon_fightiness]][[/img]]fightiness to the army. This will cause some casualties.	true
ui_text_replacements_localised_text_hp_battle_point_1_victory_points	Victory points behave much like [[sl:battle_capture_points]]capture points[[/sl]], and are attacked and defended in the same manner.	true
ui_text_replacements_localised_text_hp_battle_point_2_victory_points	Once a victory point is taken the attacker does not immediately win. Instead, a timer begins to count down.	true
ui_text_replacements_localised_text_hp_battle_point_3_victory_points	Once this timer reaches zero, the attacker wins. The defender may interrupt the countdown by retaking the victory point.	true
ui_text_replacements_localised_text_hp_battle_point_4_victory_points	The victory point icon can be viewed at all times on the [[sl:battle_battle_interface]]battle interface[[/sl]] during a siege battle.	true
ui_text_replacements_localised_text_how_they_play_dark_elves_lokhir	[[url:script_link_campaign_black_arks]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Black Arks[[/tooltip]][[/url]]\nUnlike others among his Dark Elf kin, Lokhir Fellheart may summon a mighty Black Ark after occupying a major [[img:icon_port]][[/img]]port; as more are acquired, the number of Black Arks available for recruitment will increase accordingly. These powerful floating fortresses can be used to raise armies, recruit units, and support invasion forces with aerial bombardments.\n\n[[url:script_link_campaign_rites]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Rites[[/tooltip]][[/url]]\nThe Rite of Anath Raema exclusively benefits Lokhir’s faction by improving the stats and attributes of naval units such as Black Ark Corsairs and the Kharibdyss.\n\n[[url:script_link_campaign_slaves]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Slaves[[/tooltip]][[/url]]\nDark Elf factions capture [[img:icon_slaves]][[/img]]slaves in battle, which provide additional [[img:icon_income]][[/img]]income, but can negatively affect [[img:icon_public_order]][[/img]]public order. [[img:icon_slaves]][[/img]]Slaves can be sacrificed to perform rites.\n\nLearn more about Dark Elves [[url:script_link_campaign_dark_elves]]here[[/url]].	true
ui_text_replacements_localised_text_how_they_play_tomb_kings	[[url:script_link_campaign_books_of_nagash]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Books of Nagash[[/tooltip]][[/url]]\nWithin the Black Pyramid a great power lies dormant, waiting to be unlocked by the bearer of the nine Books of Nagash.\n\nCollect the Books of Nagash and win the Battle for the Black Pyramid to achieve this campaign's victory conditions.\n\n[[url:script_link_campaign_day_of_awakening]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Day of Awakening[[/tooltip]][[/url]]\nTomb Kings factions can recruit units into their armies without the need to pay for their recruitment or upkeep. Instead, each unit has a limited initial recruitment capacity which can be increased by constructing additional buildings.\n\n[[url:script_link_campaign_dynasties]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Dynasties[[/tooltip]][[/url]]\nTomb King factions must delve into their past secrets to increase the number of armies or [[img:icon_hero]][[/img]]Heroes they can field, or to enlist the aid of mighty [[img:icon_general]][[/img]]Lords from ancient dynasties.\n\n[[url:script_link_campaign_mortuary_cult]][[tooltip:{{tt:tooltip_how_to_play_title}}]]Mortuary Cult[[/tooltip]][[/url]]\nTomb Kings can spend their [[img:icon_jars]][[/img]]Canopic Jars within the Mortuary Cult, where Liche Priests combine them with [[img:icon_trade_agreement]][[/img]]trade resources to craft magic items or awaken Legions of Legend - mighty warriors who can be recruited to battle.\n\nLearn more about Tomb Kings [[url:script_link_campaign_tomb_kings]]here[[/url]].	true
ui_text_replacements_localised_text_building_panel_button_tooltip_wh2_main_sc_def_dark_elves	Black Ark Building Panel	true
ui_text_replacements_localised_text_chapter_select_wh_main_sc_brt_bretonnia	Task Select	true
ui_text_replacements_localised_text_hp_campaign_tax_term_wh_main_sc_grn_greenskins	extorted income	true
ui_text_replacements_localised_text_agent_action_assault_garrison_description_wh_dlc03_sc_bst_beastmen	"Blood! Slaughter! Blood!"	true
ui_text_replacements_localised_text_hp_campaign_title_stances_link	Beware of [[img:icon_raiding_stance]][[/img]]raiding territory you control, as negative effects will be applied to your own province!	true
ui_text_replacements_localised_text_hp_campaign_point_3_revolts_wh_main_sc_brt_bretonnia	If [[sl:campaign_corruption]]corruption[[/sl]] is high when a riot occurs then the incursion army may consist of [[img:icon_corruption_chs]][[/img]][[sl:campaign_chaos]]Chaos[[/sl]], [[img:icon_corruption_skv]][[/skv]][[sl:campaign_skaven]]Skaven[[/sl]], or [[img:icon_corruption_vmp]][[/img]][[sl:campaign_vampires]]vampiric[[/sl]] forces.	true
ui_text_replacements_localised_text_wh2_intro_battle_completion_infotext	A battle is completed when all [[sl:battle_units]]units[[/sl]] on one side are routed or killed.	true
ui_text_replacements_localised_text_hp_campaign_point_1_pre_battle_panel	The forces panels display known forces including [[img:icon_general]][[/img]][[sl:campaign_lords]]Lords[[/sl]], [[sl:campaign_unit_cards]]Unit Cards[[/sl]], [[sl:campaign_reinforcements]]reinforcements[[/sl]], [[sl:campaign_banners_and_marks]]banners[[/sl]] and army effects.	true
ui_text_replacements_localised_text_agent_action_damage_building_name	Merciless	true
ui_text_replacements_localised_text_hp_campaign_description_asrai_lookouts	Asrai Lookouts are minor [[sl:campaign_wood_elves]]Wood Elf[[/sl]] [[sl:campaign_settlements]]settlements[[/sl]]. Unlike other [[sl:campaign_races]]races[[/sl]], Wood Elves may create Asrai Lookouts across the entire [[sl:campaign_campaign_map]]campaign map[[/sl]] by capturing settlements from rival [[sl:campaign_factions]]factions[[/sl]].	true
ui_text_replacements_localised_text_wh_main_trait_general_government_all_trader_1_description_wh_main_sc_emp_empire	The Burghers control the trade.	true
ui_text_replacements_localised_text_wh_main_trait_general_government_all_trader_2_description_wh_main_sc_emp_empire	The economy flows and so the treasury's coffers are filled... Well, those earnings that are declared anyway...	true
ui_text_replacements_localised_text_wh_main_trait_general_government_all_trader_3_description_wh_main_sc_emp_empire	The Burgomeisters are a powerful force in the Empire and often a thorn in an emperor's side.	true
ui_text_replacements_localised_text_cannot_build_requires_previous_chain_buildings	[[col:red]]You cannot construct this building before first constructing the prior building level.[[/col]]	true
ui_text_replacements_localised_text_hp_campaign_title_commandments	[[sl_tooltip:campaign_commandments_link]]Commandments[[/sl_tooltip]]	true
ui_text_replacements_localised_text_hp_campaign_point_1_fog_of_war	The fog of war is lifted over an area of land when its central [[sl:campaign_settlements]]settlement[[/sl]] is captured, or if controlled by a [[img:icon_military_alliance]][[/img]][[sl:campaign_alliances]]military ally[[/sl]].	true
ui_text_replacements_localised_text_hp_campaign_point_2_fog_of_war	The fog of war may be lifted over an area of [[sl:campaign_sea]]sea[[/sl]] by capturing a [[img:icon_port]][[/img]][[sl:campaign_ports]]port[[/sl]] that controls it.	true
ui_text_replacements_localised_text_hp_campaign_point_3_fog_of_war	[[sl:campaign_high_elves]]High Elves[[/sl]] use [[sl:campaign_espionage]]espionage[[/sl]] to lift the fog of war over the territory of any [[sl:campaign_factions]]factions[[/sl]] they [[sl:campaign_trade]]trade[[/sl]] with.	true
ui_text_replacements_localised_text_fightiness_upper	Waaagh!||Once this army's [[img:icon_fightiness]][[/img]]fightiness reaches 80, and if the army has 17 units or more, a new Waaagh! army will emerge to lend a hand with the fightin'.	true
ui_text_replacements_localised_text_hp_campaign_description_vampiric_loyalty	Each [[img:icon_general]][[/img]][[sl:campaign_lords]]Lord[[/sl]] of the [[sl:campaign_vampire_coast]]Vampire Coast[[/sl]] exhibits a primary [[sl:campaign_character_traits]]trait[[/sl]] to which their [[img:icon_loyalty]][[/img]][[sl:campaign_loyalty]]loyalty[[/sl]] is inherently linked. Actions linked to the Lord’s trait must be performed or his or her loyalty will suffer.	true
ui_text_replacements_localised_text_chapter_objective_bonus	Bonus Objectives||Completing a bonus objective does not grant an instant reward but instead increases the one received for accomplishing this chapter's primary objective.	true
ui_text_replacements_localised_text_hp_campaign_description_growth	The [[img:icon_growth]][[/img]]growth of a [[sl:campaign_provinces]]province[[/sl]] is a measure of the expansion of its population. [[img:icon_growth]][[/img]]Growth leads to [[img:icon_pop_surplus]][[/img]]population surplus, which can be spent on upgrading the [[sl:campaign_settlements]]settlements[[/sl]] within the province.	true
ui_text_replacements_localised_text_fightiness_lower	Unruly||If [[img:icon_fightiness]][[/img]]fightiness drops below 40, with no one to fight, the boyz will fight each other and begin to suffer [[img:icon_attrition]][[/img]]attrition.	true
ui_text_replacements_localised_text_development_points_tooltip_hordes_insufficent_development_points_number	This horde will grow over time and constructing appropriate buildings will help increase its rate of [[img:icon_growth]][[/img]]growth.	true
ui_text_replacements_localised_text_hp_battle_title_formations_link	Formations may be browsed by clicking the Formations button at the bottom of the screen on the battle interface.	true
ui_text_replacements_localised_text_objective_status_issued	Chapter Objective Issued!	true
ui_text_replacements_localised_text_hp_campaign_title_unit_types_link	The type of a unit is indicated at the bottom of its Unit Card.	true
ui_text_replacements_localised_text_agent_action_block_army_description_wh_main_sc_vmp_vampire_counts	A blood-curdling howl from way beyond the grave can stop an army dead in its tracks.	true
ui_text_replacements_localised_text_hp_campaign_point_2_revolts_wh_main_sc_brt_bretonnia	An incursion can be crushed straight away, but control gets higher while it gathers strength. This ensures that when you act, you are fighting all the foes involved.	true
ui_text_replacements_localised_text_statistics_economy_income_total_military_force_income_wh2_dlc11_sc_cst_vampire_coast	Income from ship buildings:	true
ui_text_replacements_localised_text_wh2_main_ritual_hef_isha_description	The Mother Goddess, purity is her virtue. The tears she weeps for her children can cleanse the land of any taint.	true
ui_text_replacements_localised_text_wh2_main_qb_final_battle_lzd_ai_def_description	The Dark Elves have enacted their final ritual. These lost servants have long since forgotten their original purpose and consort with Daemon-spawn. Their first generation marches on the Vortex, and will consume its power. This has been foreseen in the lost plaques of Tlanxla and it cannot be allowed. You must immediately muster on the cursed shores of the island that anchors the Vortex, make temporary alliances with your most bitter of enemies, and stop the Dark Elves from claiming victory!	true
ui_text_replacements_localised_text_wh2_main_qb_final_battle_lzd_ai_hef_description	The High Elves have enacted their final ritual. They have proven inadequate caretakers of the Great Vortex. It is time to merge the Great Warding and the Vortex once and for all, safeguarding the world for eternity. The Elf-spawn are too young, proud and self-assured to allow this. They shall be chastised for their own good and that of all creation. You must immediately muster on the cursed shores of the island that anchors the Vortex, make temporary alliances with your most bitter of enemies, and stop the High Elves from claiming victory!	true
ui_text_replacements_localised_text_building_panel_button_tooltip_wh2_dlc11_sc_cst_vampire_coast	Shipbuilding Panel	true
ui_text_replacements_localised_text_wh2_main_qb_final_battle_skv_ai_lzd_description	The Lizardmen have enacted their final ritual. The nasty Toad-thing has transported his cohorts onto the dead isle - the Vortex is all but theirs. Failure of the great scheme is imminent! The Lords of Decay will blame you! You have to thwart the Reptile-things before it is too late… or at least until another candidate can be found to blame. You must immediately muster on the cursed shores of the island that anchors the Vortex, make temporary alliances with your most bitter of enemies, and stop the Lizard-things from claiming victory!	true
ui_text_replacements_localised_text_hp_battle_point_1_missile_units	A missile unit's arc of fire is displayed when the cursor is placed over it.	true
ui_text_replacements_localised_text_hp_battle_point_2_missile_units	Missile units will automatically fire at enemies within their arc of fire, unless the [[sl:battle_fire_at_will]]fire-at-will ability[[/sl]] is deactivated.	true
ui_text_replacements_localised_text_hp_battle_point_3_missile_units	Missile units are generally lightly armoured and weak in hand-to-hand combat.	true
ui_text_replacements_localised_text_hp_battle_point_4_missile_units	Missile units may use the [[sl:battle_skirmishing]]skirmish ability[[/sl]] to automatically retreat from an advancing enemy.	true
ui_text_replacements_localised_text_hp_battle_point_5_missile_units	Selected missile units may be put into melee mode by clicking the [[sl_tooltip:battle_melee_mode_button]]Melee Mode button[[/sl_tooltip]], forcing them to engage in hand-to-hand combat only.	true
ui_text_replacements_localised_text_hp_campaign_title_blood_voyage	Blood Voyage	true
ui_text_replacements_localised_text_hp_campaign_title_reinforcements	[[sl_tooltip:campaign_reinforcements_link]]Reinforcements[[/sl_tooltip]]	true
