Loc PackedFile	1
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_SKAVEN_1	Artificer	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_1	Treasure Hunter	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_2	Antique Dealer	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_3	The Treasurer	true
achievements_title_WH2_ACHIEVEMENT_COAST_BUILDINGS_HARKONS_MIND	Back in Business	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_OUTNUMBERED	Win a campaign battle in which you are outnumbered 10-to-1.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_LOTHERN_PORT	Lothern Sea Helm	true
achievements_title_WH2_ACHIEVEMENT_COAST_GAIN_INFAMY	Know My Name	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_VAULTS_OF_THE_OLD_ONES	Playing as the Lizardmen, construct the Vaults of the Old Ones in the city of Itza.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_HAG_GRAEF_MINES	Dreadlord of Hag Graef	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_CHAMBER_OF_VISIONS	Camera Obscura	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_BREEDING_PITS_13	Playing as the Skaven, own at least 13 Breeding Pits.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_WINS_SIEGE_ATTACK_25	Win 25 siege attack battles during a single campaign.	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_SKAVEN_2	Playing as the Skaven, research 20 technologies.	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_SKAVEN_3	Playing as the Skaven, research 40 technologies.	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_SKAVEN_1	Playing as the Skaven, research 10 technologies.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_CONVENT_OF_SORCERY	Dark Mother Superior	true
achievements_description_WH2_ACHIEVEMENTS_UNITS_DOOMWHEEL_1	Playing as the Skaven, recruit a Doomwheel.	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_RAZE_SETTLEMENTS_1	Raze 1 settlement.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_KILL_VAMPS_1000	Playing as the Court of Lybaras, kill 1000 Vampire Counts in a single battle.	true
achievements_title_WH2_ACHIEVEMENT_COAST_WINNING_2	A Tale will be Told	true
achievements_title_WH2_ACHIEVEMENT_COAST_WINNING_1	Master of the Seas	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_HEF_COLONY_3	Colonial Governor	true
achievements_title_WH2_ACHIEVEMENT_TOMB_RESOURCE_CRAFT_ITEM_1	Fetch Me the Green Stuff!	true
achievements_description_WH2_ACHIEVEMENTS_MP_CAMPAIGN_START	Play a multiplayer campaign.	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_1	Skink Priest Initiate	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_3	Skink Priest Decipherer	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_2	Skink Priest Adept	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_MOUNTS_1	Beast Tamer	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_MOUNTS_2	The Menagerist	true
achievements_title_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_TRADE_AGREEMENTS_3	Master Diplomat	true
achievements_title_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_TRADE_AGREEMENTS_2	Trade Attaché	true
achievements_title_WH2_ACHIEVEMENTS_MP_CAMPAIGN_START	A Taste for Glory	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_QUINTEX	Origin Unknown	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_1	Playing as the Lizardmen, research 10 technologies.	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_3	Playing as the Lizardmen, research 50 technologies.	true
achievements_description_WH2_ACHIEVEMENTS_RESEARCH_LIZARD_2	Playing as the Lizardmen, research 25 technologies.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_ABILITIES_10	Use 10 or more special abilities during a campaign battle.	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_TERRADON_1	Lookout Below!	true
achievements_description_WH2_ACHIEVEMENT_TOMB_RESOURCE_CRAFT_ITEM_1	Playing as the Tomb Kings, craft a magic item within the Mortuary Cult.	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_MULTIPLAYER_VIRAL	Plaguebearer	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_DREADKNIGHT_1	Soul Eater	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_SLAVE_MARKET_3	Playing as the Dark Elves, own at least 3 Slave Markets.	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_DOOMWHEEL_1	Inhuman Ingenuity	true
achievements_title_WH2_ACHIEVEMENT_TOMB_UNITS_CRYPTGHOUL_5	Thralls of Nagash	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_SARTOSA	Yarrrrr!!!	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_NAGGAROND_HEF	The End of Suffering	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_WITCH_KING_CITADEL	Tyrant of Naggarond	true
achievements_description_WH2_ACHIEVEMENT_COAST_BUILDINGS_PIRATE_COVE	Playing as a Vampire Coast faction, establish a Pirate Cove.	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_FORESTS_2	The Forest Whispers My Name	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_DARKELF_2	Playing as the Dark Elves, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_DARKELF_1	Playing as the Dark Elves, win a singleplayer campaign.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_LEGENDARY	Win a singleplayer campaign on Legendary difficulty.	true
achievements_title_WH2_ACHIEVEMENT_COAST_PIECES_OF_EIGHT_1	Parrot Talk	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_HIGHELF_2	Playing as the High Elves, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_LIZARD_2	Old One	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_HIGHELF_1	Playing as the High Elves, win a singleplayer campaign.	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_LIZARD_1	Slann Mage-Priest	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_TEMPLEGUARD_5	Revered Guardian	true
achievements_title_WH2_ACHIEVEMENT_TOMB_CONSTRUCTION_TOWER_OF_ARKHAN	Black is the New Black	true
achievements_description_WH2_ACHIEVEMENTS_UNITS_PLAGUEMONKS_10	Playing as the Skaven, have at least 10 Plague Monks within a single army.	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_BLACKDRAGON_1	Dark Dragon Lord	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_SLAVE_MARKET_10	Playing as the Dark Elves, own at least 10 Slave Markets.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_UNITS_CASKET_1	Playing as the Tomb Kings, recruit a Casket of Souls.	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_HIGHELF_2	Phoenix King	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_HIGHELF_1	Asur Prince	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_LZD_SCRYING_POOL_3	See What You Did There…	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_LEGENDARY	Living Legend	true
achievements_title_WH2_ACHIEVEMENTS_RITUAL_5	Ipssissimus	true
achievements_title_WH2_ACHIEVEMENTS_RITUAL_1	Neophyte	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_3	Factor	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_2	Merchant	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_1	Trader	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_RAZE_SETTLEMENTS_30	Raze 30 Settlements in a single campaign.	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_NAGGAROND_HEF	Playing as the High Elves, occupy or raze the Dark Elf capital of Naggarond in the Eye of the Vortex Campaign.	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_DARKELF_2	Witch King	true
achievements_title_WH2_ACHIEVEMENTS_WINNING_DARKELF_1	Dreadlord	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_GEOMANTIC_NEXUS_10	Playing as the Lizardmen, own at least 10 Geomantic Loci.	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_FORESTS_2	Control Oreon's Camp and Gaean Vale.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_1	Have 3 magic weapons or pieces of magic armour.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_2	Have 10 magic weapons or pieces of magic armour.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_3	Have 25 magic weapons or pieces of magic armour.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_UNITS_LICHEPRIEST_3	Playing as the Exiles of Nehek, have at least 3 Liche Priests within a single army.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_LIZARD_1	Playing as the Lizardmen, win a singleplayer campaign.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_LIZARD_2	Playing as the Lizardmen, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_description_WH2_ACHIEVEMENTS_RITUAL_1	Successfully complete a ritual.	true
achievements_description_WH2_ACHIEVEMENTS_RITUAL_5	Successfully complete the final ritual.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_1	Have access to at least 5 different tradable resources through production or trade.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_2	Have access to at least 8 different tradable resources through production or trade.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_RESOURCE_ACCESS_3	Have access to 12 different tradable resources through production or trade.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_CONSTRUCTION_TOWER_OF_ARKHAN	Playing as the Followers of Nagash, construct the Black Tower of Arkhan building during a campaign.	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_PLAGUEMONKS_10	Master of Contagion & Disease	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_LOTHERN_DEF	Playing as the Dark Elves, occupy or raze the fortress city of Lothern in the Eye of the Vortex Campaign.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_HEF_COLONY_3	Playing as the High Elves, own at least 3 Thriving Elven Colonies.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_WINS_50	Win 50 campaign battles.	true
achievements_description_WH2_ACHIEVEMENTS_UNITS_TERRADON_1	Playing as the Lizardmen, recruit a Terradon Riders (Fireleech Bolas) unit.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_WINS_10	Win 10 campaign battles.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_MULTIPLAYER_VIRAL	Defeat a CA staff member or anyone else with this achievement during a multiplayer battle.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_3	Have 25 magic talismans, enchanted or arcane items.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_2	Have 10 magic talismans, enchanted or arcane items.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_TRINKETS_1	Have 3 magic talismans, enchanted or arcane items.	true
achievements_description_WH2_ACHIEVEMENT_COAST_PIECES_OF_EIGHT_ALL	Playing as a Vampire Coast faction, defeat seven infamous pirates.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_KILLS_HERO_100	With a single Lord, make 100 kills during a battle.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_KILLS_LORD_100	with a single Hero, make 100 kills during a battle.	true
achievements_description_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_ALLIANCES_2	Have a military alliance with 5 other factions at the same time.	true
achievements_description_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_ALLIANCES_3	Have a military alliance with 10 other factions at the same time.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_LOTHERN_PORT	Construct the Gates of Lothern in the High Elf capital of Lothern.	true
achievements_description_WH2_ACHIEVEMENT_COAST_GAIN_INFAMY	Playing as a Vampire Coast faction, gain infamy.	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_KILLS_LORD_100	Vanguardian	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_KILLS_HERO_100	Liquidator	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_HEXOATL_LZD	Playing as the Skaven, occupy or raze the temple-city of Hexoatl in the Eye of the Vortex Campaign.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_BREEDING_PITS_13	Breed Like Rats	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_BLACK_ARK_5	Playing as the Dark Elves, construct a Black Ark and upgrade it to the maximum level.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_SKAVEN_2	Playing as the Skaven, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_description_WH2_ACHIEVEMENTS_WINNING_SKAVEN_1	Playing as the Skaven, win a singleplayer campaign.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_HORNED_RAT_TEMPLE_3	Playing as the Skaven, own at least 3 Temples of the Horned Rat.	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_VOLCANOES	Control the Thrice-Cursed Peak, Vaul's Anvil (Caledor), Titan Peak, and the Star Tower.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_RESOURCE_CANOPIC_JARS_1000	Playing as the Tomb Kings, collect 1000 Canopic Jars.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_2	Have a gross income of 20,000 gold per turn.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_3	Have a gross income of 60,000 gold per turn.	true
achievements_description_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_1	Have a gross income of 5000 gold per turn.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_EMBASSY_5	Playing as the High Elves, own at least 5 Elven Embassies.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_GEOMANTIC_NEXUS_2	Playing as the Lizardmen, own at least 2 Geomantic Loci.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_TOR_ANLEC	Tyrant of Tor Anlec	true
achievements_description_WH2_ACHIEVEMENT_TOMB_UNITS_NECROPOLISKNIGHTS_3	Playing as the Court of Lybaras, have at least 3 Necropolis Knights within a single army.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_REGIONS_CAPTURE_NEHEKHARA	Playing as Khemri, occupy all regions of Nehekhara within the Eye of the Vortex campaign.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_CRAFT_ALL	Playing as the Exiles of Nehek, craft everything within the Mortuary Cult.	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_OUTNUMBERED	The Stuff of Legend	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_VAULTS_OF_THE_OLD_ONES	Cave In	true
achievements_title_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_ALLIANCES_3	Grand Ambassador	true
achievements_title_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_ALLIANCES_2	Military Envoy	true
achievements_title_WH2_ACHIEVEMENT_TOMB_REGIONS_CAPTURE_NEHEKHARA	Settra Rules!	true
achievements_title_WH2_ACHIEVEMENT_TOMB_CRAFT_ALL	See-Nile Crafter	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_CHAMBER_OF_VISIONS	Construct the Chamber of Visions.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_STELLAR_PYRAMIDS	Stargazer	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_TOR_ANLEC	Playing as the Dark Elves, construct the Black Citadel of Anlec in the city of Tor Anlec.	true
achievements_title_WH2_ACHIEVEMENT_TOMB_UNITS_NECROPOLISKNIGHTS_3	Asp-Irational	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_HEXOATL_LZD	Coldblood, Full Stomach	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_GEOMANTIC_NEXUS_2	Uplink Established	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_EMBASSY_5	Asur Ambassador	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_2	Tax Collector	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_3	Tax Farmer	true
achievements_title_WH2_ACHIEVEMENT_ECONOMY_INCOME_GROSS_1	Taxman	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_LORD_LEVEL_1	Have a level 10 Lord.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_LORD_LEVEL_2	Have a level 20 Lord.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_LORD_LEVEL_3	Have a level 30 Lord.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_HERO_LEVEL_3	Have 3 level 30 heroes at the same time.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_HERO_LEVEL_2	Have 2 level 20 heroes at the same time.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_HERO_LEVEL_1	Have 1 level 10 hero.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_BLACK_ARK_5	Black Ark Corsair	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_DARKELF_2	Sorceress	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_DARKELF_3	Supreme Sorceress	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_DARKELF_1	Seer	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_TOWER_OF_HOETH	Loremaster of Hoeth	true
achievements_description_WH2_ACHIEVEMENT_COAST_BUILDINGS_PERFORM_LOTHERN	Playing as the Drowned, construct the Cylostra's Opera House in Lothern.	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_HORNED_RAT_TEMPLE_3	Herald of Decay	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_HYDRA_3	Burnt to Cinders	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_STARDRAGON_1	Dragon Lord	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_PHOENIXGUARD_5	Keeper of the Eternal Fire	true
achievements_description_WH2_ACHIEVEMENT_COAST_UNIT_SARTOSA_FREE_COMPANY	Playing as the Pirates of Sartosa, recruit 10 units of Sartosa Free Company.	true
achievements_title_WH2_ACHIEVEMENT_COAST_UNIT_QUEEN_BESS	Bring Out the Big Guns	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_HIGHELF_2	Mage	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_HIGHELF_3	Archmage	true
achievements_title_WH2_ACHIEVEMENTS_RESEARCH_HIGHELF_1	Librarian	true
achievements_title_WH2_ACHIEVEMENTS_WH1_RACE_CAMPAIGN_COMPLETE	The Good Old Times	true
achievements_description_WH2_ACHIEVEMENTS_UNITS_HYDRA_3	Playing as the Dark Elves, have at least 3 War Hydras within a single army.	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_QUEST	Adventurer	true
achievements_title_WH2_ACHIEVEMENT_COAST_BUILDINGS_PIRATE_COVE	Leech	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_WITCH_KING_CITADEL	Playing as the Dark Elves, construct the Black Tower of Malekith in the Dark Elf capital of Naggarond.	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_1	Power Petitioner	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_3	The Collector	true
achievements_title_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_WEAPONS_2	Spoils Seeker	true
achievements_description_WH2_ACHIEVEMENT_COAST_PIECES_OF_EIGHT_1	Playing as a Vampire Coast faction, collect a Piece of Eight.	true
achievements_title_WH2_ACHIEVEMENT_TOMB_UNITS_LICHEPRIEST_3	Priestly Congregation	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_WINS_AMBUSH_5	Waylayer	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_RAZE_LOTHERN_DEF	Best Served Cold	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_LZD_SCRYING_POOL_3	Playing as the Lizardmen, own at least 3 Scrying Pools.	true
achievements_title_WH2_ACHIEVEMENT_TOMB_UNITS_CASKET_1	That's a Wrap!	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_ABOMBINATION_1	Abominator	true
achievements_title_WH2_ACHIEVEMENTS_UNITS_FROSTPHOENIX_1	Phoenix Lord	true
achievements_title_WH2_ACHIEVEMENTS_BATTLE_MULTIPLAYER_1	Spoiling for a Fight	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_CONVENT_OF_SORCERY	Playing as the Dark Elves, construct the Convent of Sorcery in the city of Ghrond.	true
achievements_description_WH2_ACHIEVEMENTS_BATTLE_KILLS_200	With a single unit, make 200 kills during a campaign battle.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_WINNING_1	Playing as the Tomb Kings, win a singleplayer campaign.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_WINNING_2	Playing as the Tomb Kings, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_description_WH2_ACHIEVEMENT_TOMB_UNITS_TOMBGUARD_5	Playing as Khemri, have at least 5 Tomb Guards within a single army.	true
achievements_description_WH2_ACHIEVEMENT_COAST_WINNING_2	Playing as a Vampire Coast faction, win a singleplayer campaign on Very Hard or Legendary difficulty.	true
achievements_description_WH2_ACHIEVEMENT_COAST_WINNING_1	Playing as a Vampire Coast faction, win a singleplayer campaign.	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_RAZE_SETTLEMENTS_1	Reduced to Ashes	true
achievements_title_WH2_ACHIEVEMENT_TOMB_RESOURCE_BOOK_COLLECTED_1	Book Monitor	true
achievements_title_WH2_ACHIEVEMENT_CONSTRUCTION_PYRAMID_OF_NAGASH	Legacy of the Great Necromancer	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_MOUNTS_1	Have a special mount.	true
achievements_description_WH2_ACHIEVEMENT_CHARACTERS_ANCILLARIES_MOUNTS_2	Have 3 special mounts.	true
achievements_description_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_TRADE_AGREEMENTS_3	Have a trade agreement with 10 other factions at the same time.	true
achievements_description_WH2_ACHIEVEMENT_DIPLOMACY_CONCURRENT_TRADE_AGREEMENTS_2	Have a trade agreement with 5 other factions at the same time.	true
achievements_description_WH2_ACHIEVEMENT_CONSTRUCTION_PYRAMID_OF_NAGASH	Construct the Vault of Nagash.	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_VAULS_ANVIL_2	Forge of the Blind God	true
achievements_description_WH2_ACHIEVEMENT_TOMB_RESOURCE_BOOK_COLLECTED_1	Playing as the Tomb Kings, collect your first Book of Nagash.	true
achievements_title_WH2_ACHIEVEMENT_TOMB_WINNING_1	Walk Like a Nehekharan	true
achievements_title_WH2_ACHIEVEMENT_TOMB_WINNING_2	King of Kings	true
achievements_title_WH2_ACHIEVEMENT_TOMB_UNITS_TOMBGUARD_5	Tombtastic	true
achievements_description_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_SARTOSA	Control the pirate city of Sartosa.	true
achievements_title_WH2_ACHIEVEMENT_CONQUEST_OCCUPY_VAMPIRE_COAST	Yurrrggghhh!!!	true
