Loc PackedFile	1
campaign_statistics_strings_localised_description_empire_settlements_current	Current settlements held:	true
campaign_statistics_strings_localised_description_military_settlements_raised	Settlements razed:	true
campaign_statistics_strings_localised_description_military_settlements_sacked	Settlements sacked:	true
campaign_statistics_strings_localised_description_military_battles_victories_siege	Siege battle victories:	true
campaign_statistics_strings_localised_description_economy_expenditure_total	Total expenditure:	true
campaign_statistics_strings_localised_description_military_battles_victories	Total victories:	true
campaign_statistics_strings_localised_description_military_forces_max	Most concurrent armies:	true
campaign_statistics_strings_localised_description_military_battles_crushing_defeats	Crushing defeats:	true
campaign_statistics_strings_localised_description_agents_assassinated	Heroes assassinated:	true
campaign_statistics_strings_localised_description_military_battles_ambush	Ambush battles:	true
campaign_statistics_strings_localised_description_economy_income_total_raiding	Income from raiding:	true
campaign_statistics_strings_localised_description_agents_failed_actions	Failed Hero actions:	true
campaign_statistics_strings_localised_description_empire_settlements_max	Most settlements held:	true
campaign_statistics_strings_localised_description_military_forces_current	Current armies:	true
campaign_statistics_strings_localised_description_empire_settlements_lost	Settlements lost:	true
campaign_statistics_strings_localised_description_military_battles_defeats_ambush	Ambush battle defeats:	true
campaign_statistics_strings_localised_description_military_battles_siege	Siege battles:	true
campaign_statistics_strings_localised_description_empire_resources_unique	Unique resources held:	true
campaign_statistics_strings_localised_description_military_battles_total	Total battles fought:	true
campaign_statistics_strings_localised_description_edicts_issued	Commandments issued:	true
campaign_statistics_strings_localised_description_military_battles_victories_settlement	Minor settlement battle victories:	true
campaign_statistics_strings_localised_description_military_battles_defeats_land	Land battle defeats:	true
campaign_statistics_strings_localised_description_economy_income_total	Total income:	true
campaign_statistics_strings_localised_description_economy_income_total_looting	Income from looting/sacking:	true
campaign_statistics_strings_localised_description_military_units_total_destroyed	Units destroyed:	true
campaign_statistics_strings_localised_description_agents_total_actions	Total Hero actions:	true
campaign_statistics_strings_localised_description_economy_income_current	Current income:	true
campaign_statistics_strings_localised_description_military_units_total_recruited	Units recruited:	true
campaign_statistics_strings_localised_description_economy_expenditure_max	Highest ever expenditure:	true
campaign_statistics_strings_localised_description_military_battles_victories_land	Land battle victories:	true
campaign_statistics_strings_localised_description_military_battles_autoresolved	Battles autoresolved:	true
campaign_statistics_strings_localised_description_diplomacy_war_current	Current wars:	true
campaign_statistics_strings_localised_description_empire_provinces_max	Most provinces held:	true
campaign_statistics_strings_localised_description_empire_buildings_constructed	Buildings constructed:	true
campaign_statistics_strings_localised_description_economy_expenditure_total_construction	Expenditure on construction:	true
campaign_statistics_strings_localised_description_empire_technologies_all	Technologies researched:	true
campaign_statistics_strings_localised_description_military_battles_land	Land battles:	true
campaign_statistics_strings_localised_description_military_battles_fought	Battles fought personally:	true
campaign_statistics_strings_localised_description_establish_foreign_slot	{{tr:statistics_establish_foreign_slot}}	true
campaign_statistics_strings_localised_description_military_settlements_occupied	Settlements occupied:	true
campaign_statistics_strings_localised_description_economy_expenditure_total_recruitment	Expenditure on recruitment:	true
campaign_statistics_strings_localised_description_military_battles_subterranean_intercept	Subterranean intercept battles:	true
campaign_statistics_strings_localised_description_military_generals_lost	Lords lost:	true
campaign_statistics_strings_localised_description_military_battles_defeats_subterranean_intercept	Subterranean intercept defeats:	true
campaign_statistics_strings_localised_description_empire_factions_client_vassal	Vassals established:	true
campaign_statistics_strings_localised_description_diplomacy_trade_current	Current trade agreements:	true
campaign_statistics_strings_localised_description_diplomacy_allies_max	Most allies:	true
campaign_statistics_strings_localised_description_military_battles_defeats_siege	Siege battle defeats:	true
campaign_statistics_strings_localised_description_current_turn	Current turn:	true
campaign_statistics_strings_localised_description_empire_resources_total	Total resources held:	true
