Loc PackedFile	1
units_custom_battle_mounts_mount_name_wh_dlc03_emp_cha_boris_todbringer_0wh_dlc03_emp_cha_boris_todbringer_2	Imperial Pegasus	true
units_custom_battle_mounts_mount_name_wh_dlc03_emp_cha_boris_todbringer_0wh_dlc03_emp_cha_boris_todbringer_3	Imperial Griffon	true
units_custom_battle_mounts_mount_name_wh_dlc03_emp_cha_boris_todbringer_0wh_dlc03_emp_cha_boris_todbringer_1	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_mage_light_0wh2_main_hef_cha_mage_light_1	Elven Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc10_hef_cha_handmaiden_0wh2_dlc10_hef_cha_handmaiden_1	Elven Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc10_hef_cha_handmaiden_0wh2_dlc10_hef_cha_handmaiden_2	Barded Ithilmar Steed	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_mage_light_0wh2_main_hef_cha_mage_light_4	Ithilmar Chariot	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	The unnatural speed and brutality of a reanimated Promethean makes it the ideal mount for any Undead, battle-mongering pirate.	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_teclis_0wh2_main_hef_cha_teclis_1	Barded Ithilmar Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_settra_0wh2_dlc09_tmb_cha_settra_3	Khemrian Warsphinx	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_settra_0wh2_dlc09_tmb_cha_settra_2	Chariot of the Gods	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_settra_0wh2_dlc09_tmb_cha_settra_1	Skeletal Steed	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_lord_0wh_main_chs_cha_chaos_lord_11	A coal-black charger, with Daemonic ichor for blood.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	Once noble rulers of the skies, now corrupt with change.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	Once noble rulers of the skies, now corrupt with change.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	Sculpted plates of thick, metal barding further protect these dark stallions.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	Sculpted plates of thick, metal barding further protect these dark stallions.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	A coal-black charger, with Daemonic ichor for blood.	true
units_custom_battle_mounts_localised_description_wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	A coal-black charger, with Daemonic ichor for blood.	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_lord_0wh_main_chs_cha_chaos_lord_12	Sculpted plates of thick, metal barding further protect these dark stallions.	true
units_custom_battle_mounts_mount_name_wh2_main_lzd_cha_skink_priest_beasts_0wh2_dlc12_lzd_cha_skink_priest_beasts_4	Ancient Stegadon (Engine of the Gods)	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_dark_0wh2_dlc10_def_cha_supreme_sorceress_dark_5	Black Dragon	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_dark_0wh2_dlc10_def_cha_supreme_sorceress_dark_4	Manticore	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_dark_0wh2_dlc10_def_cha_supreme_sorceress_dark_3	Dark Pegasus	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_dark_0wh2_dlc10_def_cha_supreme_sorceress_dark_2	Cold One	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_dark_0wh2_dlc10_def_cha_supreme_sorceress_dark_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_shadow_0wh2_main_def_cha_sorceress_shadow_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_shadow_0wh2_main_def_cha_sorceress_shadow_3	Dark Pegasus	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_shadow_0wh2_main_def_cha_sorceress_shadow_2	Cold One	true
units_custom_battle_mounts_mount_name_wh_dlc05_brt_cha_armand_aquitaine_0wh_dlc05_brt_cha_armand_aquitaine_1	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh_dlc05_brt_cha_armand_aquitaine_0wh_dlc05_brt_cha_armand_aquitaine_3	Hippogryph	true
units_custom_battle_mounts_mount_name_wh_dlc05_brt_cha_armand_aquitaine_0wh_dlc05_brt_cha_armand_aquitaine_2	Royal Pegasus	true
units_custom_battle_mounts_mount_name_wh_main_grn_cha_goblin_great_shaman_0wh_main_grn_cha_goblin_great_shaman_1	Giant Wolf	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_malekith_0wh2_main_def_cha_malekith_1	Cold One	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_malekith_0wh2_main_def_cha_malekith_3	Seraphon	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_malekith_0wh2_main_def_cha_malekith_2	Cold One Chariot	true
units_custom_battle_mounts_localised_description_wh_dlc07_brt_cha_prophetess_0wh_dlc07_brt_cha_prophetess_1	The finest horses in the Old World, bred for their endurance and fiery temperament.	true
units_custom_battle_mounts_localised_description_wh_dlc07_brt_cha_prophetess_0wh_dlc07_brt_cha_prophetess_3	Stronger and faster than the mightiest warhorse, these intelligent beasts are exceptionally loyal to their noble masters.	true
units_custom_battle_mounts_localised_description_wh_dlc07_brt_cha_prophetess_0wh_dlc07_brt_cha_prophetess_2	The finest horses in the Old World, bred for their endurance and fiery temperament, barded for further protection.	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_dark_0wh2_main_def_cha_sorceress_dark_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_dark_0wh2_main_def_cha_sorceress_dark_3	Dark Pegasus	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_sorceress_dark_0wh2_main_def_cha_sorceress_dark_2	Cold One	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_fire_0wh2_dlc10_def_cha_supreme_sorceress_fire_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_fire_0wh2_dlc10_def_cha_supreme_sorceress_fire_3	Dark Pegasus	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_fire_0wh2_dlc10_def_cha_supreme_sorceress_fire_2	Cold One	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_fire_0wh2_dlc10_def_cha_supreme_sorceress_fire_5	Black Dragon	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_supreme_sorceress_fire_0wh2_dlc10_def_cha_supreme_sorceress_fire_4	Manticore	true
units_custom_battle_mounts_mount_name_wh_dlc04_emp_cha_volkmar_the_grim_0wh_dlc04_emp_cha_volkmar_the_grim_1	War Altar of Sigmar	true
units_custom_battle_mounts_mount_name_wh_dlc04_emp_cha_volkmar_the_grim_0wh_dlc04_emp_cha_volkmar_the_grim_2	Warhorse	true
units_custom_battle_mounts_mount_name_wh_dlc04_emp_cha_volkmar_the_grim_0wh_dlc04_emp_cha_volkmar_the_grim_3	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh_main_emp_cha_wizard_light_0wh_main_emp_cha_wizard_light_4	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh_main_emp_cha_wizard_light_0wh_main_emp_cha_wizard_light_2	Imperial Pegasus	true
units_custom_battle_mounts_mount_name_wh_main_emp_cha_wizard_light_0wh_main_emp_cha_wizard_light_1	Warhorse	true
units_custom_battle_mounts_mount_name_wh2_dlc11_cst_cha_luthor_harkon_0wh2_dlc11_cst_cha_luthor_harkon_1	Death Shriek Terrorgheist	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_prince_0wh2_main_hef_cha_prince_4	Sun Dragon	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_prince_0wh2_main_hef_cha_prince_5	Star Dragon	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_prince_0wh2_main_hef_cha_prince_2	Barded Ithilmar Steed	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_prince_0wh2_main_hef_cha_prince_3	Great Eagle	true
units_custom_battle_mounts_localised_description_wh2_dlc09_tmb_cha_liche_priest_death_0wh2_dlc09_tmb_cha_liche_priest_death_1	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	true
units_custom_battle_mounts_mount_name_wh2_dlc11_cst_cha_vampire_fleet_admiral_0wh2_dlc11_cst_cha_vampire_fleet_admiral_1	Rotting Promethean	true
units_custom_battle_mounts_mount_name_wh_main_grn_cha_orc_warboss_0wh_main_grn_cha_orc_warboss_2	Warboar	true
units_custom_battle_mounts_mount_name_wh_main_grn_cha_orc_warboss_0wh_main_grn_cha_orc_warboss_1	Wyvern	true
units_custom_battle_mounts_mount_name_wh_main_chs_cha_chaos_sorcerer_fire_0wh_main_chs_cha_chaos_sorcerer_fire_10	Chaos Steed	true
units_custom_battle_mounts_mount_name_wh_main_chs_cha_chaos_sorcerer_fire_0wh_main_chs_cha_chaos_sorcerer_fire_11	Barded Chaos Steed	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_lord_0wh_dlc01_chs_cha_chaos_lord_2	Once noble rulers of the skies, now corrupt with change.	true
units_custom_battle_mounts_mount_name_wh2_dlc12_skv_cha_warlock_master_0wh2_dlc12_skv_cha_warlock_master_2	Doomwheel	true
units_custom_battle_mounts_mount_name_wh2_dlc12_skv_cha_warlock_master_0wh2_dlc12_skv_cha_warlock_master_1	Doom-Flayer	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_tyrion_0wh2_main_hef_cha_tyrion_1	Malhandhir	true
units_custom_battle_mounts_localised_description_wh_dlc05_wef_cha_glade_lord_0wh_dlc05_wef_cha_glade_lord_1	The bond between rider and steed goes beyond friendship or family; they act as one.	true
units_custom_battle_mounts_localised_description_wh_dlc05_wef_cha_glade_lord_0wh_dlc05_wef_cha_glade_lord_3	Hailing from deep within the forests of the Old World, this dragon breathes deadly, poisonous fumes instead of fire.	true
units_custom_battle_mounts_localised_description_wh_dlc05_wef_cha_glade_lord_0wh_dlc05_wef_cha_glade_lord_2	Fly on your wings, like an eagle. Touch the sun. Track the foe, ambush, and defeat. 	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_damned_paladin_0wh2_dlc11_cst_cha_damned_paladin_1	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	true
units_custom_battle_mounts_mount_name_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	Barded Nightmare	true
units_custom_battle_mounts_mount_name_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	Zombie Dragon	true
units_custom_battle_mounts_mount_name_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	Hellsteed	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1	The unnatural speed and brutality of a reanimated Promethean makes it the ideal mount for any Undead, battle-mongering pirate.	true
units_custom_battle_mounts_localised_description_wh_main_vmp_cha_necromancer_0wh_dlc04_vmp_cha_necromancer_1	A magnet to Dark Magic, the cart draws power from the land to raise the dead or improve their fighting prowess.	true
units_custom_battle_mounts_localised_description_wh_main_vmp_cha_necromancer_0wh_dlc04_vmp_cha_necromancer_3	Some corpse carts have a great bell mounted upon them, its ominous knell drawing the dead back to shambling Unlife. 	true
units_custom_battle_mounts_localised_description_wh_main_vmp_cha_necromancer_0wh_dlc04_vmp_cha_necromancer_2	Its brazier burning with supernatural flames, the cart spits Warpstone – and the madness therein – upon enemy Wizards in its path. 	true
units_custom_battle_mounts_mount_name_wh_main_chs_cha_chaos_lord_0wh_dlc01_chs_cha_chaos_lord_10	Manticore	true
units_custom_battle_mounts_mount_name_wh2_main_lzd_cha_saurus_old_blood_0wh2_main_lzd_cha_saurus_old_blood_2	Carnosaur	true
units_custom_battle_mounts_mount_name_wh2_main_lzd_cha_saurus_old_blood_0wh2_main_lzd_cha_saurus_old_blood_1	Cold One	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	Powerful Dark Magic saturated the bones of long-dead dragons, raising them to new purpose. 	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	Driven mad by the stench of blood, they are eager to trample their prey into the dirt.	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	Covered in heavy barding and spikes, to tear the flesh of their foes.	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1	The unnatural speed and brutality of a reanimated Promethean makes it the ideal mount for any Undead, battle-mongering pirate.	true
units_custom_battle_mounts_mount_name_wh_main_chs_cha_chaos_sorcerer_death_0wh_main_chs_cha_chaos_sorcerer_death_9	Manticore	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_arkhan_0wh2_dlc09_tmb_cha_arkhan_2	Skeleton Chariot	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_arkhan_0wh2_dlc09_tmb_cha_arkhan_1	Skeletal Steed	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_alastair_0wh2_main_hef_cha_alastair_5	Star Dragon	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_alastair_0wh2_main_hef_cha_alastair_4	Sun Dragon	true
units_custom_battle_mounts_mount_name_wh2_main_hef_cha_alastair_0wh2_main_hef_cha_alastair_3	Great Eagle	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1	The unnatural speed and brutality of a reanimated Promethean makes it the ideal mount for any Undead, battle-mongering pirate.	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_dreadlord_female_0wh2_main_def_cha_dreadlord_female_2	Cold One	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_dreadlord_female_0wh2_main_def_cha_dreadlord_female_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_dreadlord_female_0wh2_main_def_cha_dreadlord_female_4	Black Dragon	true
units_custom_battle_mounts_mount_name_wh2_main_def_cha_dreadlord_female_0wh2_main_def_cha_dreadlord_female_5	Dark Pegasus	true
units_custom_battle_mounts_mount_name_wh_main_nor_cha_marauder_chieftan_0wh_main_nor_cha_marauder_chieftan_1	Norscan Warhorse	true
units_custom_battle_mounts_mount_name_wh_main_nor_cha_marauder_chieftan_0wh_main_nor_cha_marauder_chieftan_2	Marauder Chariot	true
units_custom_battle_mounts_mount_name_wh_main_nor_cha_marauder_chieftan_0wh_main_nor_cha_marauder_chieftan_3	War Mammoth	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_khatep_0wh2_dlc09_tmb_cha_khatep_3	Casket of Souls	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_khatep_0wh2_dlc09_tmb_cha_khatep_2	Skeleton Chariot	true
units_custom_battle_mounts_mount_name_wh2_dlc09_tmb_cha_khatep_0wh2_dlc09_tmb_cha_khatep_1	Skeletal Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc12_lzd_cha_tehenhauin_0wh2_dlc12_lzd_cha_tehenhauin_2	Ripperdactyl	true
units_custom_battle_mounts_mount_name_wh2_dlc12_lzd_cha_tehenhauin_0wh2_dlc12_lzd_cha_tehenhauin_3	Ancient Stegadon (Engine of the Gods)	true
units_custom_battle_mounts_mount_name_wh2_dlc12_lzd_cha_tehenhauin_0wh2_dlc12_lzd_cha_tehenhauin_1	Horned One	true
units_custom_battle_mounts_mount_name_wh_dlc06_dwf_cha_runelord_0wh_dlc06_dwf_cha_runelord_1	Anvil of Doom	true
units_custom_battle_mounts_localised_description_wh2_dlc11_cst_cha_vampire_fleet_captain_death_0wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	The unnatural speed and brutality of a reanimated Promethean makes it the ideal mount for any Undead, battle-mongering pirate.	true
units_custom_battle_mounts_mount_name_wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	Terrorgheist	true
units_custom_battle_mounts_localised_description_wh2_dlc10_def_cha_supreme_sorceress_death_0wh2_dlc10_def_cha_supreme_sorceress_death_5	Secretly nurtured by Malekith, Black Dragons are enchanted with Dark Magic that corrupts and enhances.	true
units_custom_battle_mounts_localised_description_wh2_dlc10_def_cha_supreme_sorceress_death_0wh2_dlc10_def_cha_supreme_sorceress_death_4	A leonine beast of blinding rage and the perfect mount for a Dark Lord, if it can be dominated.	true
units_custom_battle_mounts_localised_description_wh2_dlc10_def_cha_supreme_sorceress_death_0wh2_dlc10_def_cha_supreme_sorceress_death_1	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	true
units_custom_battle_mounts_localised_description_wh2_dlc10_def_cha_supreme_sorceress_death_0wh2_dlc10_def_cha_supreme_sorceress_death_3	The corrupted Dark Pegasi fly south from the Chaos Wastes to Naggaroth's Iron Mountains to make their nests.	true
units_custom_battle_mounts_localised_description_wh2_dlc10_def_cha_supreme_sorceress_death_0wh2_dlc10_def_cha_supreme_sorceress_death_2	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	true
units_custom_battle_mounts_localised_description_wh2_dlc09_tmb_cha_liche_priest_light_0wh2_dlc09_tmb_cha_liche_priest_light_1	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	true
units_custom_battle_mounts_mount_name_wh_dlc08_nor_cha_shaman_sorcerer_fire_0wh_dlc08_nor_cha_shaman_sorcerer_fire_1	Norscan Warhorse	true
units_custom_battle_mounts_mount_name_wh_dlc08_nor_cha_shaman_sorcerer_fire_0wh_dlc08_nor_cha_shaman_sorcerer_fire_2	Marauder Chariot	true
units_custom_battle_mounts_mount_name_wh_main_ksl_cha_captain_0wh_main_ksl_cha_captain_2	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh_main_ksl_cha_captain_0wh_main_ksl_cha_captain_1	Warhorse	true
units_custom_battle_mounts_mount_name_wh2_dlc11_cst_cha_damned_paladin_0wh2_dlc11_cst_cha_damned_paladin_1	Barded Warhorse	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_crone_0wh2_dlc10_def_cha_crone_1	Dark Steed	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_crone_0wh2_dlc10_def_cha_crone_4	Cauldron of Blood	true
units_custom_battle_mounts_mount_name_wh2_dlc10_def_cha_crone_0wh2_dlc10_def_cha_crone_5	Manticore	true
units_custom_battle_mounts_mount_name_wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1	Rotting Promethean	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_exalted_hero_0wh_main_chs_cha_exalted_hero_13	Sculpted plates of thick, metal barding further protect these dark stallions.	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_exalted_hero_0wh_main_chs_cha_exalted_hero_12	A coal-black charger, with Daemonic ichor for blood.	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	Covered in heavy barding and spikes, to tear the flesh of their foes.	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	Driven mad by the stench of blood, they are eager to trample their prey into the dirt.	true
units_custom_battle_mounts_localised_description_wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	Powerful Dark Magic saturated the bones of long-dead dragons, raising them to new purpose. 	true
units_custom_battle_mounts_localised_description_wh2_dlc12_skv_cha_warlock_master_0wh2_dlc12_skv_cha_warlock_master_2	Those opponents who smile at first sight of this powerful war machine clearly have no idea what's about to hit them!	true
units_custom_battle_mounts_localised_description_wh2_dlc12_skv_cha_warlock_master_0wh2_dlc12_skv_cha_warlock_master_1	A motorised ball of whirling, razor-sharp, eviscerating death, designed to plough through enemy lines with hellish vigour.	true
units_custom_battle_mounts_mount_name_wh_main_chs_cha_chaos_sorcerer_fire_0wh_main_chs_cha_chaos_sorcerer_fire_9	Manticore	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_sorcerer_metal_0wh_main_chs_cha_chaos_sorcerer_metal_10	A coal-black charger, with Daemonic ichor for blood.	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_sorcerer_metal_0wh_main_chs_cha_chaos_sorcerer_metal_11	Sculpted plates of thick, metal barding further protect these dark stallions.	true
units_custom_battle_mounts_mount_name_wh_main_vmp_cha_vampire_0wh_main_vmp_cha_vampire_2	Hellsteed	true
units_custom_battle_mounts_mount_name_wh_main_vmp_cha_vampire_0wh_main_vmp_cha_vampire_1	Barded Nightmare	true
units_custom_battle_mounts_mount_name_wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1	Rotting Promethean	true
units_custom_battle_mounts_localised_description_wh_main_chs_cha_chaos_sorcerer_death_0wh_main_chs_cha_chaos_sorcerer_death_9	Berserk killers saturated with primal fury; the God of Murder incarnate.	true
units_custom_battle_mounts_localised_description_wh_dlc05_wef_cha_spellsinger_beasts_0wh_dlc05_wef_cha_spellsinger_beasts_2	Fly on your wings, like an eagle. Touch the sun. Track the foe, ambush, and defeat. 	true
