Loc PackedFile	1
building_chains_encyclopedia_description_wh2_main_VAMPIRES_resource_medicine	[ph] generic medicinal plant resource description	true
building_chains_encyclopedia_name_wh2_main_lzd_defence_norsca	placeholder	true
building_chains_encyclopedia_name_wh2_dlc09_tmb_resource_marble	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_settlement_hexoatl_hexoatl	placeholder	true
building_chains_encyclopedia_name_wh_main_NORSCA_outpost_minor_human	placeholder	true
building_chains_chain_tooltip_wh2_main_special_settlement_hellpit_norscaruin_tzeentch	Monolith of the Eagle	true
building_chains_encyclopedia_description_wh_main_GREENSKINS_resource_iron_military	This chain reduces the recruitment costs of Big 'Uns and Black Orcs, also increasing their experience levels.	true
building_chains_encyclopedia_description_wh_dlc05_wef_office_the_wild_heath	This building reduces factionwide recruitment costs and unlocks the “Herald of the Hunt” council position.	true
building_chains_chain_tooltip_wh2_main_special_golden_tower_of_the_gods_other	Landmark	true
building_chains_encyclopedia_description_wh_main_settlement_major_norscaruin_khorne	Placeholder description	true
building_chains_chain_tooltip_wh_main_wef_settlement_major_coast_norscaruin_slaanesh	Monolith of the Serpent	true
building_chains_encyclopedia_description_wh2_main_horde_def_slavery	[ph] black ark slavery chain that increases amounts of slaves captured	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_dwf	Lothern	true
building_chains_encyclopedia_name_wh2_dlc09_tmb_resource_salt	placeholder	true
building_chains_encyclopedia_description_wh2_main_wef_oak_of_ages_occupied	[ph] oak of ages occupied by a non wood elf faction and being pacified. Forest stops causing atttrition to owner.	true
building_chains_encyclopedia_name_wh2_dlc11_cst_resource_gold	placeholder	true
building_chains_encyclopedia_description_wh2_main_special_settlement_itza_norscaruin_nurgle	Placeholder description	true
building_chains_encyclopedia_name_wh_main_HUMAN_MIDDENHEIM_worship	Worship	true
building_chains_encyclopedia_name_wh_main_VAMPIRES_resource_pastures	Pastures	true
building_chains_encyclopedia_name_wh2_main_special_troll_lair	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_settlement_castle_drakenhof_norsca	placeholder	true
building_chains_encyclopedia_name_wh2_dlc09_tmb_resource_gold	placeholder	true
building_chains_chain_tooltip_wh_main_EMPIRE_settlement_major_coast	Provincial Capital	true
building_chains_chain_tooltip_wh2_main_lzd_resource_animals	Exotic Animals	true
building_chains_encyclopedia_name_wh2_dlc11_cst_resource_salt	placeholder	true
building_chains_encyclopedia_description_wh2_main_foreign_slot_discovery_cst	Placeholder description	true
building_chains_chain_tooltip_wh_main_special_settlement_karaz_a_karak_norsca	Karaz-a-Karak	true
building_chains_encyclopedia_description_wh2_dlc09_tmb_resource_animals	[ph] generic description for exotic animals (tradable resource)	true
building_chains_encyclopedia_description_wh2_dlc11_vampirecoast_ship_helm	Placeholder description	true
building_chains_encyclopedia_description_wh2_dlc11_vampirecoast_ship_hull	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_har_ganeth_temple_of_khaine_hef	Landmark	true
building_chains_encyclopedia_description_wh2_dlc11_vampirecoast_ship_hold	Placeholder description	true
building_chains_encyclopedia_description_wh2_main_special_settlement_the_awakening_norscaruin_nurgle	Placeholder description	true
building_chains_encyclopedia_description_wh_dlc05_wef_temple_isha	Isha is the Elven God of Healing.	true
building_chains_encyclopedia_name_wh_main_special_settlement_karaz_a_karak_greenskins	Karaz-a-Karak	true
building_chains_encyclopedia_description_wh_main_special_settlement_black_crag_norsca	Placeholder description	true
building_chains_encyclopedia_name_wh2_main_special_settlement_naggarond_norsca	placeholder	true
building_chains_encyclopedia_description_wh_dlc05_wef_settlement_minor_coast	Placeholder description	true
building_chains_encyclopedia_name_wh_main_SAVAGEORC_outpostnorsca_minor_coast	Minor Coastal Settlement	true
building_chains_encyclopedia_description_wh2_dlc09_tmb_cavalry	Placeholder description	true
building_chains_chain_tooltip_wh2_dlc11_vampirecoast_military_barracks	Barracks	true
building_chains_encyclopedia_name_wh2_main_special_tor_achare_lions	placeholder	true
building_chains_encyclopedia_description_wh_dlc05_special_city_black_crag_woodelves	Placeholder description	true
building_chains_encyclopedia_description_wh2_main_special_settlement_naggarond_norscaruin_tzeentch	Placeholder description	true
building_chains_encyclopedia_name_wh_dlc03_GRN-DWF_settlement_major_beastmenruin_coast	Beastmen Ruins	true
building_chains_encyclopedia_name_wh2_main_def_murder	placeholder	true
building_chains_encyclopedia_description_wh_main_special_settlement_kislev	Placeholder description	true
building_chains_chain_tooltip_wh_main_BRETONNIA_port	Port	true
building_chains_encyclopedia_name_wh_main_GREENSKIN_monsters	Monsters	true
building_chains_encyclopedia_description_wh2_main_special_settlement_itza_norscaruin_khorne	Placeholder description	true
building_chains_encyclopedia_name_wh_main_BRETONNIA_tavern	Hostelry	true
building_chains_chain_tooltip_wh2_main_special_settlement_altdorf_cst	Altdorf	true
building_chains_encyclopedia_description_wh2_main_lzd_outpostnorsca_major	This chain governs the number of slots that can be built on and provides a garrison force in the event of attack, as well as being vital for provincial growth.	true
building_chains_encyclopedia_description_wh2_main_lzd_outpostnorsca_minor	This chain governs the number of slots that can be built on and provides a garrison force in the event of attack, as well as being vital for provincial growth.	true
building_chains_encyclopedia_name_wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik	Minor Coastal Settlement	true
building_chains_encyclopedia_description_wh_main_settlement_major_norscaruin_nurgle	Placeholder description	true
building_chains_encyclopedia_description_wh_main_special_settlement_black_crag_norscaruin_tzeentch	Placeholder description	true
building_chains_encyclopedia_description_wh2_main_special_settlement_the_awakening_norscaruin_khorne	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_settlement_kislev_other	Kislev	true
building_chains_encyclopedia_description_wh2_dlc09_tmb_chariots	Placeholder description	true
building_chains_encyclopedia_name_wh_dlc03_special_city_black_crag_beastmenruin	Scorched Black Crag	true
building_chains_encyclopedia_description_wh2_dlc11_special_ship_harkon	Placeholder description	true
building_chains_chain_tooltip_wh_main_VAMPIRES_necromancers	Necromancy	true
building_chains_encyclopedia_name_wh2_main_special_settlement_skavenblight_norscaruin_nurgle	Monolith of the Crow	true
building_chains_encyclopedia_description_wh2_main_special_settlement_castle_drakenhof_grn	Placeholder description	true
building_chains_encyclopedia_description_wh_main_SAVAGEORC_garrison	The garrison chain enables the construction of guard posts and watchtowers.	true
building_chains_encyclopedia_description_wh_main_special_settlement_kislev_chaosruin	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_naggarond_witch_king	Legendary Palace	true
building_chains_encyclopedia_name_wh_main_HUMAN_settlement_minor_chaosruin	Chaotic Ruins	true
building_chains_encyclopedia_name_wh2_main_special_itza_emerald_pools	placeholder	true
building_chains_encyclopedia_description_wh_main_HUMAN_outpostnorsca_major_chaosruin	This chain governs the number of slots that can be built on and provides a garrison force in the event of attack, as well as being vital for provincial growth.	true
building_chains_encyclopedia_description_wh2_main_special_everqueen_court	[ph] everqueen is hereditary high elf queen married to phoenix king, holds court in glade of eternal summer forest	true
building_chains_chain_tooltip_wh2_main_def_industry	Industry	true
building_chains_chain_tooltip_wh2_main_hef_industry	Industry	true
building_chains_encyclopedia_name_wh_main_settlement_major_coast_norscaruin_tzeentch	Monolith of the Eagle	true
building_chains_chain_tooltip_wh2_main_special_settlement_altdorf_grn	Ravaged Altdorf	true
building_chains_encyclopedia_name_wh_dlc05_wef_temple_kurnous	Temple of Kurnous	true
building_chains_encyclopedia_description_wh2_main_horde_def_bombardment_a	[ph] tbd	true
building_chains_chain_tooltip_wh2_main_special_settlement_the_awakening_def	The Awakening	true
building_chains_chain_tooltip_wh2_main_special_settlement_the_awakening_hef	The Awakening	true
building_chains_chain_tooltip_wh2_main_special_settlement_the_awakening_wef	 The Awakening Overgrown	true
building_chains_encyclopedia_description_wh2_main_horde_def_bombardment_b	[ph] tbd	true
building_chains_encyclopedia_description_wh2_main_horde_def_bombardment_c	[ph] tbd	true
building_chains_encyclopedia_name_wh2_main_special_settlement_naggarond_hef	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_settlement_naggarond_wef	placeholder	true
building_chains_encyclopedia_description_wh_main_GRN-DWF_settlement_major_chaosruin	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_smithys_tavern	Landmark	true
building_chains_encyclopedia_name_wh_main_GREENSKIN_garrison	Garrison	true
building_chains_encyclopedia_name_wh_main_GREENSKIN_workshop	Tinkerer	true
building_chains_encyclopedia_description_wh2_main_skv_settlement_minor_coast	[ph] skaven minor underground settlement	true
building_chains_encyclopedia_description_wh2_dlc09_tmb_infantry	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_settlement_gaean_vale_norscaruin_nurgle	Monolith of the Crow	true
building_chains_chain_tooltip_wh2_dlc10_hef_aesanar_camp	Aesanar Camp	true
building_chains_encyclopedia_name_wh2_main_special_silver_hall	placeholder	true
building_chains_encyclopedia_name_wh2_dlc11_special_ship_harpoon	placeholder	true
building_chains_encyclopedia_description_wh2_dlc11_vampirecoast_port	Placeholder description	true
building_chains_encyclopedia_name_wh_main_HUMAN_resource_dyes	Dye Production	true
building_chains_encyclopedia_name_wh2_main_special_settlement_naggarond_norscaruin_tzeentch	Monolith of the Eagle	true
building_chains_encyclopedia_name_wh_main_NORSCA_offerings	Offerings	true
building_chains_chain_tooltip_wh2_main_hef_outpostnorsca_major_coast	Outpost	true
building_chains_encyclopedia_name_wh2_main_def_defence_major	Walls	true
building_chains_encyclopedia_name_wh2_main_def_defence_minor	Garrison	true
building_chains_chain_tooltip_wh2_main_lzd_outpostnorsca_major_coast	Outpost	true
building_chains_encyclopedia_name_wh2_main_lzd_defence_major	Walls	true
building_chains_encyclopedia_name_wh2_main_lzd_defence_minor	Garrisons	true
building_chains_chain_tooltip_wh2_main_def_outpostnorsca_major_coast	Outpost	true
building_chains_encyclopedia_name_wh2_main_hef_defence_major	Walls	true
building_chains_encyclopedia_name_wh2_main_hef_defence_minor	Garrison	true
building_chains_encyclopedia_name_wh2_main_special_castle_drachenfels	placeholder	true
building_chains_encyclopedia_name_wh_main_BRETONNIA_resource_timber_military	Carpentry Upgrades	true
building_chains_encyclopedia_name_wh2_dlc09_tmb_cavalry	Cavalry	true
building_chains_encyclopedia_name_wh2_main_lzd_energy	Geomantic Web	true
building_chains_encyclopedia_name_wh2_main_skv_defence_major	Walls	true
building_chains_encyclopedia_name_wh2_main_skv_defence_minor	Garrison	true
building_chains_encyclopedia_name_wh_main_VAMPIRES_resource_pastures_timber_military	Beast Upgrades	true
building_chains_encyclopedia_description_wh2_main_special_tor_achare_lions	[ph] The province of Chrace is covered by large forests and famous for its hunters and woodsmen. The most respected creature living in the woods is the White Lion.	true
building_chains_encyclopedia_description_wh_main_SAVAGEORC_military	This chain enables the recruitment of infantry troops.	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_norscaruin_slaanesh	Monolith of the Serpent	true
building_chains_chain_tooltip_wh2_main_special_settlement_the_awakening_norscaruin_tzeentch	Monolith of the Eagle	true
building_chains_chain_tooltip_wh2_main_skv_outpostnorsca_major_coast	Outpost	true
building_chains_chain_tooltip_wh_main_wef_settlement_major_norscaruin_nurgle	Monolith of the Crow	true
building_chains_encyclopedia_description_wh2_main_special_fortress_gate_eagle_cst	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_grn	Ravaged Lothern	true
building_chains_encyclopedia_name_wh_main_special_settlement_black_crag_norscaruin_tzeentch	Monolith of the Eagle	true
building_chains_chain_tooltip_wh2_main_special_settlement_skavenblight_norsca	Captured Skavenblight	true
building_chains_encyclopedia_name_wh2_main_special_dorks_rock	placeholder	true
building_chains_encyclopedia_name_wh_main_special_settlement_kislev	Kislev	true
building_chains_encyclopedia_name_wh_main_GREENSKIN_military	Greenskin Recruitment	true
building_chains_encyclopedia_description_wh2_main_special_settlement_colony_major_norscaruin_nurgle	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_brt	Lothern	true
building_chains_encyclopedia_name_wh_main_special_marienburg_port_tmb	Marienburg	true
building_chains_chain_tooltip_wh2_main_special_corrupted_spawning_pool	Corruption	true
building_chains_encyclopedia_description_wh2_dlc11_vampirecoast_ship_sail	Placeholder description	true
building_chains_chain_tooltip_wh_main_special_settlement_couronne_norscaruin_slaanesh	Monolith of the Serpent	true
building_chains_encyclopedia_description_wh2_main_special_settlement_eight_peaks_brt	Placeholder description	true
building_chains_encyclopedia_description_wh_dlc05_wef_income_buff	This chain increases the amount of income received from winemaking, while also producing wine for trade.	true
building_chains_encyclopedia_description_wh2_main_special_xlanhuapec_temple_of_mists	[ph] Lizardmen city Xlanhuapec is also known as the city of mists, and from its central temple fog emanates that makes people get lost in the jungle	true
building_chains_encyclopedia_name_wh_main_GREENSKIN_outpostnorsca_minor_coast	Minor Coastal Settlement	true
building_chains_encyclopedia_description_wh_dlc03_special_city_black_crag_beastmenruin	Placeholder description	true
building_chains_encyclopedia_name_wh2_main_special_itza_vaults_of_the_old_ones	placeholder	true
building_chains_encyclopedia_description_wh_main_wef_settlement_major_main_norscaruin_nurgle	Placeholder description	true
building_chains_encyclopedia_description_wh_main_special_settlement_castle_drakenhof	Deep in the heart of Vampire territory, Castle Drakenhof’s settlement chain provides extra stability to all Eastern Sylvanian settlements, as well as granting additional income-boosting effects to all surrounding provinces.	true
building_chains_chain_tooltip_wh_main_VAMPIRES_port	Port	true
building_chains_encyclopedia_name_wh2_main_hef_defence_norsca	placeholder	true
building_chains_chain_tooltip_wh2_dlc09_special_settlement_pyramid_of_nagash_floating	The Pyramid of Nagash	true
building_chains_encyclopedia_name_wh2_dlc11_special_ship_harkon	placeholder	true
building_chains_encyclopedia_description_wh_main_special_settlement_kislev_norscaruin_nurgle	Placeholder description	true
building_chains_chain_tooltip_wh2_main_lzd_industry	Industry	true
building_chains_encyclopedia_description_wh2_main_special_settlement_naggarond_hef	[ph] capital of the dark elves	true
building_chains_encyclopedia_description_wh2_main_special_settlement_naggarond_wef	Placeholder description	true
building_chains_chain_tooltip_wh_dlc03_BEASTMEN_port	Port	true
building_chains_encyclopedia_description_wh2_main_special_settlement_couronne_other	Placeholder description	true
building_chains_chain_tooltip_wh_main_HUMAN_KISLEV_worship	Worship	true
building_chains_encyclopedia_name_wh_main_VAMPIRES_resource_timber	Woodlands	true
building_chains_chain_tooltip_wh_dlc03_HUMAN_outpostnorsca_minor_beastmenruin	Beastmen Ruins	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_cst	Lothern	true
building_chains_chain_tooltip_wh2_dlc12_under_empire_warpstone_refinery	Warpstone Refinery	true
building_chains_chain_tooltip_wh_dlc03_HUMAN_outpostnorsca_major_beastmenruin	Beastmen Ruins	true
building_chains_encyclopedia_name_wh2_main_def_resource_spices	placeholder	true
building_chains_encyclopedia_name_wh2_main_hef_resource_spices	placeholder	true
building_chains_encyclopedia_name_wh2_main_wef_resource_spices	placeholder	true
building_chains_encyclopedia_description_wh2_main_foreign_slot_discovery_dwf	Placeholder description	true
building_chains_encyclopedia_description_wh2_main_special_settlement_eight_peaks_cst	Placeholder description	true
building_chains_encyclopedia_name_wh2_main_special_ziggurat_of_dawn_beacon_vmp	placeholder	true
building_chains_encyclopedia_name_wh2_main_brt_resource_marble	Marble Quarry	true
building_chains_encyclopedia_description_wh2_main_special_fortress_gate_eagle_skaven	[ph] high elf fortress gate	true
building_chains_encyclopedia_description_wh_main_horde_SAVAGEORC_farm	Territory markers improve regional growth and enable replenishment of armies.	true
building_chains_encyclopedia_description_wh_dlc05_wef_tree_talrennic	This tree increases the unit experience of forest spirit and flying monster recruits, and unlocks the “Ancient of Talrennic” position in the Gathering.	true
building_chains_chain_tooltip_wh2_main_skv_outpostnorsca_major	Outpost	true
building_chains_chain_tooltip_wh2_main_skv_outpostnorsca_minor	Outpost	true
building_chains_chain_tooltip_wh2_dlc09_special_settlement_pyramid_of_nagash_tmb	The Pyramid of Nagash	true
building_chains_encyclopedia_name_wh2_main_grn_defence_norsca	placeholder	true
building_chains_encyclopedia_description_wh_main_special_settlement_miragliano_norscaruin_tzeentch	Placeholder description	true
building_chains_encyclopedia_name_wh_main_special_blazing_sun_chapterhouse	Knightly Order	true
building_chains_encyclopedia_name_wh_dlc03_horde_beastmen_herd	Warherd	true
building_chains_chain_tooltip_wh_dlc05_wef_outpost_slaughter	Slaughter	true
building_chains_encyclopedia_name_wh2_main_special_settlement_castle_drakenhof_other	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_karond_kar_slavers	placeholder	true
building_chains_encyclopedia_name_wh_dlc03_horde_beastmen_gors	Gors	true
building_chains_encyclopedia_name_wh2_main_special_altdorf_castle_reikguard	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_settlement_itza_other_lzd	placeholder	true
building_chains_encyclopedia_description_wh2_dlc09_special_settlement_itza_tmb	Placeholder description	true
building_chains_chain_tooltip_wh_main_BRETONNIA_resource_pastures_military	Horse Upgrades	true
building_chains_chain_tooltip_wh_main_special_settlement_black_crag_savage	Black Crag	true
building_chains_chain_tooltip_wh2_main_special_settlement_sartosa_cst	Sartosa	true
building_chains_encyclopedia_name_wh2_main_special_settlement_kislev_norsca	placeholder	true
building_chains_chain_tooltip_wh2_main_special_settlement_karaz_a_karak_emp	Karaz-a-Karak	true
building_chains_chain_tooltip_wh2_main_special_settlement_karaz_a_karak_vmp	Karaz-a-Karak	true
building_chains_encyclopedia_name_wh2_dlc09_special_black_tower_of_arkhan_other	Black Tower	true
building_chains_encyclopedia_name_wh2_main_special_settlement_skavenblight_wef	placeholder	true
building_chains_chain_tooltip_wh2_main_special_drakenhof_court	Drakenhof Landmark	true
building_chains_encyclopedia_description_wh_main_special_settlement_miragliano_empire	Placeholder description	true
building_chains_encyclopedia_description_wh2_dlc11_cst_resource_spices	[ph] generic description for spices (tradable resource)	true
building_chains_chain_tooltip_wh_main_wef_settlement_minor_norscaruin_khorne	Monolith of the Hound	true
building_chains_encyclopedia_description_wh_main_settlement_minor_coast_norscaruin_slaanesh	Placeholder description	true
building_chains_chain_tooltip_wh2_dlc12_special_sotek_snake_pit	Snake Pit	true
building_chains_chain_tooltip_wh2_main_special_settlement_sartosa_norscaruin_slaanesh	Monolith of the Serpent	true
building_chains_encyclopedia_description_wh2_dlc12_special_warlock_lab	Placeholder description	true
building_chains_chain_tooltip_wh2_dlc12_under_empire_settlement_warren	Warren	true
building_chains_encyclopedia_description_wh2_main_special_settlement_colony_minor_norscaruin_khorne	Placeholder description	true
building_chains_chain_tooltip_wh2_main_special_settlement_lothern_norscaruin_nurgle	Monolith of the Crow	true
building_chains_chain_tooltip_wh2_main_special_settlement_sartosa_grn	Sartosa Ravaged	true
building_chains_chain_tooltip_wh2_main_special_settlement_itza_savage	Ravaged Itza	true
building_chains_encyclopedia_name_wh2_main_special_settlement_khemri_norsca	placeholder	true
building_chains_encyclopedia_name_wh2_main_special_mousillon_merovech	placeholder	true
building_chains_chain_tooltip_wh2_dlc09_special_settlement_khemri_tmb	Khemri	true
building_chains_chain_tooltip_wh2_main_special_settlement_sartosa_brt	Sartosa	true
building_chains_encyclopedia_name_wh2_main_special_settlement_lahmia_norsca	placeholder	true
building_chains_encyclopedia_description_wh2_main_special_settlement_naggarond_skv	Placeholder description	true
building_chains_encyclopedia_description_wh_main_DWARFS_outpostnorsca_major	This chain governs the number of slots that can be built on and provides a garrison force in the event of attack, as well as being vital for provincial growth.	true
building_chains_encyclopedia_description_wh_main_DWARFS_outpostnorsca_minor	This chain governs the number of slots that can be built on and provides a garrison force in the event of attack, as well as being vital for provincial growth.	true
building_chains_chain_tooltip_wh2_main_special_settlement_hexoatl_norscaruin_khorne	Monolith of the Hound	true
building_chains_encyclopedia_name_wh_dlc05_wef_oak_of_ages_mini	Oak of Ages (The Season of Revelation)	true
building_chains_encyclopedia_name_wh2_main_special_altdorf_imperial_palace_brt	placeholder	true
building_chains_encyclopedia_name_wh_dlc05_wef_settlement_major	Settlements (The Season of Revelation)	true
