Loc PackedFile	1
regions_onscreen_wh2_main_vor_land_of_assassins_sorcerers_islands	Sorcerer's Islands	true
regions_onscreen_wh2_main_the_creeping_jungle_temple_of_kara	Temple of Kara	true
regions_battle_name_wh2_main_vor_central_spine_of_sotek_caverns_of_the_great_bat	Caverns of the Great Bat	true
regions_battle_name_wh2_main_caledor_vauls_anvil	Vaul's Anvil	true
regions_battle_name_wh2_main_great_desert_of_araby_black_tower_of_arkhan	Black Tower of Arkhan	true
regions_battle_name_wh2_main_blackspine_mountains_plain_of_spiders	Plain of Spiders	true
regions_battle_name_wh2_main_shifting_sands_bhagar	Bhagar	true
regions_onscreen_wh_main_athel_loren_yn_edryl_korian	King's Glade	true
regions_battle_name_wh2_main_vor_iron_mountains_altar_of_ultimate_darkness	Altar of Ultimate Darkness	true
regions_battle_name_wh_main_sea_sea_of_chaos	Sea of Chaos	true
regions_onscreen_wh2_main_volcanic_islands_the_star_tower	The Star Tower	true
regions_battle_name_wh_main_couronne_et_languille_languille	L'Anguille	true
regions_battle_name_wh2_main_vor_coast_of_squalls_monument_of_the_sun	Monument of the Sun	true
regions_battle_name_wh_main_averland_averheim	Averheim	true
regions_battle_name_wh2_main_land_of_the_dervishes_plain_of_tuskers	Plain of Tuskers	true
regions_battle_name_wh2_main_vor_the_isle_of_the_dead	The Isle of the Dead	true
regions_onscreen_wh2_main_vor_the_red_rivers_soteks_trail	Sotek's Trail	true
regions_onscreen_wh2_main_northern_jungle_of_pahualaxa_macu_peaks	Macu Peaks	true
regions_onscreen_wh2_main_northern_great_jungle_temple_of_tlencan	Temple of Tlencan	true
regions_battle_name_wh2_main_shifting_sands_antoch	Antoch	true
regions_battle_name_wh_main_the_silver_road_mount_squighorn	Mount Squighorn	true
regions_onscreen_wh_main_black_mountains_mighdal_vongalbarak	Mighdal Vongalbarak	true
regions_onscreen_wh2_main_sea_sunken_lands	Sunken Lands	true
regions_battle_name_wh_main_western_sylvania_fort_oberstyre	Fort Oberstyre	true
regions_onscreen_wh2_main_doom_glades_vauls_anvil	Vaul's Anvil	true
regions_battle_name_wh2_main_chrace_elisia	Elisia	true
regions_onscreen_wh2_main_vor_the_broken_land_slavers_point	Slaver's Point	true
regions_battle_name_wh2_main_vor_nagarythe_tor_dranil	Tor Dranil	true
regions_onscreen_wh2_main_nagarythe_shrine_of_khaine	Shrine of Khaine	true
regions_battle_name_wh2_main_doom_glades_temple_of_addaioth	Temple of Addaioth	true
regions_battle_name_wh2_main_the_chill_road_the_great_arena	The Great Arena	true
regions_onscreen_wh2_main_sea_sea_of_chill	Sea of Chill	true
regions_battle_name_wh_main_sea_southern_straits_of_the_great_ocean	Southern Straits of the Great Ocean	true
regions_battle_name_wh2_main_vor_the_black_flood_hag_graef	Hag Graef	true
regions_onscreen_wh2_main_vor_southern_great_jungle_gwakmol_crater	Gwakmol Crater	true
regions_onscreen_wh2_main_vor_southern_jungles_dawns_light	Dawn's Light	true
regions_onscreen_wh2_main_vor_jungles_of_green_mist_wellsprings_of_eternity	Wellsprings of Eternity	true
regions_onscreen_wh2_main_vor_northern_great_jungle_quetza	Quetza	true
regions_battle_name_wh2_main_vor_ashen_coast_tyrant_peak	Tyrant Peak	true
regions_onscreen_wh2_main_obsidian_peaks_clar_karond	Clar Karond	true
regions_battle_name_wh2_main_vor_cothique_tor_koruali	Tor Koruali	true
regions_battle_name_wh_main_stirland_the_moot	The Moot	true
regions_onscreen_wh_main_middenland_carroburg	Carroburg	true
regions_battle_name_wh2_main_vor_sea_mangrove_coast	Mangrove Coast	true
regions_battle_name_wh2_main_vor_the_black_coast_arnheim	Arnheim	true
regions_battle_name_wh2_main_sea_tarantula_coast	Tarantula Coast	true
regions_onscreen_wh_main_rib_peaks_grom_peak	Grom Peak	true
regions_battle_name_wh_main_parravon_et_quenelles_quenelles	Quenelles	true
regions_onscreen_wh_main_lyonesse_mousillon	Mousillon	true
regions_onscreen_wh2_main_vor_southlands_world_edge_mountains_mount_arachnos	Mount Arachnos	true
regions_battle_name_wh2_main_vor_land_of_the_dead_the_salt_plain	The Salt Plain	true
regions_battle_name_wh2_main_vor_the_forbidden_jungle_chamber_of_visions	Chamber of Visions	true
regions_onscreen_wh2_main_vor_obsidian_peaks_ice_rock_gorge	Ice Rock Gorge	true
regions_onscreen_wh2_main_the_black_flood_temple_of_khaine	Temple of Khaine	true
regions_battle_name_wh_main_death_pass_karak_drazh	Black Crag	true
regions_battle_name_wh2_main_vor_northern_yvresse_tor_yvresse	Tor Yvresse	true
regions_onscreen_wh2_main_vor_sea_eastern_straits_of_the_great_ocean	Eastern Straits of the Great Ocean	true
regions_onscreen_wh2_main_obsidian_peaks_storag_kor	Storag Kor	true
regions_onscreen_wh2_main_headhunters_jungle_mangrove_coast	Mangrove Coast	true
regions_onscreen_wh2_main_charnel_valley_karag_orrud	Karag Orrud	true
regions_onscreen_wh2_main_the_clawed_coast_the_twisted_glade	The Twisted Glade	true
regions_battle_name_wh2_main_jungles_of_green_mists_wellsprings_of_eternity	Wellsprings of Eternity	true
regions_onscreen_wh2_main_vor_iron_mountains_shroktak_mount	Shroktak Mount	true
regions_onscreen_wh2_main_vor_culchan_plains_kaiax	Kaiax	true
regions_battle_name_wh_main_blightwater_karak_azgal	Karak Azgal	true
regions_onscreen_wh_main_trollheim_mountains_sarl_encampment	Sarl Encampment	true
regions_battle_name_wh2_main_the_broken_land_blacklight_tower	Blacklight Tower	true
regions_onscreen_wh_main_southern_badlands_galbaraz	Galbaraz	true
regions_onscreen_wh2_main_skavenblight_skavenblight	Skavenblight	true
regions_onscreen_wh2_main_vor_sea_of_dread_tower_of_the_sun	Tower of the Sun	true
regions_onscreen_wh2_main_vor_northern_great_jungle_chaqua	Chaqua	true
regions_battle_name_wh2_main_great_desert_of_araby_pools_of_despair	Pools of Despair	true
regions_battle_name_wh2_main_vor_shadow_wood_venom_glade	Venom Glade	true
regions_battle_name_wh2_main_vor_the_turtle_isles_great_turtle_isle	Great Turtle Isle	true
regions_battle_name_wh_main_sea_sea_of_claws	Sea of Claws	true
regions_onscreen_wh2_main_vor_plain_of_spiders_clarak_spire	Clarak Spire	true
regions_onscreen_wh2_main_chrace_tor_achare	Tor Achare	true
regions_battle_name_wh2_main_vor_shifting_mangrove_coastline_temple_avenue_of_gold	Temple-Avenue of Gold	true
regions_battle_name_wh2_main_vor_tiranoc_whitepeak	Whitepeak	true
regions_battle_name_wh2_main_vor_sea_the_galleons_graveyard	The Galleon's Graveyard	true
regions_battle_name_wh2_main_vor_sea_volcanic_islands	Volcanic Islands	true
regions_battle_name_wh2_main_vor_unicorn_gate	Unicorn Gate	true
regions_battle_name_wh2_main_vor_griffon_gate	Griffon Gate	true
regions_battle_name_wh2_main_vor_land_of_the_dervishes_elven_ruins	Elven Ruins	true
regions_onscreen_wh2_main_vor_sea_the_bleak_coast	The Bleak Coast	true
regions_onscreen_wh_main_sea_the_great_ocean	The Great Ocean	true
regions_battle_name_wh_main_helspire_mountains_the_monolith_of_katam	The Monolith of Katam	true
regions_battle_name_wh_main_desolation_of_nagash_karak_azul	Karak Azul	true
regions_battle_name_wh2_main_vor_eataine_shrine_of_asuryan	Shrine of Asuryan	true
regions_battle_name_wh2_main_vor_southern_spine_of_sotek_thrice-cursed_peak	Thrice-cursed Peak	true
regions_battle_name_wh2_main_the_clawed_coast_hoteks_column	Hotek's Column	true
regions_battle_name_wh2_main_vor_sea_gulf_of_sufaga	Gulf of Sufaga	true
regions_battle_name_wh2_main_vor_mosquito_swamps_xlanhuapec	Xlanhuapec	true
regions_battle_name_wh2_main_iron_mountains_rackdo_gorge	Rackdo Gorge	true
regions_onscreen_wh2_main_vor_shifting_sands_ka-sabar	Ka-Sabar	true
regions_battle_name_wh2_main_coast_of_araby_copher	Copher	true
regions_onscreen_wh2_main_vor_aghol_wastelands_the_palace_of_ruin	The Palace of Ruin	true
regions_onscreen_wh_main_southern_grey_mountains_karak_norn	Karak Norn	true
regions_battle_name_wh2_main_vor_avelorn_evershale	Evershale	true
regions_onscreen_wh_main_bordeleaux_et_aquitaine_aquitaine	Aquitaine	true
regions_battle_name_wh2_main_vor_sea_shark_straits	Shark Straits	true
regions_onscreen_wh2_main_sea_shifting_isles	Shifting Isles	true
regions_onscreen_wh_main_eastern_oblast_praag	Praag	true
regions_battle_name_wh2_main_the_road_of_skulls_har_ganeth	Har Ganeth	true
regions_onscreen_wh2_main_heart_of_the_jungle_oreons_camp	Oreon's Camp	true
regions_onscreen_wh_main_northern_grey_mountains_grung_zint	Grung Zint	true
regions_onscreen_wh2_main_ash_river_numas	Numas	true
regions_onscreen_wh2_main_isthmus_of_lustria_fallen_gates	Fallen Gates	true
regions_onscreen_wh2_main_southern_great_jungle_itza	Itza	true
regions_onscreen_wh2_main_titan_peaks_the_moon_shard	The Moon Shard	true
regions_battle_name_wh2_main_vor_aghol_wastelands_palace_of_princes	Palace of Princes	true
regions_onscreen_wh2_main_huahuan_desert_sentinels_of_xeti	Sentinels of Xeti	true
regions_onscreen_wh2_main_vor_sea_the_sea_of_dread	The Sea of Dread	true
regions_onscreen_wh2_main_vor_obsidian_peaks_keshta_vault	Keshta Vault	true
regions_battle_name_wh2_main_ironfrost_glacier_dagraks_end	Dagrak's End	true
regions_battle_name_wh2_main_vor_copper_desert_the_forgotten_isles	The Forgotten Isles	true
regions_battle_name_wh_main_ostermark_essen	Essen	true
regions_onscreen_wh_main_mountains_of_naglfari_naglfari_plain	Naglfari Plain	true
regions_battle_name_wh2_main_vor_river_qurveza_axlotl	Axlotl	true
regions_battle_name_wh2_main_vor_great_mortis_delta_black_pyramid_of_nagash	Black Pyramid of Nagash	true
regions_onscreen_wh2_main_iron_mountains_har_kaldra	Har Kaldra	true
regions_onscreen_wh2_main_sea_gulf_of_medes	Gulf of Medes	true
regions_battle_name_wh_main_blightwater_deff_gorge	Deff Gorge	true
regions_onscreen_wh2_main_vor_the_chill_road_ashrak	Ashrak	true
regions_onscreen_wh2_main_vor_sea_the_vampire_coast	The Vampire Coast	true
regions_battle_name_wh2_main_the_galleons_graveyard	The Galleon's Graveyard	true
regions_onscreen_wh2_main_vor_saphery_tower_of_hoeth	White Tower of Hoeth	true
regions_battle_name_wh_main_western_badlands_dragonhorn_mines	Dragonhorn Mines	true
regions_battle_name_wh2_main_vor_kingdom_of_beasts_temple_of_skulls	Temple of Skulls	true
regions_battle_name_wh_main_ice_tooth_mountains_longship_graveyard	Longship Graveyard	true
regions_onscreen_wh_main_ice_tooth_mountains_icedrake_fjord	Icedrake Fjord	true
regions_battle_name_wh_main_helspire_mountains_graeling_moot	Graeling Moot	true
regions_onscreen_wh2_main_vor_forest_of_the_viper_chotecs_causeway	Chotec's Causeway	true
regions_battle_name_wh2_main_vor_naggarond_har_kaldra	Har Kaldra	true
regions_battle_name_wh2_main_sea_eastern_straits_of_the_great_ocean	Eastern Straits of the Great Ocean	true
regions_battle_name_wh_main_reikland_grunburg	Grunburg	true
regions_onscreen_wh_main_death_pass_iron_rock	Iron Rock	true
regions_battle_name_wh2_main_southern_great_jungle_subatuun	Subatuun	true
regions_battle_name_wh2_main_southern_jungle_of_pahualaxa_the_high_sentinel	The High Sentinel	true
regions_battle_name_wh_main_desolation_of_nagash_spitepeak	Spitepeak	true
regions_battle_name_wh_main_peak_pass_karak_kadrin	Karak Kadrin	true
regions_onscreen_wh2_main_vor_iron_mountains_cragroth_deep	Cragroth Deep	true
regions_onscreen_wh2_main_vor_sea_the_dragon_spine	The Dragon Spine	true
regions_onscreen_wh_main_northern_worlds_edge_mountains_karak_ungor	Karak Ungor	true
regions_battle_name_wh_main_southern_badlands_agrul_migdhal	Agrul Migdhal	true
regions_battle_name_wh2_main_vor_the_red_rivers_golden_tower_of_the_gods	The Golden Tower	true
regions_battle_name_wh2_main_vor_the_clawed_coast_the_twisted_glade	The Twisted Glade	true
regions_battle_name_wh2_main_vor_straits_of_lothern_tower_of_lysean	Tower of Lysean	true
regions_battle_name_wh2_main_vor_saphery_port_elistor	Port Elistor	true
regions_onscreen_wh_main_blood_river_valley_barag_dawazbag	Barag Dawazbag	true
regions_onscreen_wh2_main_vor_southlands_world_edge_mountains_lost_plateau	Lost Plateau	true
regions_battle_name_wh_main_athel_loren_crag_halls	Crag Halls of Findol	true
regions_battle_name_wh2_main_vor_the_great_desert_pools_of_despair	Pools of Despair	true
regions_battle_name_wh2_main_vor_the_capes_citadel_of_dusk	Citadel of Dusk	true
regions_onscreen_wh2_main_sea_sea_of_malice	Sea of Malice	true
regions_onscreen_wh2_main_tiranoc_tor_anroc	Tor Anroc	true
regions_battle_name_wh2_main_vor_the_lost_valleys_subatuun	Subatuun	true
regions_onscreen_wh2_main_vor_the_lost_valleys_the_sentinel_of_time	The Sentinel of Time	true
regions_onscreen_wh_main_ostland_castle_von_rauken	Castle von Rauken	true
regions_battle_name_wh2_main_aghol_wastelands_the_palace_of_ruin	The Palace of Ruin	true
regions_battle_name_wh2_main_vor_southern_badlands_galbaraz	Galbaraz	true
regions_battle_name_wh2_main_cothique_mistnar	Mistnar	true
regions_battle_name_wh2_main_northern_great_jungle_xahutec	Xahutec	true
regions_onscreen_wh2_main_headhunters_jungle_marks_of_the_old_ones	Marks of the Old Ones	true
regions_battle_name_wh_main_carcassone_et_brionne_castle_carcassonne	Castle Carcassonne	true
regions_onscreen_wh2_main_vor_coast_of_araby_fyrus	Fyrus	true
regions_onscreen_wh2_main_vor_naggarond_naggarond	Naggarond	true
regions_battle_name_wh2_main_vor_heart_of_the_jungle_oreons_camp	Oreon's Camp	true
regions_battle_name_wh2_main_ellyrion_whitefire_tor	Whitefire Tor	true
regions_battle_name_wh2_main_vor_coasts_of_the_lustrian_gulf_the_night_forest	The Night Forest	true
regions_battle_name_wh2_main_vor_northern_spine_of_sotek_cavern_of_the_mlexigaur	Cavern of the Mlexigaur	true
regions_battle_name_wh2_main_titan_peaks_ancient_city_of_quintex	Ancient City of Quintex	true
regions_battle_name_wh2_main_vor_ash_river_numas	Numas	true
regions_onscreen_wh2_main_vor_western_jungles_deaths-head_monoliths	Death's-Head Monoliths	true
regions_battle_name_wh_main_trollheim_mountains_bay_of_blades	Bay of Blades	true
regions_onscreen_wh2_main_vor_iron_mountains_rackdo_gorge	Rackdo Gorge	true
regions_onscreen_wh2_main_vor_jungle_of_pahualaxa_floating_pyramid	Floating Pyramid	true
regions_onscreen_wh2_main_vor_iron_peaks_ironspike	Ironspike	true
regions_battle_name_wh2_main_vor_ash_river_springs_of_eternal_life	Springs of Eternal Life	true
regions_onscreen_wh2_main_sea_sea_of_dreams	Sea of Dreams	true
regions_battle_name_wh2_main_shifting_sands_ka-sabar	Ka-Sabar	true
regions_battle_name_wh_main_the_vaults_karak_bhufdar	Karak Bhufdar	true
regions_battle_name_wh2_main_ash_river_quatar	Quatar	true
regions_battle_name_wh2_main_vor_albion_troll_fjord	Troll Fjord	true
regions_battle_name_wh2_main_deadwood_the_frozen_city	The Frozen City	true
regions_battle_name_wh2_main_vor_nagarythe_shrine_of_khaine	Shrine of Khaine	true
regions_onscreen_wh2_main_vor_the_chill_road_the_great_arena	The Great Arena	true
regions_battle_name_wh2_main_sea_the_bleak_coast	The Bleak Coast	true
regions_onscreen_wh2_main_vor_the_chill_road_ghrond	Ghrond	true
regions_battle_name_wh_main_eastern_oblast_volksgrad	Volksgrad	true
regions_battle_name_wh_main_southern_oblast_kislev	Kislev	true
regions_battle_name_wh_main_forest_of_arden_gisoreux	Gisoreux	true
regions_battle_name_wh2_main_vor_northern_great_jungle_itza	Itza	true
regions_battle_name_wh2_main_southlands_worlds_edge_mountains_lost_plateau	Lost Plateau	true
regions_onscreen_wh2_main_vor_sea_the_great_ocean	The Great Ocean	true
regions_battle_name_wh2_main_vor_southern_great_jungle_mortuary_of_tzulaqua	Mortuary of Tzulaqua	true
regions_battle_name_wh2_main_vor_the_creeping_jungle_tlaxtlan	Tlaxtlan	true
regions_battle_name_wh2_main_vor_the_creeping_jungle_temple_of_kara	Temple of Kara	true
regions_battle_name_wh_main_western_sylvania_castle_templehof	Castle Templehof	true
regions_onscreen_wh2_main_vor_the_black_coast_bleak_hold_fortress	Bleak Hold Fortress	true
regions_onscreen_wh2_main_vor_ironfrost_glacier_ironfrost	Ironfrost	true
regions_battle_name_wh2_main_crater_of_the_walking_dead_doom_glade	Doom Glade	true
regions_onscreen_wh_main_black_mountains_karak_hirn	Karak Hirn	true
regions_battle_name_wh_main_southern_grey_mountains_grimhold	Grimhold	true
regions_onscreen_wh_main_stirland_the_moot	The Moot	true
regions_onscreen_wh2_main_vor_cothique_tor_koruali	Tor Koruali	true
regions_battle_name_wh2_main_vor_southern_great_jungle_gwakmol_crater	Gwakmol Crater	true
regions_battle_name_wh2_main_vor_southern_jungles_dawns_light	Dawn's Light	true
regions_battle_name_wh2_main_vor_northern_great_jungle_quetza	Quetza	true
regions_battle_name_wh2_main_the_clawed_coast_the_monoliths	The Monoliths	true
regions_battle_name_wh2_main_sea_sea_of_chill	Sea of Chill	true
regions_battle_name_wh2_main_vor_plain_of_spiders_pits_of_zardok	Pits of Zardok	true
regions_battle_name_wh_main_western_badlands_ekrund	Ekrund	true
regions_onscreen_wh2_main_the_black_flood_hag_graef	Hag Graef	true
regions_onscreen_wh2_main_vor_the_black_coast_vauls_anvil	Vaul's Anvil	true
regions_onscreen_wh2_main_vor_jungles_of_green_mist_pillars_of_unseen_constellations	Pillars of the Unseen Constellation	true
regions_battle_name_wh2_main_vor_southern_yvresse_shrine_of_loec	Shrine of Loec	true
regions_onscreen_wh2_main_huahuan_desert_the_golden_colossus	The Golden Colossus	true
regions_battle_name_wh_main_sea_middle_sea	Middle Sea	true
regions_onscreen_wh2_main_vor_northern_yvresse_tor_yvresse	Tor Yvresse	true
regions_battle_name_wh2_main_southern_jungle_of_pahualaxa_pahuax	Pahuax	true
regions_battle_name_wh2_main_the_black_flood_temple_of_khaine	Temple of Khaine	true
regions_onscreen_wh_main_northern_grey_mountains_karak_ziflin	Karak Ziflin	true
regions_onscreen_wh2_main_vor_ironfrost_glacier_bear_isle	Bear Isle	true
regions_battle_name_wh_main_reikland_altdorf	Altdorf	true
regions_onscreen_wh2_main_eataine_lothern	Lothern	true
regions_onscreen_wh2_main_vor_nagarythe_tor_anlec	Tor Anlec	true
regions_onscreen_wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon	Monument of the Moon	true
regions_battle_name_wh2_main_vor_coast_of_araby_al_haikk	Al Haikk	true
regions_battle_name_wh2_main_vor_aghol_wastelands_fortress_of_the_damned	Fortress of the Damned	true
regions_battle_name_wh2_main_vor_the_black_flood_storag_kor	Storag Kor	true
regions_onscreen_wh2_main_land_of_assassins_lashiek	Lashiek	true
regions_onscreen_wh_main_goromandy_mountains_frozen_landing	Frozen Landing	true
regions_onscreen_wh2_main_sea_sea_of_dusk	Sea of Dusk	true
regions_onscreen_wh2_main_deadwood_dargoth	Dargoth	true
regions_onscreen_wh_main_nordland_salzenmund	Salzenmund	true
regions_battle_name_wh2_main_land_of_assassins_palace_of_the_wizard_caliph	Wizard Caliph's Palace	true
regions_battle_name_wh2_main_kingdom_of_beasts_the_cursed_jungle	The Cursed Jungle	true
regions_battle_name_wh2_main_iron_mountains_naggarond	Naggarond	true
regions_battle_name_wh2_main_vor_the_dragon_isles_isle_of_the_crimson_skull	Isle of the Crimson Skull	true
regions_onscreen_wh_main_mountains_of_hel_winter_pyre	Winter Pyre	true
regions_onscreen_wh_main_sea_the_black_gulf	The Black Gulf	true
regions_battle_name_wh2_main_vor_ellyrion_tor_elyr	Tor Elyr	true
regions_battle_name_wh_main_talabecland_krugenheim	Krugenheim	true
regions_battle_name_wh_main_riv_reik	River Reik	true
regions_battle_name_wh_main_troll_country_erengrad	Erengrad	true
regions_battle_name_wh2_main_vor_land_of_the_dead_khemri	Khemri	true
regions_battle_name_wh2_main_the_creeping_jungle_tlanxla	Tlanxla	true
regions_onscreen_wh2_main_vor_northern_great_jungle_quittax	Qu'ittax	true
regions_onscreen_wh2_main_vor_the_isle_of_the_dead	The Isle of the Dead	true
regions_onscreen_wh2_main_vor_shifting_sands_antoch	Antoch	true
regions_onscreen_wh_main_averland_averheim	Averheim	true
regions_battle_name_wh_main_reikland_eilhart	Eilhart	true
regions_battle_name_wh2_main_the_broken_land_slavers_point	Slaver's Point	true
regions_onscreen_wh2_main_northern_jungle_of_pahualaxa_swamp_town	Swamp Town	true
regions_onscreen_wh2_main_vor_coast_of_squalls_monument_of_the_sun	Monument of the Sun	true
regions_battle_name_wh_main_troll_country_zoishenk	Zoishenk	true
regions_battle_name_wh_main_black_mountains_karak_angazhar	Karak Angazhar	true
regions_onscreen_wh2_main_vor_chrace_elisia	Elisia	true
regions_onscreen_wh_main_sea_the_frozen_sea	The Frozen Sea	true
