Loc PackedFile	1
ui_unit_groupings_tooltip_wizard_light_cavalry_flying	Light is a defensive Lore concentrated on augmentation spells, especially useful against Undead and Daemonic creatures. 	true
ui_unit_groupings_tooltip_emp_warrior_priest	The Warrior Priests of Sigmar are powerful fighters whose battle prayers can further bolster their followers' resolve. 	true
ui_unit_groupings_onscreen_wh2_dlc10_hef_hand_of_the_shadow_crown	Assassin	true
ui_unit_groupings_tooltip_wizard_nehekhara	The Lore of Nehekhara is focused on damage, either applied directly to the enemy or by enhancing the attack of your Undead legions.	true
ui_unit_groupings_tooltip_lord_infantry_hammer_great	Hammers take little notice of armour, causing massive amounts of damage regardless of where they hit. Managing to score a hit can be very challenging though...	true
ui_unit_groupings_tooltip_vmp_infantry_scythe	The scythe is a clumsy weapon in combat not suited for parries or blocks. However, if the wielder is ethereal, it doesn't matter. 	true
ui_unit_groupings_onscreen_wh2_main_missile_infantry_sling	Missile Infantry	true
ui_unit_groupings_onscreen_wh2_main_skv_infantry_sword_stormvermin	Sword Infantry	true
ui_unit_groupings_onscreen_emp_rocket_battery	Rocket Battery	true
ui_unit_groupings_onscreen_wh_dlc06_grn_nasty_skulker	Sneaky Infantry	true
ui_unit_groupings_tooltip_wizard_fire_cavalry	Pyromancers are effectively magical artillery, due to the Lore of Fire's selection of aggressive spells, but are not necessarily the most powerful.	true
ui_unit_groupings_onscreen_wh2_main_lzd_infantry_mace	Mace Infantry	true
ui_unit_groupings_tooltip_infantry_sword_dual	The sword's main advantage in combat is its flexibility. It can be used offensively and defensively, and offers a good compromise between regular and armour-piercing damage.	true
ui_unit_groupings_tooltip_missile_cavalry_bow_spider	Fast moving and with a long range, missile cavalry excel at harassing their enemies, but are weak if pinned in melee.	true
ui_unit_groupings_onscreen_infantry_axe_great	Great Axe Infantry	true
ui_unit_groupings_tooltip_wizard_death_cavalry_flying	The Lore of Death is an offensive lore with a suite of spells that can assassinate enemy characters and decimate entire units!	true
ui_unit_groupings_onscreen_wh_dlc03_bst_gorebull	Melee Specialist	true
ui_unit_groupings_tooltip_wizard_life	The Lore of Life heals those who control it by taking the lifeforce of their opponents!	true
ui_unit_groupings_tooltip_wh_dlc03_bst_centigor	Brutal beasts, striding into battle to wreak havoc.	true
ui_unit_groupings_onscreen_wh2_main_lord_wizard_dark	Wizard	true
ui_unit_groupings_tooltip_monstrous_infantry	Monstrous creatures are typically several feet taller than men and capable of stomping weaker foes into the ground. 	true
ui_unit_groupings_tooltip_brt_paladin_pegasus	It is the Bretonnians that have taken the art of flying cavalry and made it their own. 	true
ui_unit_groupings_tooltip_cavalry_flying_rare	Flying cavalry have the advantages enjoyed by more traditional mounted units but with an even greater range.	true
ui_unit_groupings_tooltip_lord_wizard_metal	The Lore of Metal is full of hexes and high-damage spells; heavily-armoured units are particularly susceptible.	true
ui_unit_groupings_tooltip_brt_paladin_cavalry	Bretonnian Knights are masters of cavalry-based close combat. 	true
ui_unit_groupings_tooltip_wh2_dlc12_wizard_lord_kroak	This master of magick uses power generated from the Deliverance of Itza to destroy both armies and cities.	true
ui_unit_groupings_tooltip_lord_cavalry_flying	Flying cavalry have all the advantages of more traditional mounted units, but with an even greater range. 	true
ui_unit_groupings_tooltip_wizard_deep	The Lore of the Deep draws power from the depths of the seas to disrupt the enemy's plans and drown their crews. 	true
ui_unit_groupings_onscreen_dwf_thane	Melee Specialist	true
ui_unit_groupings_tooltip_grn_goblin_bigboss	Big Bosses are surprisingly capable in melee, although they will find facing the champions of other races a challenge. 	true
ui_unit_groupings_tooltip_wh_dlc06_grn_squig	The Squigs’ fearsome mandibles can crack skulls with ease, gobbling men up like so many mushrooms in a feeding trough.	true
ui_unit_groupings_onscreen_cav_flying	Flying Cavalry	true
ui_unit_groupings_onscreen_emp_warrior_priest_cavalry	Melee Specialist	true
ui_unit_groupings_tooltip_dwf_master_engineer	This Engineer puts his ingenuity into field-testing handgun accuracy and range. 	true
ui_unit_groupings_tooltip_wizard_wild_chariot	Nature can be both shield and weapon, brought to bear against the enemy or to defend allied troops.	true
ui_unit_groupings_tooltip_war_beast	Wolves, hounds and other beasts bred for war. Their claws and jaws can crack skulls, but they struggle against decent armour.	true
ui_unit_groupings_onscreen_wh2_main_cold_one	Cold One Cavalry	true
ui_unit_groupings_tooltip_emp_captain	The Captains of men are oft-times great fighters as well as leaders. 	true
ui_unit_groupings_onscreen_wh_dlc06_bolt_thrower	Field Artillery	true
ui_unit_groupings_onscreen_wh2_main_def_mon_war_hydra	Monster	true
ui_unit_groupings_onscreen_lord_wizard_wild	Wizard	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_close_quarters_missile_infantry	Extremely short-range troops, who cause high-impact damage to their foes.	true
ui_unit_groupings_tooltip_wh2_main_def_infantry_dual_daggers	Forever in Khaine's service, on the battlefield the heartless Witch Elves carry a pair of poisoned daggers with which to do their endless, bloody work.	true
ui_unit_groupings_onscreen_wh2_main_hef_phoenix_fire	Monstrous Beast	true
ui_unit_groupings_tooltip_lord_dragon	These large-winged monsters are the most powerful creatures in the world.	true
ui_unit_groupings_tooltip_wh2_main_lord_cavalry_hybrid	Proficient in melee and missile combat alike, a fast mount grants this Lord much tactical flexibility.	true
ui_unit_groupings_onscreen_lord_wizard_death	Wizard	true
ui_unit_groupings_tooltip_chs_dragon_ogre_shaggoth	The near-immortal Dragon Ogres bellow their rage at the younger races and hit hard when they charge. 	true
ui_unit_groupings_onscreen_wizard_life_flying_monster	Wizard	true
ui_unit_groupings_tooltip_wh2_main_lzd_infantry_cudgel	An indelicate weapon at the best of times, the cudgel is doubly-crushing when wielded by a cold-blooded Skink.	true
ui_unit_groupings_tooltip_shock_cavalry_boar	A well-timed charge by these near-unstoppable cavalry units can cause devastating damage.	true
ui_unit_groupings_tooltip_wh_dlc08_nor_giant	Large, aggressive and mostly drunk.	true
ui_unit_groupings_tooltip_lord_wizard_heavens	Drawn from the skies, the Lore of Heavens is a mix of augmentation spells and powers with potentially devastating consequences for the enemy.	true
ui_unit_groupings_tooltip_wh2_main_wizard_ruin	Sudden, unnatural gales and lethal bolts of Warp-lightning from the sky, ground-splitting earthquakes and scorching fire from the soil – each one delivered in the Horned Rat’s undying name. 	true
ui_unit_groupings_tooltip_wh2_main_hef_hero_loremaster	These gifted warriors are also master magic-users, each with a faultless grasp of the principles of magical lore.	true
ui_unit_groupings_tooltip_wizard_wild	Nature can be both shield and weapon, brought to bear against the enemy or to defend allied troops.	true
ui_unit_groupings_tooltip_wh_dlc05_wef_orion	Either thrown or used in melee, the Spear of Kurnous offers superior reach over a sword or axe, making it an ideal choice against larger enemies.	true
ui_unit_groupings_tooltip_wh2_main_lord_wizard_high	High Magic practitioners, proficient in using all the Winds of Magic, are supremely powerful beings whose spells are way beyond ordinary mortal understanding.	true
ui_unit_groupings_tooltip_wh_dlc03_bst_cygor	The Cygor is a beast without peer, hurling rocks from afar to smash enemies before they can close on its imposing physique.	true
ui_unit_groupings_tooltip_lord_wizard_light	Light is a defensive Lore concentrated on augmentation spells, especially useful against Undead and Daemonic creatures. 	true
ui_unit_groupings_tooltip_wh2_dlc10_def_whip_infantry	In the right hands, the barbed whip makes a mockery of even the most skilful warrior, keeping the foe off balance and unable to press their attack.	true
ui_unit_groupings_onscreen_chs_exalted_hero_cavalry	Melee Specialist	true
ui_unit_groupings_onscreen_wh_dlc05_wef_glaive_infantry	Glaive Infantry	true
ui_unit_groupings_onscreen_wh_dlc03_bst_razorgor	Monstrous Beast	true
ui_unit_groupings_onscreen_wh2_main_lord_wizard_high	Wizard	true
ui_unit_groupings_tooltip_cav_flying	Flying cavalry have the advantage of more traditional mounted units, but with an even greater range. 	true
ui_unit_groupings_tooltip_emp_warrior_priest_cavalry	A Warrior Priest on horseback can preach and fight at greater speed.  	true
ui_unit_groupings_onscreen_lord_wizard_light	Wizard	true
ui_unit_groupings_tooltip_wizard_nehekhara_cavalry	The Lore of Nehekhara is focused on damage, either applied directly to the enemy or by enhancing the attack of your Undead legions.	true
ui_unit_groupings_onscreen_wh_dlc06_grn_squig	War Beasts	true
ui_unit_groupings_tooltip_wh_dlc03_bst_razorgor	These larger-than-usual beasts bear down upon their enemies on the battlefield, rending them apart with bestial fury and cruel determination.	true
ui_unit_groupings_tooltip_wizard_fire	Pyromancers are effectively magical artillery, due to the Lore of Fire's selection of aggressive spells, but are not necessarily the most powerful.	true
ui_unit_groupings_onscreen_emp_witch_hunter	Missile Specialist	true
ui_unit_groupings_tooltip_wh2_dlc09_lord_tmb_warsphinx	Towering over the battlefield, statues that once stood sentinel over Nehekhara’s elaborate temples now direct their great strength and fury against the Tomb Kings' many foes.	true
ui_unit_groupings_onscreen_grn_goblin_bigboss	Melee Specialist	true
ui_unit_groupings_onscreen_wh2_main_def_infantry_dual_daggers	Dual Dagger Infantry	true
ui_unit_groupings_tooltip_wh2_main_def_mon_war_hydra	Built to destroy massed ranks with its fiery breath, the Hydra strikes terror into its opponents and can heal its own wounds.	true
ui_unit_groupings_tooltip_lord_wizard_death	The Lore of Death is an offensive lore with a suite of spells that can assassinate enemy characters and decimate entire units!	true
ui_unit_groupings_tooltip_wh2_main_hef_phoenix_fire	When enraged in battle, the plumage of the majestic Flamespyre Phoenix combusts, leaving angry, deadly fire trailing behind it.	true
ui_unit_groupings_onscreen_wh2_dlc11_cst_close_quarters_missile_infantry	Close-Quarters Missile Infantry	true
ui_unit_groupings_onscreen_shock_cavalry_boar	Shock Cavalry	true
ui_unit_groupings_onscreen_lord_wizard_fire	Wizard	true
ui_unit_groupings_tooltip_wizard_life_flying_monster	The Lore of Life heals those who control it, whilst taking the lifeforce of their opponents!	true
ui_unit_groupings_onscreen_war_beast	War Beasts	true
ui_unit_groupings_tooltip_wh2_main_cold_one	These Cold Ones hunt down their prey in small packs. Although used by Dark Elves too, they are best controlled by Lizardmen.	true
ui_unit_groupings_tooltip_wh2_main_wizard_dark	The courage to walk Dark Magic's more direct, immediate, and dangerous path to spellcraft requires an uncanny sharpness of mind and bloody-minded determination.	true
ui_unit_groupings_tooltip_wh_dlc06_bolt_thrower	With a long range, Bolt Throwers are able to cause great damage but are very weak in melee.	true
ui_unit_groupings_tooltip_nor_mammoth	Near unstoppable on the charge, these masses of fur, muscle and tusks can break through the strongest enemies.	true
ui_unit_groupings_tooltip_brt_paladin	By the Lady, this Bretonnian champion excels in melee!	true
ui_unit_groupings_tooltip_missile_cavalry_bow	Fast moving and with a long range, missile cavalry excel at harassing their enemies, but are weak if pinned in melee.	true
ui_unit_groupings_onscreen_wh_dlc03_bst_cygor	Specialist Artillery	true
ui_unit_groupings_onscreen_wh_dlc05_wef_orion	Hybrid Weapon Specialist	true
ui_unit_groupings_onscreen_wh_dlc08_nor_hunters_javelin	Javelin Infantry	true
ui_unit_groupings_tooltip_dwf_thane	Wielding an ancestral axe, a Thane is a melee champion of Hold and Clan. 	true
ui_unit_groupings_onscreen_wh_dlc08_nor_giant	Monster	true
ui_unit_groupings_tooltip_wizard_life_cavalry	The Lore of Life heals those who control it by taking the lifeforce of their opponents!	true
ui_unit_groupings_tooltip_wizard_fire_chariot	Pyromancers are effectively magical artillery, due to the Lore of Fire's selection of aggressive spells, but are not necessarily the most powerful. 	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_deck_droppers_pistols	Fast-moving cavalry, able to fire whilst flying above their enemies.	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_missile_pistol	Short-range missile infantry that won't win a gunfight on their own, but can pin down a foe.	true
ui_unit_groupings_onscreen_wh_dlc05_wef_dryad	Creature Infantry	true
ui_unit_groupings_tooltip_vmp_cavalry_scythe	Fast and good against smaller targets, cavalry also has more staying power in melee than the charge-focussed shock cavalry.	true
ui_unit_groupings_tooltip_chs_dragon_ogres	The near-immortal Dragon Ogres bellow their rage at the younger races and hit hard when they charge. 	true
ui_unit_groupings_tooltip_wh_dlc07_brt_grail_relique	A support infantry unit reinforces others with its aura and strikes foes with powerful magical attacks.	true
ui_unit_groupings_onscreen_lord_wizard_metal	Wizard	true
ui_unit_groupings_tooltip_emp_captain_cavalry	Captains are also warriors who excel in melee from horseback. 	true
ui_unit_groupings_onscreen_wh2_main_lzd_hero_champion	Melee Specialist	true
ui_unit_groupings_onscreen_wh2_main_hef_hero_champion	Melee Specialist	true
ui_unit_groupings_onscreen_missile_cavalry_bow_wolf	Missile Cavalry	true
ui_unit_groupings_tooltip_wh_dlc06_grn_nasty_skulker	Armed with razor-sharp daggers, these Goblins strike hard, causing lethal armour piercing damage before scurrying away under a confounding cloud of smoke.	true
ui_unit_groupings_tooltip_emp_rocket_battery	Rockets' inaccuracy does not matter much considering the wide area of devastation they cause.	true
ui_unit_groupings_tooltip_wh2_main_lord_wizard_dark	The courage to walk Dark Magic's more direct, immediate, and dangerous path to spellcraft requires an uncanny sharpness of mind and bloody-minded determination.	true
ui_unit_groupings_onscreen_vmp_crypt_ghouls	Cudgel Infantry	true
ui_unit_groupings_tooltip_wh2_main_lzd_infantry_mace	As the Saurus wield their sword-maces they are fighting two foes: their opponent and their own primal instincts.	true
ui_unit_groupings_tooltip_lord_wizard_shadows	Wizards who harness the Lore of Shadows use aggressive spells to scythe through enemy hearts!	true
ui_unit_groupings_onscreen_emp_warrior_priest	Melee Specialist	true
ui_unit_groupings_tooltip_emp_captain_pegasus	To fight from the back of a rearing Pegasus takes great skill - use his mobility to strike where the fighting is thickest. 	true
ui_unit_groupings_onscreen_lord_infantry_hammer_great	Hammer Infantry	true
ui_unit_groupings_tooltip_wh2_dlc10_hef_hand_of_the_shadow_crown	More than just highly-trained assassins, the Hands of the Shadow Crown will ensure their mission's success no matter the cost.	true
ui_unit_groupings_tooltip_grn_goblin_bigboss_cavalry	Once on a wolf or a giant spider, a Big Boss is far more mobile - able to boost da boyz' resolve when required. 	true
ui_unit_groupings_tooltip_wh_dlc03_bst_centigor_great_weapon	These monsters smash their foes to pieces with huge, armour-rending weapons.	true
ui_unit_groupings_onscreen_wh_dlc03_bst_centigor	Bestial Cavalry	true
ui_unit_groupings_tooltip_wh_dlc03_bst_gorebull	These units excel in the thick of the fight, tearing the foe to shreds with savage strength and wild abandon.	true
ui_unit_groupings_onscreen_chs_exalted_hero	Melee Specialist	true
ui_unit_groupings_onscreen_monstrous_infantry	Monstrous Infantry	true
ui_unit_groupings_tooltip_wh2_main_missile_infantry_javelin	Javelin-armed missile infantry cause high damage, but only over a short range.	true
ui_unit_groupings_onscreen_cavalry_skeleton	Cavalry	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_casket_of_souls	Magical Artillery	true
ui_unit_groupings_tooltip_infantry_axe_great	What two-handed axes lack in elegance, they make up for in brutal, armour-shattering force.	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_deck_droppers	Fast-moving cavalry that can take to the skies, raining down damage from above at range.	true
ui_unit_groupings_onscreen_infantry_pickaxe	Pickaxe Infantry	true
ui_unit_groupings_onscreen_missile_cavalry_bow_spider	Missile Cavalry	true
ui_unit_groupings_tooltip_wh2_main_skv_infantry_censer	The fanatical Plague Monks use their censers to spread virulent diseases as well as for flailing their unfortunate opponents to an ignoble, unmerciful death.	true
ui_unit_groupings_onscreen_wh2_main_lord_wizard_ruin	Wizard	true
ui_unit_groupings_onscreen_wh_dlc03_bst_centigor_missile	Bestial Missile Cavalry 	true
ui_unit_groupings_tooltip_wh2_dlc09_lord_infantry_spear	Spears offer superior reach over swords and axes, generally making them the better choice against large enemies.	true
ui_unit_groupings_onscreen_field_gun	Field Gun	true
ui_unit_groupings_tooltip_wh2_main_skv_missile_infantry_throwing_star	Although short of range due to being hand-thrown in battle, do not discount the effectiveness of quick-firing, massed throwing stars against tightly-packed opponents!	true
ui_unit_groupings_onscreen_wh_dlc05_wef_sisters_thorn	Magical Cavalry	true
ui_unit_groupings_tooltip_lord_cavalry_wolf	Fast and good against smaller targets, cavalry also has more staying power in melee than the charge-focused shock cavalry.	true
ui_unit_groupings_onscreen_chs_exalted_hero_manticore	Melee Specialist	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_warsphinx	Monster	true
ui_unit_groupings_tooltip_lord_wizard_wild	Nature can be both shield and weapon, brought to bear against the enemy or to defend allied troops.	true
ui_unit_groupings_onscreen_wh2_main_lord_cavalry_hybrid	Hybrid-Weapon Cavalry	true
ui_unit_groupings_onscreen_wh_dlc05_wef_waystalker	Hybrid Weapon Specialist	true
ui_unit_groupings_tooltip_wh2_dlc09_tmb_ushabti	As the Nehekharan gods’ chosen, Ushabti can crush mere men into the sands with their looming girth, never to be seen again.	true
ui_unit_groupings_onscreen_wh2_dlc12_hunting_packs	Hunting Packs	true
ui_unit_groupings_onscreen_wizard_lil_waaagh	Wizard	true
ui_unit_groupings_tooltip_wh2_main_skv_missile_infantry_globe_death	Although hand-thrown and therefore short-range by design, there's nothing weak about the virulent maladies contained within these globes, as those caught in their blast would testify if indeed they'd lived to tell the tale!	true
ui_unit_groupings_onscreen_wh_dlc03_minotaurs_great_weapon	Monstrous Infantry Great Weapons	true
ui_unit_groupings_onscreen_infantry_axe_dual	Berserker Axe Infantry	true
ui_unit_groupings_onscreen_chs_dragon_ogre_shaggoth	Dragon Ogre Shaggoth	true
ui_unit_groupings_tooltip_hero_infantry_axe	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_onscreen_wh2_main_lzd_infantry_cudgel	Cudgel Infantry	true
ui_unit_groupings_onscreen_missile_cavalry_javelin	Missile Cavalry	true
ui_unit_groupings_tooltip_wizard_big_waaagh_cavalry	The Big Waaagh! is a big bombastic lore with lots of intimidating, large spells that meter out damage to the enemy.	true
ui_unit_groupings_tooltip_wh_dlc05_wef_glaive_infantry	The glaive is a large, lethal, bladed weapon with improved armour-piercing capabilities.	true
ui_unit_groupings_tooltip_chs_exalted_hero_cavalry	The Champions of Chaos are brutal and merciless in combat, when mounted they can close with the enemy more quickly. 	true
ui_unit_groupings_onscreen_lord_wizard_beasts	Wizard	true
ui_unit_groupings_onscreen_wh2_main_wizard_ruin	Wizard	true
ui_unit_groupings_onscreen_wh2_main_hef_hero_loremaster	Wizard	true
ui_unit_groupings_tooltip_wh_dlc05_wef_treeman	Towering over their enemies, these living trees protect the forest with brute force when necessary.	true
ui_unit_groupings_tooltip_vmp_tomb_banshee	Tomb Banshees are screaming wretches - ethereal beings with a short-range wailing attack.	true
ui_unit_groupings_tooltip_lord_wizard_life	The Lore of Life heals those who control it by taking the lifeforce of their opponents!	true
ui_unit_groupings_tooltip_wh2_main_hef_phoenix_frost	The aged, cooled Frostheart Phoenix no longer possesses the fire it once commanded, but remains a hardy, formidable battlefield opponent.	true
ui_unit_groupings_tooltip_wh_dlc05_bst_harpies	Winged creatures who prey on weaker foes in hand-to-hand combat.	true
ui_unit_groupings_tooltip_catapult	These siege engines are perfect for firing over your own battle line and over walls, but they are generally less accurate than cannons.	true
ui_unit_groupings_onscreen_wh2_main_wizard_high	Wizard	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_mourngul_haunter	The Mourngul Haunter is a terrifying monster able to stalk its prey and cause high levels of damage to any foe.	true
ui_unit_groupings_onscreen_wizard_big_waaagh	Wizard	true
ui_unit_groupings_onscreen_wizard_nehekhara	Wizard	true
ui_unit_groupings_tooltip_wh2_dlc09_tmb_carrion	Wolves, hounds and other beasts bred for war. Their claws and jaws can splinter bone, but they struggle with decent armour.	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_scorpion	Monster	true
ui_unit_groupings_tooltip_lord_infantry_sword	The sword's main advantage in combat is flexibility. It can be used offensively and defensively, and it offers a good compromise between regular damage and armour piercing damage.	true
ui_unit_groupings_tooltip_wh2_main_skv_missile_infantry_globe	Although hand-thrown and therefore short range by design, there's nothing weak about the virulent maladies contained within these globes, as those caught in their blast would testify if indeed they'd lived to tell the tale!	true
ui_unit_groupings_tooltip_lord_wizard_deep	The Lore of the Deep draws power from the depths of the seas to disrupt the enemy's plans and drown their crews. 	true
ui_unit_groupings_onscreen_cavalry	Cavalry	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_syreens	These wretched, ethereal beings charm unfortunate mortals into willingly meeting their demise.	true
ui_unit_groupings_onscreen_monstrous_infantry_flying	Flying Monstrous Infantry	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_necrotect	Whip Infantry	true
ui_unit_groupings_tooltip_wh2_main_skv_infantry_sword_death_runners	These Skaven Death Runners are armed with Warpstone and magic-infused 'Weeping Blades', to melt armour and make even the merest scratch a fatal flesh wound.	true
ui_unit_groupings_onscreen_wizard_vampires_cavalry	Wizard	true
ui_unit_groupings_tooltip_lord_infantry_axe	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_onscreen_chs_dragon_ogres	Dragon Ogres	true
ui_unit_groupings_onscreen_wh2_dlc11_cst_mourngul_haunter	Melee Specialist	true
ui_unit_groupings_onscreen_wh2_main_skv_infantry_sword_death_runners	Dual Sword Infantry	true
ui_unit_groupings_tooltip_wh2_main_lord_wizard_plague	Virulent disease - insidious, creeping, contagions leading to hideous infirmity, madness and death. If ever pestilence needed a helping hand, this Wizard provides it.	true
ui_unit_groupings_onscreen_lord_infantry_axe_great	Great Axe Infantry	true
ui_unit_groupings_onscreen_lord_infantry_axe	Axe Infantry	true
ui_unit_groupings_onscreen_wh2_dlc11_cst_missile_pistol	Pistol Missile Infantry	true
ui_unit_groupings_onscreen_wh2_main_hef_phoenix_frost	Monstrous Beast	true
ui_unit_groupings_tooltip_monstrous_infantry_flying	Monstrous creatures are typically several feet taller than men, and capable of stomping weaker foes into the ground. 	true
ui_unit_groupings_tooltip_wh2_dlc11_cst_gunnery_wight	Gunnery Wights make the Vampire Coast's gunline hold fast, replenishing troops' ammunition to keep them in the fight.	true
ui_unit_groupings_tooltip_vmp_crypt_ghouls	Although armed with crude cudgels, a scratch from their filth-encrusted, poisonous claws is more dangerous to most living beings.	true
ui_unit_groupings_tooltip_missile_cavalry_bow_wolf	Fast moving and with a long range, missile cavalry excel at harassing their enemies, but are weak if pinned in melee.	true
ui_unit_groupings_onscreen_wh2_dlc11_cst_syreens	Melee Infantry	true
ui_unit_groupings_onscreen_wh2_main_cold_one_spear	Cold One Spear Cavalry	true
ui_unit_groupings_tooltip_wh2_dlc09_tmb_scorpion	Tomb Scorpions suddenly burst from beneath the sand right into the centre of the fray, using surprise and savagery to quickly gain the advantage.	true
ui_unit_groupings_tooltip_cavalry_skeleton	Fast, and good against smaller targets, cavalry also have more staying power in melee than charge-focused shock cavalry.	true
ui_unit_groupings_tooltip_infantry_pickaxe	An ambushing force that can attack with mattock and blasting charges. 	true
ui_unit_groupings_onscreen_wh2_dlc11_cst_exploding_monster	Exploding Monster	true
ui_unit_groupings_onscreen_wh_dlc05_wef_glade_lord	Hybrid Weapon Specialist	true
ui_unit_groupings_onscreen_wh2_main_skv_infantry_censer	Flail Infantry	true
ui_unit_groupings_tooltip_wizard_big_waaagh	The Big Waaagh! is a big bombastic lore with lots of intimidating, large spells that meter out damage to the enemy.	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_carrion	Flying War Beasts	true
ui_unit_groupings_tooltip_chs_exalted_hero	The Champions of Chaos are brutal and merciless in combat. 	true
ui_unit_groupings_onscreen_monster_missile	Missile Monster	true
ui_unit_groupings_tooltip_emp_witch_hunter	Witch Hunters are hardy fighters but have good missile capabilities as well. 	true
ui_unit_groupings_tooltip_chs_exalted_hero_manticore	The Champions of Chaos are brutal and merciless in combat, especially when mounted on monstrous beasts. 	true
ui_unit_groupings_onscreen_missile_infantry_pistol	Close-Quarters Infantry	true
ui_unit_groupings_onscreen_wh2_dlc09_lord_tmb_warsphinx	Monster	true
ui_unit_groupings_tooltip_wh_dlc05_wef_sisters_thorn	Fast and good when fighting infantry, this cavalry unit can also cast aggressive spells.	true
ui_unit_groupings_onscreen_wizard_big_waaagh_cavalry	Wizard	true
ui_unit_groupings_onscreen_wizard_nehekhara_cavalry	Wizard	true
ui_unit_groupings_onscreen_missile_chariot	Missile Chariot	true
ui_unit_groupings_tooltip_infantry_axe_dual	Ferocious infantry specialising in brutal hand-to-hand combat.	true
ui_unit_groupings_onscreen_lord_chs_kholek	Dragon Ogre Shaggoth	true
ui_unit_groupings_onscreen_hero_infantry_axe	Axe Infantry	true
ui_unit_groupings_tooltip_wizard_lil_waaagh	Goblin Shamans use spells from the Little Waaagh!, a collection of vindictive spells that can really hurt their opponents.	true
ui_unit_groupings_onscreen_wh2_main_skv_missile_infantry_globe_death	Missile Infantry	true
ui_unit_groupings_onscreen_wh2_main_hef_missile_infantry_bow_spear	Missile & Spear Infantry	true
ui_unit_groupings_onscreen_field_gun_flame	Field Gun	true
ui_unit_groupings_tooltip_lord_wizard_fire	Pyromancers are effectively magical artillery, due to the Lore of Fire's selection of aggressive spells, but are not necessarily the most powerful.	true
ui_unit_groupings_onscreen_wh2_dlc09_tmb_ushabti	Monstrous Infantry	true
ui_unit_groupings_onscreen_wh2_main_wizard_dark	Wizard	true
ui_unit_groupings_onscreen_wizard_vampires	Wizard	true
ui_unit_groupings_onscreen_wh_dlc08_nor_frost_wyrm	Flying Monster	true
ui_unit_groupings_onscreen_lord_cavalry_wolf	Cavalry	true
